[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
9.041522;2.6583176;45.526062;7.016674;4.842093;5.842369;48.16764;20.67007;30.132462;5.917508;1.052587;0.0;0
9.742697;4.8645225;3.0193298;32.078285;4.2351274;15.420404;10.71961;47.254814;10.900623;4.5387235;0.6010778;0.0;0
11.826991;2.403086;20.497095;49.384026;1.5882121;26.323353;45.770374;8.504731;45.12171;3.5212693;1.0074027;0.0;0
0.6233306;4.580688;39.125774;44.803238;0.73516154;22.830206;41.273964;26.603825;10.079631;7.7306256;0.5908713;0.0;0
18.20007;2.3616326;37.31883;33.723576;3.7026083;0.75357336;43.992306;31.057817;47.395073;5.5604973;0.7972688;0.0;0
1.8862042;0.6269622;42.65533;39.735203;1.1812966;46.78745;29.506182;31.060375;47.323803;9.381258;1.0243943;0.0;0
9.293033;1.2277492;37.099823;6.2655845;3.066725;45.24997;29.442938;33.014145;48.905663;0.5830392;0.5958537;0.0;0
4.5437713;2.0968366;47.38106;25.192272;3.9174876;46.225357;20.427813;31.877222;14.509426;7.8088303;0.5224672;0.0;0
10.713757;1.694307;25.163849;26.829664;1.4348769;21.713465;20.34551;39.689278;7.305537;1.9947085;0.64362675;0.0;0
5.964487;4.3425636;31.402348;39.24344;1.4947195;41.752087;42.608025;40.797062;31.624498;7.7315245;0.6572765;0.0;0
17.270126;3.4253635;42.461433;14.488371;0.40190205;35.572594;19.69388;48.883816;21.430246;8.767198;0.7442553;0.0;0
8.229016;2.9337115;35.233704;5.771022;1.667256;25.831375;24.591496;47.01507;19.73072;7.948563;0.94627184;0.0;0
12.955733;2.5070248;5.5518074;35.056637;3.0275102;4.3180428;49.821445;26.236412;28.037266;6.1415;0.5287614;0.0;0
5.3531547;2.046626;18.666325;24.88341;0.86340445;8.808674;18.038536;35.444405;34.628475;1.6657342;0.84312654;0.0;0
0.87841994;3.099743;27.853245;42.193558;4.770106;12.292539;41.21829;20.42022;16.940165;9.623724;0.9351591;0.0;0
8.381014;0.7105751;37.858517;24.33374;3.639837;44.84758;14.221288;32.70706;17.08819;3.6003213;0.98431134;0.0;0
10.961487;0.8964126;27.406595;42.390404;1.0991143;33.435726;1.7411447;0.86849916;30.712812;0.7681849;1.0799453;0.0;0
9.461169;1.5852702;38.988686;25.637833;2.7000217;49.160034;29.87468;18.695839;4.0298476;0.5178505;0.9952179;0.0;0
19.25928;0.9388046;41.96167;39.243576;2.0180604;28.538383;24.227627;45.76949;35.147354;7.5169206;0.56191903;0.0;0
14.283364;3.4177837;13.623849;36.176888;1.9735304;4.692883;39.440296;33.91267;40.05107;8.413662;0.6054657;0.0;0
19.915562;0.22136478;30.99686;13.671085;2.8439422;24.149277;0.7055522;1.3553488;44.047733;8.128863;0.9323441;0.0;0
6.2536716;0.8848697;28.076963;15.815217;0.62993824;6.0333304;3.9927392;26.372995;37.81473;5.810867;0.62704456;0.0;0
15.8865385;4.52278;11.752204;45.010178;1.1550368;45.11748;43.054108;18.611473;25.583805;6.5028915;0.64820665;0.0;0
11.33339;4.9879613;24.748966;11.934853;0.8334335;14.282499;24.301134;40.534386;43.75381;9.114701;1.0095032;0.0;0
12.429327;2.4891934;27.65413;35.026276;0.9524981;10.264859;25.565485;6.1847997;24.803898;6.8044543;0.776965;0.0;0
19.724138;2.5273135;40.958324;7.6834464;3.3105655;25.825764;11.642794;30.40112;39.460747;3.8362992;0.7381134;0.0;0
13.25275;3.889654;23.318974;37.88034;4.981208;40.450798;46.333096;35.747475;3.6487796;9.528824;0.7815934;0.0;0
18.02693;0.27732894;4.505341;11.552848;3.29042;25.762228;45.76382;29.975016;35.5973;9.673032;0.65401006;0.0;0
14.652129;2.1924052;24.62115;29.906237;4.925145;2.3917215;26.076344;14.084536;4.662996;6.4649734;0.55251795;0.0;0
2.9840293;0.5891566;41.978573;28.430052;2.927336;37.2763;11.282266;39.762924;1.8713125;5.877951;1.0863179;0.0;0
14.138762;2.0645392;28.777145;10.573956;1.4882122;2.186531;49.14818;39.78292;25.361;9.4001255;0.67516774;0.0;0
9.944154;4.9207273;16.283829;24.824465;4.374294;30.41673;44.676594;18.366016;6.4126635;7.891702;0.8072318;0.0;0
18.416561;3.792803;46.088062;44.022778;0.42923635;31.038206;26.309845;13.700234;16.593342;1.6278081;0.5351939;0.0;0
16.233273;4.926725;8.204743;34.186203;0.6018969;10.82171;31.506727;33.362804;38.824974;9.602605;0.58952045;0.0;0
2.5306263;3.7556384;16.680445;49.636395;4.7433596;22.605478;22.263556;18.707062;27.739035;7.381482;0.5612878;0.0;0
3.111355;3.0797393;22.138166;39.335438;3.2859075;0.80649847;10.69986;17.594791;36.802216;7.520622;0.53067917;0.0;0
1.8574145;3.7956822;37.029907;32.351044;4.651914;14.542128;34.231815;22.802645;39.28586;4.3088627;0.8905884;0.0;0
10.118275;3.3295493;41.869465;28.378502;0.75114393;31.157887;33.62214;23.175484;24.272596;0.58024114;0.51015174;0.0;0
2.0750494;2.3739235;3.3987436;46.902718;3.8644786;14.566384;27.592642;41.566307;49.289246;3.0814526;0.7741219;0.0;0
14.611728;1.5334771;39.705772;26.587166;1.2505713;2.8577335;40.815075;47.664543;10.503732;3.645566;0.8989875;0.0;0
11.270992;2.6488724;36.166157;20.432302;1.7824355;33.876072;22.865911;35.816414;4.7029986;4.8309317;0.71786124;0.0;0
16.799757;1.366618;44.78529;41.807434;4.505058;37.24856;43.11538;4.867604;16.265013;7.1626654;0.5901124;0.0;0
5.956018;2.484714;45.07193;47.0421;2.1151512;43.21782;11.242409;17.220358;38.244236;4.7807717;0.6340306;0.0;0
10.623245;0.81606346;38.987514;24.206387;3.3856294;43.839523;48.10937;9.885877;5.2638845;4.035226;0.59216994;0.0;0
2.790854;2.870436;9.915033;7.293307;4.447653;25.067682;10.651473;33.33162;23.603678;2.8571703;0.67723465;0.0;0
17.749895;1.3018901;16.03664;30.614454;4.3672824;20.664274;8.425897;30.107967;28.781479;7.8007436;0.7137552;0.0;0
3.9125967;1.5386797;46.847824;37.17367;0.14364554;29.500326;30.368177;49.131477;40.494186;7.981286;0.73799044;0.0;0
2.496064;2.5452378;30.10958;18.994986;0.87525487;39.73712;5.1074567;22.660973;42.371765;3.950496;0.63385147;0.0;0
4.4984865;0.89637864;27.168657;37.520004;4.601246;24.028942;8.812594;5.720201;12.327257;2.566836;0.6405212;0.0;0
16.221514;4.8156614;45.827618;26.78704;2.8558378;49.760757;36.587208;30.120474;14.067695;2.5904477;0.8836338;0.0;0
2.5633833;2.2900271;43.77283;15.417129;2.45298;32.057022;15.753501;18.663729;34.35623;6.796748;0.5138315;0.0;0
12.481337;1.8261682;36.51106;31.6613;0.4197635;15.751275;40.106003;9.3102045;43.059063;7.839477;0.7648703;0.0;0
15.050535;0.24306336;44.17149;19.752905;0.22275598;39.7886;8.199865;18.863937;8.833746;7.9573507;1.0575113;0.0;0
15.146083;4.2319465;6.1348314;39.44786;4.7717323;7.9629316;19.572422;12.2900915;36.270657;8.771319;0.95686144;0.0;0
4.2061872;3.1665862;37.998425;0.6524614;2.4218702;46.821465;19.621254;10.26202;12.26473;7.667466;0.69974315;0.0;0
1.701668;2.1403852;48.29919;40.999817;3.953445;17.34742;24.279634;24.440193;9.443003;5.116368;0.8291031;0.0;0
9.251724;1.3031107;2.9243512;15.675476;1.1780068;34.40986;20.814415;40.59553;17.20896;3.0399492;1.0891606;0.0;0
4.4484644;3.7511733;11.54076;48.001514;1.2616526;31.452755;19.645893;44.3404;39.835472;4.050939;0.92979455;0.0;0
14.13578;4.7328253;39.801434;38.07866;2.845251;5.245718;16.75766;13.385629;37.256283;3.1954436;0.8537791;0.0;0
7.4555097;1.9659675;26.242334;12.431494;4.3925266;36.220177;1.2499565;22.696194;24.195679;1.4451619;0.83554983;0.0;0
9.262402;0.76089275;4.7876086;48.950558;1.5140417;15.935024;31.021225;42.22313;35.852276;1.8670634;1.0365515;0.0;0
2.7129562;0.6350543;13.763923;25.229239;1.7111199;19.368454;23.937822;49.43953;20.589344;0.6206;0.616873;0.0;0
11.56723;0.13117367;16.54095;26.384727;2.7980788;5.277961;18.977491;42.571636;10.920213;2.3690221;0.8472092;0.0;0
4.1177216;3.7453816;16.392605;45.52115;0.2960273;40.599174;10.965032;24.95478;42.229206;8.434486;0.7101005;0.0;0
13.74022;4.9088373;43.9448;45.960953;1.9559345;43.08347;44.62381;43.571728;3.16262;5.602709;0.78090894;0.0;0
1.887792;4.964807;33.270805;34.995686;2.825786;7.146232;12.275744;35.47805;45.10056;4.1996965;0.5239497;0.0;0
19.529945;3.9425666;36.878407;48.933258;0.12365133;40.724308;46.085762;6.119014;39.549385;2.7551706;0.97592974;0.0;0
13.848276;0.8947005;1.1717194;16.77908;3.2262173;44.95098;11.254567;4.6650057;36.31724;6.1037397;0.610574;0.0;0
4.0437264;4.890776;21.661844;12.000661;0.3497088;5.3160663;48.585587;46.845074;28.671625;9.747224;0.8376224;0.0;0
0.7748456;1.7062858;16.23212;1.9482077;3.6277988;49.87268;21.282532;46.259895;40.595665;3.805697;1.0539933;0.0;0
7.0220265;1.7347361;42.670307;17.644075;4.0282245;0.7252419;26.86951;23.189098;1.8968816;8.551343;0.6544763;0.0;0
3.4798586;3.467951;47.71655;30.33035;4.2100945;42.19908;15.291121;33.260326;29.75515;9.42216;0.69663924;0.0;0
4.759021;0.34034103;21.455372;15.616263;3.3996017;28.13539;46.989452;15.587203;13.421493;7.975842;0.74366856;0.0;0
17.518631;4.1462717;48.6665;29.191202;2.851696;47.885536;14.487257;35.219234;32.143795;6.118643;0.8263885;0.0;0
12.262491;4.986757;1.2107806;2.8950946;1.6070514;17.235947;36.645485;22.586124;33.898846;3.3693256;0.6380673;0.0;0
3.9409242;3.897842;16.62311;18.027508;2.1806073;18.361975;1.5142963;17.749891;11.129703;0.81715715;0.94306046;0.0;0
11.354858;3.930215;38.859093;37.52624;0.5265747;42.098705;28.156578;22.309916;8.162922;7.4975924;0.87782234;0.0;0
5.487723;2.012537;18.324932;5.66418;3.5647976;35.678955;37.207993;23.049929;29.579144;9.581682;0.5559375;0.0;0
19.535917;0.42301482;46.087635;35.884453;0.2209534;30.225662;23.808226;47.1666;47.05855;7.0473723;0.8057724;0.0;0
1.1387659;3.9840705;11.314013;38.2839;2.1258416;32.397038;32.344196;44.30653;33.340538;0.84411216;0.71588147;0.0;0
14.78021;3.0260746;39.8855;28.653694;2.5804324;34.29059;38.518814;10.124482;24.465874;1.8247365;0.710375;0.0;0
15.573442;4.5557594;10.4842615;44.361336;3.2854385;2.8681614;25.261782;14.2841625;46.80672;4.2330737;1.0898521;0.0;0
1.8096739;0.6682182;10.256694;47.750893;1.7816746;6.3302765;11.295553;15.319054;41.036358;9.898243;0.74328625;0.0;0
3.8514526;1.595103;22.564592;2.2165353;2.2696605;9.472213;20.140215;1.0727385;36.773556;1.3065107;0.51438886;0.0;0
7.99398;1.8672152;47.27456;34.11461;2.9781425;9.250954;36.67356;26.756298;22.150915;3.5198936;0.71295846;0.0;0
17.42902;3.4480705;29.48002;12.240138;4.6235566;42.22388;13.919051;24.393236;24.824001;5.74287;0.85974437;0.0;0
10.9714985;3.9599514;31.934128;20.705074;3.3926635;20.028236;31.785713;6.667835;13.5986805;1.5636015;0.8166685;0.0;0
13.278483;4.809;0.9817673;31.346136;1.3467286;24.726492;7.840453;49.516758;40.935707;1.6172528;0.5462507;0.0;0
15.76875;1.5474951;3.3024526;35.757477;4.2515917;4.9251366;46.549515;38.18362;14.590883;1.1526178;0.6009111;0.0;0
16.648394;2.5188184;3.8132343;42.08945;0.36981592;43.594357;30.347664;9.562795;35.33565;5.2764206;0.96161926;0.0;0
9.787549;0.24190855;41.07229;35.416653;1.4342654;1.008045;23.679394;35.413902;43.810524;3.221934;0.5043444;0.0;0
10.421466;1.3396406;12.22418;38.98125;0.6299437;4.623157;40.67039;17.361362;27.832176;0.87526757;0.6383196;0.0;0
14.501114;1.9326172;16.77749;30.154024;2.2904894;40.699413;39.95997;31.825956;8.247192;5.2673306;1.0884309;0.0;0
5.635176;3.0096505;30.692663;6.2944245;3.2209432;6.9645543;5.3174906;23.789299;1.731555;7.439279;0.89338374;0.0;0
17.16255;2.4071429;29.405739;1.5608006;2.701877;39.77121;15.699642;7.3734646;33.825333;6.8539886;0.6473168;0.0;0
0.90534306;1.8859278;20.82121;26.72426;4.075185;17.845669;23.199575;23.274292;11.619426;7.000912;0.6164073;0.0;0
4.3175464;3.157982;0.7128602;35.91928;2.880692;38.916847;17.356728;48.103516;2.433817;5.731007;0.7499125;0.0;0
16.103899;4.160217;22.755327;5.8888464;1.2400681;2.9925895;16.206387;37.532463;17.492476;7.921749;0.8873406;0.0;0
7.135035;1.2842375;37.074688;21.750149;2.7284672;17.39247;17.93342;31.515821;29.315073;1.0926175;0.60262614;0.0;0
3.4217403;1.7800918;12.144346;13.180781;3.7038987;24.323057;7.5314417;42.25458;27.800865;2.3117783;0.9487672;0.0;0
4.141718;3.5541258;35.56372;28.571106;2.5644715;31.472374;6.411158;41.521698;8.786823;7.1813874;0.52515894;0.0;0
10.84975;3.9119089;1.2500646;19.829885;2.2656507;41.892895;13.385385;44.466095;30.397299;3.689563;0.61639774;0.0;0
17.00054;4.1444445;45.446384;10.472641;2.6925771;12.601199;3.9690456;5.8885603;20.83328;2.7690458;0.85416526;0.0;0
1.877689;1.125723;47.52694;0.71743935;2.785485;33.11498;25.75589;6.907804;24.142641;0.7569411;0.923712;0.0;0
1.0943778;2.742408;0.62184346;16.415493;1.62173;8.012636;8.080245;40.04527;43.784073;8.750543;0.9033284;0.0;0
9.570779;4.5100546;23.162012;26.050026;4.285709;39.860813;3.8445747;49.76944;4.387219;8.460759;0.6570881;0.0;0
19.145655;2.0205572;20.984186;46.49585;1.1176468;46.69445;41.938717;28.345896;26.629614;1.0744841;0.73129857;0.0;0
5.940691;2.206427;42.173225;11.760063;0.2608774;2.8403335;29.58172;48.23117;9.094393;3.391709;0.5225783;0.0;0
19.203825;4.9256325;27.265718;25.856627;3.733312;4.452975;44.968822;33.30932;9.547267;2.5382566;0.5002824;0.0;0
17.809782;0.65395796;30.76259;28.541578;4.2273374;39.48327;49.17794;4.7232895;30.717934;2.4644554;0.7498901;0.0;0
6.021134;3.5574498;10.524047;32.63677;3.2494078;44.07139;29.879803;46.34952;33.6506;2.95176;0.82601243;0.0;0
16.430487;4.265902;4.314701;16.764034;2.3978312;32.58678;39.90088;42.041016;30.508148;3.3218584;0.992675;0.0;0
13.874413;0.8388882;34.77039;5.4243503;4.8785067;23.328764;8.397328;27.024477;46.21294;7.2119875;1.0775996;0.0;0
10.480536;3.6008208;31.223461;46.107136;1.9167252;38.568813;35.069252;37.32338;39.835762;9.713589;0.85948753;0.0;0
8.746864;2.4017172;41.70027;47.661392;2.0888994;15.335611;27.702932;17.901917;10.331204;0.9316636;0.9899318;0.0;0
16.402304;4.2791653;42.311832;22.192442;2.9964526;49.591835;33.981445;30.981125;31.97527;3.5674684;0.5782861;0.0;0
15.965049;4.5465164;31.736246;29.23846;2.2090917;42.47567;5.683848;20.955349;31.206835;6.840482;0.9899987;0.0;0
15.260259;4.375176;27.148888;1.9368064;2.820962;44.413086;46.82285;26.593094;32.50298;3.4062943;0.6520355;0.0;0
19.965992;0.41548717;45.74341;2.8371742;4.836162;42.816696;21.165625;32.009373;21.739473;2.3156908;0.7458534;0.0;0
9.830993;3.808591;40.162575;4.2950373;1.2637436;46.67786;38.902065;3.166538;47.407227;2.0943365;0.5127948;0.0;0
16.234999;4.615485;44.18004;37.067944;0.82795835;3.6924872;49.535294;5.25316;23.454674;6.1804733;0.78082615;0.0;0
17.318329;3.1446073;49.794125;11.748107;2.175401;45.477074;43.728943;4.5794168;39.57303;1.9350225;0.89077765;0.0;0
4.6262503;3.0442927;20.473537;9.630137;2.569593;12.805837;15.929421;29.949009;24.32476;1.4171995;0.6512342;0.0;0
1.3202956;0.3205264;35.988266;0.91259897;3.5946634;18.27906;20.397821;20.938932;39.477604;7.6220894;0.98520374;0.0;0
8.392593;4.294562;34.559357;1.6334285;4.780349;18.843231;32.60838;25.252987;20.08422;3.7657292;1.0557168;0.0;0
17.206366;0.32737744;9.120065;20.566496;3.4744847;12.005476;27.132147;25.263931;0.54035985;8.998108;0.8424075;0.0;0
6.137514;1.6361971;32.009155;27.313057;4.937158;22.20208;20.809874;2.5032964;25.243032;5.215733;0.6464348;0.0;0
14.150198;4.6367292;21.690418;29.16343;1.3070596;25.52324;32.8418;39.904915;27.62589;1.7519537;0.9231638;0.0;0
0.64328873;4.7537513;22.806461;23.166603;1.1235614;7.8588753;45.521656;35.184055;6.2228794;2.3312402;0.67676365;0.0;0
7.4296064;4.960313;9.41683;23.248283;1.6020203;18.296183;15.820047;34.5511;33.42662;8.87396;0.59767514;0.0;0
12.502576;2.4343712;37.364597;37.780537;3.9569073;17.73325;6.852748;2.1954205;42.759888;1.6928525;0.6711146;0.0;0
3.030265;0.96940476;35.04808;14.833722;1.0139221;33.896183;33.949604;32.760048;43.482857;3.497513;0.76340616;0.0;0
17.983835;2.490928;26.848362;12.267032;1.0613313;29.248798;29.684952;25.27266;19.15634;3.3824952;0.63541216;0.0;0
3.5473425;0.6013333;8.2576;42.789047;2.1175053;35.947403;45.326607;38.148098;20.795458;9.883389;0.7023588;0.0;0
18.240974;4.375427;28.064806;34.618557;1.655967;39.305202;37.26163;5.295139;42.990078;9.757093;0.7373728;0.0;0
4.7195916;2.8466325;5.4566045;24.104889;3.2677426;33.516804;20.156586;37.462074;49.917286;7.074656;0.95231414;0.0;0
19.888433;2.082079;17.298916;14.132539;4.4618187;12.441594;31.849802;48.103565;3.1039872;2.73737;1.0145869;0.0;0
12.2926;0.48970044;18.931713;7.2608;0.7794368;25.35492;43.18717;42.62383;3.5581305;2.2031653;0.9949405;0.0;0
2.1447253;2.0856793;44.229557;2.3523493;2.7790992;23.595457;17.69992;44.761444;3.1858351;1.0709033;0.6159325;0.0;0
1.7729061;4.344339;21.070322;42.692085;0.5331635;4.1654844;1.1844141;4.252145;23.39282;1.0823629;0.9858528;0.0;0
1.960973;3.546689;30.124258;29.872581;1.1853178;44.77684;31.503855;26.717352;39.335255;9.437705;0.88432115;0.0;0
12.002909;0.504032;43.80156;2.76856;1.6145976;5.02605;1.7833066;12.709792;5.1372547;6.233402;0.6426788;0.0;0
16.286795;0.8835453;21.575092;8.350076;2.9376044;48.833908;46.905254;27.473736;34.6029;2.3839042;0.72560304;0.0;0
8.357774;2.0223117;44.243324;14.338431;2.818907;2.07142;8.825843;35.475945;8.972457;7.92256;0.70729816;0.0;0
9.174297;0.5967379;7.254835;13.522043;3.2510247;36.619102;19.026047;37.4678;2.1315963;1.2259618;0.76108813;0.0;0
11.99111;4.6768017;18.559736;27.645353;4.1126413;14.734938;47.341064;49.584;29.981495;5.4626994;1.0069065;0.0;0
10.894292;3.296231;5.1889987;20.272459;1.0174264;45.28348;4.4565644;47.90251;29.896072;2.359922;0.7469643;0.0;0
13.917204;0.5646327;28.266016;44.169724;3.7425742;41.28958;0.71495545;12.734108;14.523093;4.7619576;0.5327981;0.0;0
9.699821;3.9614816;47.885464;36.11083;3.3684027;1.7380397;5.6300097;45.822956;16.450712;2.676155;0.9423994;0.0;0
14.420283;1.905189;33.019115;45.58126;0.49058408;1.5865583;49.308903;44.25871;18.022457;1.7967587;0.9722151;0.0;0
19.94756;1.2998662;31.490744;43.209522;1.7890071;30.357956;48.600574;36.310093;46.496952;9.305116;0.8433686;0.0;0
7.3308077;2.8929262;14.268852;46.107773;0.2357268;7.9047837;19.537655;13.254052;43.382824;9.239305;0.7850766;0.0;0
0.7382015;0.16552345;46.589783;49.010567;0.5419035;1.2008524;37.27284;9.818378;26.611675;5.186267;0.9632624;0.0;0
2.9496884;2.3804486;23.840971;15.928974;1.4905553;48.40422;36.928707;22.062565;48.191116;7.968861;0.51324815;0.0;0
11.293527;4.2346444;13.716601;10.8791895;1.2912692;31.826694;5.440902;2.4333584;29.29514;2.4166615;0.8505194;0.0;0
7.213027;4.6474824;49.391148;8.675042;4.5108514;1.0362173;12.138436;14.553867;5.5258465;4.27116;1.071163;0.0;0
18.82966;1.7785181;21.444635;31.59038;4.479564;24.78073;44.504627;4.132541;24.614477;2.6426547;0.976577;0.0;0
12.735199;3.2479393;18.8892;34.20785;2.9315507;8.298073;8.701992;26.463123;44.778763;1.2957644;0.66531307;0.0;0
10.646926;1.2114348;2.2305827;4.847956;3.7016742;40.356514;26.282341;31.019089;33.30154;4.52681;1.0506105;0.0;0
16.06177;2.8450441;9.325602;41.143044;4.9980464;1.919764;12.585546;6.009616;47.656994;7.5765934;0.62147856;0.0;0
5.5425024;1.3447359;40.554974;39.261795;2.109944;18.860342;28.101921;43.759666;26.778742;7.575659;0.82816154;0.0;0
16.484901;2.899647;24.393408;31.609459;2.6598847;12.282402;10.22827;5.2915807;45.63644;4.7121825;0.8749966;0.0;0
0.55969155;0.9414384;47.7663;22.062819;3.2906346;49.053215;11.179539;20.112406;38.44611;4.740047;0.52042216;0.0;0
12.583709;4.7120395;4.652347;8.106036;4.6107354;4.3665247;2.8165534;25.298592;41.22442;6.227565;0.57634604;0.0;0
18.727764;4.4458957;30.9892;25.526817;4.005381;36.134514;49.513485;29.315037;49.577045;9.364579;0.8266069;0.0;0
15.863269;1.7508994;36.139214;8.3788805;0.4156667;24.16238;6.0982137;16.295717;15.46098;1.9255804;0.60854167;0.0;0
17.145866;3.9056482;31.248566;30.44645;3.5934565;40.91625;21.073132;35.797657;31.588825;4.346672;0.75148916;0.0;0
8.240617;0.5679702;26.72894;15.843254;1.3344841;11.105105;21.16912;17.39731;13.194408;9.103969;0.9234808;0.0;0
16.572659;3.7277684;29.125767;12.74166;1.3490183;42.83711;15.529499;13.008171;42.76794;5.7127075;0.87521833;0.0;0
11.241218;1.4840497;34.632706;22.332043;2.7814674;47.54318;39.80252;22.932234;29.50083;8.03255;1.0245463;0.0;0
12.561535;0.7646447;43.231544;29.245283;3.5118742;11.048822;17.21575;6.1149087;9.203832;4.8949914;1.0527031;0.0;0
1.6488491;3.423137;17.14906;18.689472;0.88021636;12.515869;31.45979;48.32483;21.351658;9.249991;1.0559582;0.0;0
4.4302583;2.4020534;23.252876;48.198368;1.6411062;48.201546;27.37852;27.729832;9.49628;8.957519;0.73543435;0.0;0
11.243806;2.697684;31.977524;0.791933;3.6089928;21.989305;43.26943;7.630661;23.168592;4.7365265;0.5731535;0.0;0
1.6466206;2.650596;16.05369;45.68662;0.8448098;41.844532;41.064392;39.905373;4.340547;0.5476002;0.9002948;0.0;0
14.958213;0.3912951;9.349751;0.53386045;4.2635717;42.20026;11.288392;36.158783;48.281406;5.878525;1.0514047;0.0;0
16.881111;0.35176322;48.32535;11.227241;2.3346097;15.887201;37.630535;21.810076;30.03256;2.43724;0.96155834;0.0;0
18.447065;3.0457208;10.13908;49.819386;2.9713523;9.349861;39.73214;49.193233;49.537777;2.785277;0.91821414;0.0;0
2.484485;3.1569366;12.020288;36.54072;0.49395216;18.643248;45.99969;25.280443;9.101458;4.5825224;0.98155767;0.0;0
18.824545;0.33115533;31.124962;32.402668;4.777056;29.79919;48.17927;11.0312;19.528566;4.774896;0.7458889;0.0;0
1.8185902;1.9543527;4.3297315;36.441597;4.546908;25.105745;36.979965;39.66715;46.596336;8.676264;0.8010572;0.0;0
9.744096;3.1029713;2.1853588;20.71066;1.0313857;36.971447;22.771593;46.472748;34.75226;0.79724324;0.6199285;0.0;0
16.884895;3.3177352;3.6686733;39.318382;3.3492012;27.666046;15.0020485;13.487468;3.9668727;3.3032582;0.9029257;0.0;0
1.8710672;4.158551;6.6015506;8.165968;3.9862745;40.372982;43.300816;0.83268476;44.217655;6.507024;0.70878726;0.0;0
0.85550594;2.1615882;21.745245;39.797672;0.69764024;5.644924;45.819946;30.659363;9.847344;6.4088187;0.6604775;0.0;0
0.98648053;2.786463;41.5484;47.00657;2.9295225;22.235176;5.3292785;36.772614;13.459642;3.5187848;0.6504059;0.0;0
10.4697695;2.9349458;17.427608;42.955498;4.2672243;1.2951064;27.938974;13.412313;36.72186;2.1904724;0.80642706;0.0;0
16.326136;1.6290219;21.662806;37.113216;2.582899;6.479952;6.895117;48.200974;35.67922;3.1316528;0.82398456;0.0;0
2.9848201;0.36374447;30.21243;32.743176;4.6265483;16.90961;12.953196;8.798044;33.199436;8.977182;0.99574465;0.0;0
2.9299;0.120707035;15.456149;26.294062;0.3342293;45.124893;19.468208;40.157257;0.7676031;2.997193;1.049799;0.0;0
11.586663;4.1970143;21.910625;20.063553;4.604132;19.317686;15.902629;43.877354;12.844381;5.1716466;0.6854896;0.0;0
5.068764;1.081136;19.622429;43.349854;4.8883686;14.036606;35.941948;8.958772;17.572355;9.451983;0.6990948;0.0;0
14.739168;3.188248;17.423235;32.5492;0.8641163;33.704037;4.4088287;25.31652;20.316525;1.624972;0.6687148;0.0;0
19.01789;2.9275327;19.725462;22.027565;2.2116559;35.321815;30.88179;1.8883173;4.159775;8.771983;0.68123305;0.0;0
15.437652;2.058202;1.0503267;39.34719;3.1417482;24.325768;29.28002;32.27351;33.931217;7.56207;0.937092;0.0;0
17.60492;4.1841173;44.369904;3.1781359;4.4768677;14.781678;39.466152;27.550724;44.616867;5.1115084;0.87745905;0.0;0
10.631928;3.522168;48.878666;40.7494;0.8816782;15.439618;5.2855854;39.02446;49.48877;9.51497;0.5467006;0.0;0
16.730227;0.21143317;43.19356;40.629757;1.736737;9.684531;16.963928;25.313244;40.00003;1.2069101;0.8435216;0.0;0
4.0666122;3.905801;0.7842426;11.812206;4.009856;18.448174;35.00662;18.017271;10.528693;8.618628;1.0086355;0.0;0
1.8327838;2.5842943;37.668835;2.3647437;2.1090224;8.828548;35.72851;7.265253;25.808647;2.3779817;0.5361189;0.0;0
13.291085;1.8003945;28.868458;35.828545;3.064223;32.324677;22.756477;3.0281441;45.82889;3.8648977;1.0432836;0.0;0
1.5130738;3.6617348;5.1616583;10.393645;2.844027;44.787144;23.357588;26.677185;3.7964947;1.6623539;0.6540807;0.0;0
17.903387;3.4617217;46.67653;49.803078;4.8685412;13.085526;48.265488;45.98476;11.802308;5.2052474;0.69665706;0.0;0
13.985306;1.6218823;38.92275;0.954531;0.793503;12.48965;16.648285;38.41724;13.604393;2.1063397;0.73969877;0.0;0
19.067915;4.9168906;7.6921663;11.874703;4.747359;44.958557;7.9306774;19.959473;30.673992;2.9234958;0.5853701;0.0;0
6.62079;3.2786715;48.22005;2.5820887;2.8643384;28.61764;47.665684;49.19443;47.600235;1.0664359;0.5590818;0.0;0
9.980087;3.0683205;6.746838;39.24146;4.530346;36.623875;40.575603;9.608004;24.388199;3.398436;0.6443751;0.0;0
14.962962;0.44241378;23.006655;29.145428;0.67791647;44.512154;12.234615;49.882633;28.412924;2.0566304;0.50323427;0.0;0
5.23419;1.468662;8.369299;42.49751;3.2433648;33.416153;42.93422;11.891721;32.173164;7.010797;0.8463511;0.0;0
11.066052;2.2901726;7.9344444;48.14936;4.2165394;37.251713;12.98892;8.82682;42.65091;6.562684;0.58068544;0.0;0
13.3596115;3.1900659;48.406384;30.700686;3.9557195;19.653875;41.45865;42.98745;14.673362;6.8218827;0.5560096;0.0;0
19.58677;2.6125417;28.820078;11.971799;0.14869778;46.939327;31.613855;23.70825;31.499325;6.9221244;0.837939;0.0;0
15.021714;3.8388615;13.329159;5.0861473;2.3158069;35.34305;24.38772;44.64695;46.30236;1.4800318;0.85557425;0.0;0
2.8035517;1.3865818;38.93177;43.37992;0.6651989;4.048883;46.43961;37.527992;46.97724;2.5313785;0.89593405;0.0;0
9.769002;3.5405693;43.824596;12.633106;0.84884304;29.96322;40.563713;8.258137;19.440817;7.5060015;0.8022653;0.0;0
