[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];
1.5630058;4.774288;4.8886237;35.9953;2.51349;13.307172;25.701017;0.13938853;38.22926;22.000135;2.5457685;37.743484;34.113148;6.4134483;0
19.80351;2.266847;3.0422354;37.104263;2.261129;41.027336;47.057304;4.3316264;2.0928605;32.64102;4.275081;47.270275;41.435146;5.4985423;0
10.375958;2.6672826;4.4120975;28.582651;2.3876271;39.641926;14.664414;4.419049;8.202949;32.204494;3.716998;4.938839;40.05064;8.930011;0
7.7548614;3.0290968;0.41765583;9.239444;2.8772001;49.617966;18.165985;1.6711626;18.796207;33.34708;3.8472993;5.004171;5.1612244;4.203984;0
6.2226644;1.447684;2.8149064;43.91035;3.4481566;34.179886;40.00371;0.1845066;34.549797;49.867294;4.566438;31.15699;10.802783;5.521634;0
19.620241;3.40491;2.56233;30.20014;0.80069923;32.234444;40.28142;4.3925004;32.07554;2.3526626;0.7767714;34.14532;48.453957;5.816104;0
5.792765;3.5229535;0.28484693;26.229706;1.512793;30.47526;47.23831;0.4455385;25.680672;38.349693;2.5452404;23.651474;49.870586;1.9968215;0
14.78846;2.672875;0.52606475;28.811996;3.8869002;6.371338;42.09492;1.2378016;22.076519;42.887424;0.70718825;46.84285;48.625343;5.8876977;0
6.3914037;0.82392937;0.20701073;5.061467;4.547952;26.147884;30.102133;2.7586148;39.688633;13.011878;3.773175;7.205138;46.24083;5.402119;0
2.3393006;4.604011;1.5406735;37.281414;0.31881922;42.72266;46.998974;4.1010194;5.6891522;38.11227;2.2167666;6.8061843;8.121825;2.5388353;0
13.982256;0.6637209;0.36220503;3.9780035;0.4594913;2.0219831;31.106485;3.9309058;30.156916;6.144158;3.629648;1.5040781;39.691536;6.5955195;0
1.0309861;3.1829436;2.1734824;29.34102;4.6757655;7.206101;30.477379;3.4377642;40.61616;27.584108;0.6966057;41.28087;11.410656;5.6029224;0
13.839222;0.6051341;4.0824575;9.293597;0.8249104;30.426914;1.7596245;4.160508;14.347916;16.797361;3.1389692;5.417633;13.610284;2.2705007;0
5.7571554;0.8158935;3.1077662;11.177395;4.8985167;42.503777;23.317404;3.4586139;10.910316;12.171997;0.6528737;30.565975;25.059908;6.6538653;0
15.175981;0.20063774;3.4015706;12.429459;4.1582885;16.059256;3.1046078;3.2246757;33.999523;32.71125;1.8304621;46.5509;40.345814;5.2270045;0
15.625253;1.880484;0.25438276;1.7009763;0.69145167;43.702435;45.039707;0.9217203;9.605908;20.728584;2.7248561;3.5802298;22.714876;9.149099;0
14.758038;3.2339547;4.2136793;44.700104;0.60237277;17.538805;1.51306;2.2556162;24.922892;9.136968;3.4888642;6.751468;12.035139;5.8475356;0
1.4651854;2.6555667;0.8163329;40.407528;4.888755;23.80746;16.043093;2.3117733;46.21853;30.723211;2.5553002;43.68107;45.56789;3.1928327;0
14.3709955;3.4052417;1.5829893;2.533036;1.3486317;47.6985;49.758266;0.19064203;3.973679;25.833754;3.6806235;14.600209;15.008025;7.6678424;0
19.812767;3.4075925;2.6322901;3.7923183;2.7394693;21.462011;39.958187;2.0870433;45.548347;3.069836;0.9519547;21.69436;38.876583;4.8146434;0
5.609882;0.78685135;4.6569676;39.360966;1.2575549;30.374582;38.125782;1.2127353;10.3278265;41.21719;3.2455506;29.432888;38.49378;8.511914;0
6.2105327;0.38095328;4.990931;1.3333611;3.0433052;46.83782;35.931156;0.539372;24.635012;49.35074;1.9902647;36.110687;5.4435005;5.0544686;0
16.457005;3.164255;3.9350374;23.980947;4.21614;13.954726;3.5107856;2.7769725;7.4792466;17.770695;0.8556887;10.0140085;22.831484;2.8973312;0
4.047539;3.3007991;3.6736398;6.2575655;3.318855;5.5048604;15.121783;1.2613575;35.78357;49.37759;4.281638;43.8136;7.456139;5.4861994;0
13.55109;2.8278482;2.6856434;29.989979;0.32842162;47.943462;40.124218;1.0328535;49.890907;49.79523;4.8818865;38.93297;36.457424;1.9298978;0
15.345501;1.304236;3.361574;49.918682;3.0164278;28.43165;44.882046;3.955296;15.802858;23.754108;1.274006;5.4392357;37.38056;4.5495276;0
1.7060525;4.0727496;0.80767846;9.429054;3.3389816;48.326187;18.152742;4.0694566;46.310028;46.113075;0.871941;6.3036494;15.774913;6.0902843;0
11.52148;0.47086146;1.419061;47.87751;1.0844002;43.470486;13.711395;3.338199;36.768257;39.331936;3.8459027;35.653038;34.398724;6.555726;0
11.941668;3.1983278;4.92475;43.408447;3.8343778;30.1367;12.558871;1.0293771;48.305737;41.889797;4.9540653;24.16291;21.369648;4.386439;0
6.765415;0.6900165;4.9001136;49.306892;3.1717775;24.095694;27.855131;3.2001982;33.917973;7.0028796;2.1510255;23.17283;28.481842;2.4078958;0
17.650549;3.306794;1.6825647;38.543243;0.14678116;24.53226;15.282855;3.59528;34.418278;39.23572;3.9754946;11.659581;34.589844;3.8812857;0
4.0922446;2.1468563;1.2811381;42.992718;4.75772;9.134809;2.045503;1.2432184;47.243443;12.590457;0.8210426;35.904366;42.120533;5.580199;0
7.9196997;3.618705;1.2246386;30.135284;2.28334;23.224539;20.146744;0.7514232;36.643314;37.626514;1.2174927;6.5904655;25.164215;5.9155645;0
17.124704;0.3557418;2.4758356;43.49692;1.2386569;41.264866;28.132942;2.2242842;42.525154;12.559005;0.7904703;19.291473;35.401943;8.570012;0
4.6222124;2.8199067;1.1964562;6.4641004;0.5223689;49.450623;32.07791;2.1791039;14.944056;39.412193;3.364035;36.387413;14.599136;1.4783398;0
16.606108;0.8099017;3.2776334;37.34106;1.9347018;48.056763;17.804781;0.8511848;9.275196;44.79422;2.9787555;49.051773;23.87789;5.826564;0
2.5023143;3.44367;0.46661708;31.807455;1.6080686;48.14675;16.38071;1.0394032;32.36272;25.585321;3.3432784;11.405741;5.278721;2.667402;0
10.295352;0.6877826;0.6080184;3.9324777;1.5599704;1.9315335;14.909961;2.5481243;13.377768;22.228302;0.9275755;32.16112;24.63641;8.95055;0
2.4312825;0.4605583;1.456978;15.287929;3.9866855;26.272831;31.542944;2.6843712;22.06213;8.138947;0.49805838;4.144467;19.228386;7.1705313;0
13.880168;3.5943017;3.9094718;11.589233;3.2650137;10.806425;14.897642;2.7355072;42.923454;12.563196;2.7164416;14.081873;46.13511;3.435563;0
16.02143;0.41130647;1.6841187;20.853598;0.75195974;31.148928;45.92579;4.9119644;31.922928;49.618557;2.696037;5.727856;13.850751;6.2300267;0
17.147312;1.200201;2.4070022;10.719314;3.5695632;47.34601;14.802682;0.29407912;47.25;36.809505;2.1657932;41.704563;49.742138;8.791799;0
19.643982;4.1412024;3.3174481;14.466653;3.6450617;43.955902;39.755863;3.9528234;18.380957;38.685524;3.44651;21.485289;11.315309;2.3102102;0
13.768299;4.067473;3.9638457;15.505477;2.6199162;43.46254;16.66682;1.8238592;14.750477;40.88639;2.151969;44.679882;30.340902;3.8569853;0
15.612176;4.2852163;1.6048342;30.390734;4.9792585;18.920202;32.10229;3.7892463;11.471978;29.598396;4.296758;2.9703007;17.037672;5.302254;0
10.609407;1.6978894;3.68175;7.6088142;1.4890485;25.557394;35.25177;3.7036567;48.84207;22.6146;3.9107263;35.218693;45.112797;3.2399256;0
18.342001;2.6874354;1.5017303;12.81396;0.38643262;14.815271;9.544294;3.1372423;22.052256;18.056295;1.7452799;26.20587;24.64422;2.200811;0
13.231409;3.889402;3.2578845;16.540255;0.24115042;28.138863;19.618336;3.1926556;46.08385;2.3359654;4.481656;34.9823;13.90492;2.718765;0
17.787477;0.771229;2.3093126;23.00433;1.6706855;15.866005;7.2515182;3.351623;17.900578;40.6763;2.5110123;48.372047;9.286354;3.986164;0
5.4735885;3.6495154;4.640476;2.866343;2.539798;40.627834;26.022127;3.763249;15.098623;43.379276;2.3755763;48.663418;37.611347;7.8377323;0
10.438018;0.5776831;4.9122577;49.96136;0.4833322;23.756546;45.56161;0.7449381;38.770905;17.80432;3.6328611;41.704926;44.7497;9.845974;0
14.866559;4.574928;3.8932033;15.719208;2.8724132;35.319542;30.215555;1.8681103;31.2851;26.236023;4.7858157;11.322693;38.571457;2.9385529;0
4.851713;3.2228198;4.5857754;15.079898;4.5142655;43.760693;35.381348;4.2258425;26.708485;29.323095;0.26317325;38.208344;26.417881;8.319785;0
5.015456;2.517196;0.7688708;28.18866;4.0046277;15.687705;14.869638;2.7846324;22.570797;33.21574;0.9586481;47.908585;46.11248;5.011887;0
19.582811;2.4751732;3.3068733;42.847576;3.395096;31.482485;23.943052;0.770985;23.855276;32.844433;4.0459094;17.968342;26.075857;2.0571098;0
9.257597;0.98867404;1.0720029;23.38366;3.3424852;42.444847;37.29816;4.812079;41.888004;10.639367;2.264666;18.118294;11.846681;6.3826575;0
4.4544935;1.7949951;1.4571457;13.193121;3.6784728;47.585896;7.4337726;4.9403987;8.502545;34.646748;4.307522;24.416788;12.433665;4.5206103;0
7.297814;3.662906;2.6618338;28.7279;2.5216112;8.990265;6.9637113;2.6121182;3.5010452;37.874264;1.8221767;35.060196;32.422173;3.7656808;0
8.550147;2.7506237;3.7357376;24.664185;2.068819;34.38959;11.997295;2.712651;1.2915008;1.8460693;4.8800616;13.1409645;40.902794;4.342842;0
12.83862;2.6936004;3.635321;21.730667;1.602612;22.325722;12.603179;1.5309176;25.25514;31.276312;1.1582083;8.747983;35.232506;5.6051226;0
18.53728;1.0567049;4.3603506;49.210266;0.58813;14.990632;48.157497;2.629193;41.08219;21.419167;4.7496634;15.039688;7.0250983;5.489768;0
19.74521;3.4827752;2.8404467;49.801563;2.8545964;8.728745;8.771813;4.8470454;33.877533;44.37131;3.9696803;32.633785;23.64077;4.565313;0
13.382277;2.020966;4.639079;28.535248;2.4153385;29.683651;6.1525855;1.3473872;49.532;47.242886;4.873111;3.0628858;4.1583157;1.9715996;0
14.298525;0.9954914;4.450654;4.3321924;0.68262416;17.370304;7.7464433;1.5926226;30.888306;29.603643;0.8926614;46.449646;46.096806;5.654472;0
7.114754;4.7245455;4.2603817;28.778961;1.4145218;33.72924;10.942641;4.497755;25.94554;20.58087;1.831032;28.320742;6.0581646;9.087163;0
17.286013;2.583314;1.2246485;47.671135;3.9572942;14.768845;19.06726;1.983537;29.499529;46.96538;1.0682449;6.2027564;45.679184;4.562386;0
5.1381683;2.6873796;2.7040951;46.358932;1.3524598;1.0289844;10.660517;4.8653836;44.226475;14.220177;4.1658196;36.433342;18.53403;5.876078;0
3.0212324;4.9087224;3.7075593;11.559542;2.1860237;38.594162;5.302209;1.8129841;1.7172961;25.135012;1.41474;15.049605;29.651768;6.709472;0
19.491863;1.89539;4.882902;10.315855;0.8904075;8.905032;7.694294;0.12269839;23.858503;18.303032;2.6764202;38.563717;35.536736;4.8571978;0
17.418634;4.7208014;0.15707164;8.460537;0.9322484;13.372664;39.693733;4.7732563;21.147333;8.527879;1.0469627;44.13043;41.855694;8.155082;0
6.7692575;3.5051343;1.7028612;41.169434;3.806094;12.532356;26.483702;1.261243;47.712566;44.82058;3.5663004;25.682175;35.955345;1.3044231;0
13.828243;3.2021687;1.7775162;25.012697;0.42670357;17.76981;37.548172;3.5011904;10.175707;13.273833;3.7407868;10.044565;25.70204;2.0577536;0
9.873349;1.2486497;1.5138193;17.564281;1.496628;24.781754;9.658271;0.33217934;2.2517774;39.97171;0.6641161;24.151197;13.821241;1.2451466;0
7.139436;0.3536028;4.105379;16.915552;4.906138;40.810158;15.953462;3.7664392;31.952398;37.906334;3.4608293;28.987852;10.841836;9.445427;0
6.44871;2.2451408;0.32085004;14.495249;2.4318752;32.86078;49.13297;1.178338;31.625929;33.675045;0.9108662;18.626535;34.35601;1.8736274;0
3.5845215;0.14983772;1.8612303;44.248367;3.0704453;8.153916;5.197741;4.0212317;16.647575;6.340392;4.775654;38.697025;20.58998;8.292374;0
11.437043;0.4479123;3.5872545;21.074314;3.239869;10.000127;22.494848;4.83634;27.44776;20.631475;4.411627;14.30171;36.407207;1.8579572;0
9.485337;3.017101;2.0930247;12.956869;1.0610795;42.50607;15.492761;0.3216095;30.237083;46.41631;1.0876724;42.22929;39.234684;4.9441285;0
10.731542;3.6499119;0.80591154;35.809837;1.9097762;13.242917;1.3593891;1.9031612;18.298925;18.929947;1.7662374;22.438791;13.273595;5.8935504;0
5.0917864;0.9229468;3.093177;32.13727;2.0634625;11.715472;28.07014;3.6073148;21.605076;1.9956533;3.019307;29.739471;2.21275;8.096433;0
18.833603;3.6892521;2.6607902;36.052914;1.2303476;1.1749359;27.95026;4.982533;7.9480762;36.552658;4.0534477;3.7450109;25.49017;2.405301;0
13.133233;4.7536564;4.9110103;41.27585;1.2465206;38.92971;16.70257;1.8789191;38.780224;34.692142;4.7221026;11.2967825;16.891825;6.8492775;0
18.092413;3.7415628;3.7677784;5.960452;3.0785596;37.18414;24.140669;4.975401;20.069895;29.427319;2.1532226;22.490156;6.053849;8.816263;0
3.076152;3.9451046;4.9322624;1.0974483;0.6315304;18.033092;20.20543;4.5060067;32.62952;18.780413;2.4953144;37.209007;22.114597;9.537664;0
12.834168;3.5334916;1.0131279;3.4777458;0.7328127;1.3584276;23.74608;3.624628;21.904861;16.81764;0.86714077;48.594494;20.108809;9.85033;0
17.139774;1.2012135;3.8318155;35.63287;2.90918;39.49319;42.55438;1.9712944;8.950529;12.247444;1.812338;4.554814;12.044563;9.345114;0
7.2874947;1.8683608;2.8030274;46.79033;2.3017566;5.8688955;35.98469;2.7308838;35.331345;29.99565;4.960615;46.90934;17.087437;4.130252;0
4.7077203;4.751408;3.5912964;17.224163;3.098474;23.56293;14.731987;3.6296992;21.449495;49.81105;4.6934896;16.096037;3.2362752;2.7707937;0
6.0354047;3.3399317;2.3910022;39.278515;0.23210162;42.167233;12.737509;3.4600713;10.082396;39.387856;2.1276028;49.152466;48.174606;4.7995415;0
6.185741;3.966221;1.140715;36.73004;3.5540872;12.969824;36.535664;1.5131601;46.741364;33.087166;1.1942331;3.1894906;36.163506;2.91981;0
9.49678;4.846604;0.32410964;48.92502;4.264459;19.603765;12.0012245;2.8303661;44.772655;28.905634;2.9074538;25.938124;9.95958;9.352598;0
7.1933084;1.2340409;4.2076125;24.068861;2.6682875;33.381958;45.471706;4.1916213;36.630753;35.561115;2.174083;39.099087;28.697594;5.1381474;0
6.154207;1.6762646;4.092561;9.137575;4.2201176;33.984974;41.80801;2.4278705;29.22702;25.59386;3.7876792;18.172514;33.232677;3.7886472;0
13.321733;3.2595282;0.8964447;38.496338;2.058347;23.672613;13.373433;2.8745897;31.634272;42.523956;3.1865468;48.714485;26.984852;9.280346;0
2.007615;0.21935162;3.2613864;41.122124;0.48672888;22.253878;40.273514;1.7049198;18.650146;29.511795;3.3377793;46.3128;30.654276;3.689456;0
7.466912;2.8989735;3.7148952;35.657703;1.9499664;21.55595;10.376028;0.884503;13.884553;13.125222;1.9341569;17.228764;43.5936;5.4705176;0
14.105288;4.062573;2.8323624;43.295902;2.2872052;24.815603;2.2181897;0.42330018;30.011137;28.601736;3.1239953;1.1985018;44.637333;5.1271625;0
4.341145;3.0911725;1.6544216;19.187946;4.3411345;17.985605;48.09491;2.0896723;37.260387;13.024994;3.4790456;9.592031;2.345443;8.546133;0
5.1976295;1.547427;4.416635;34.825436;1.7401109;13.564308;38.306183;3.1956723;25.262012;27.247765;3.275215;2.594582;26.235037;5.3632464;0
4.812666;3.64811;3.2479591;13.928583;1.6439941;16.486517;24.962147;3.8240693;44.88183;40.425488;3.5079715;34.30488;23.430756;4.1689215;0
1.017596;0.815555;3.6290658;22.875566;4.4512854;24.410597;42.31726;0.5118663;20.031912;36.650402;4.4619484;7.909351;3.0213034;2.1192305;0
10.001587;4.48439;3.2953613;12.882116;1.3297334;19.724903;4.7152457;1.6605902;19.447134;14.247387;1.4140915;24.507154;45.45015;5.855052;0
1.740217;0.5944837;3.6343145;8.57215;3.247988;29.691362;37.24444;4.058736;21.850529;36.73539;0.8657027;10.184724;49.59829;6.99055;0
6.1858563;4.3311067;0.810829;2.7617092;1.7005051;31.925919;47.859962;0.65005124;35.50573;7.06562;0.26980773;43.480503;35.781174;3.3269672;0
19.901264;2.539266;4.6207128;33.899788;4.762134;49.811043;41.110943;4.967075;2.3453534;32.621964;3.530306;15.431501;14.36278;6.977925;0
18.449528;2.2003703;1.5004729;43.888382;1.0291622;31.143305;22.15211;3.2001743;18.336664;16.428686;1.7435133;35.195553;4.2304587;5.1580276;0
5.0864406;2.5532427;4.199101;16.406551;3.6472976;36.997025;17.969234;4.706086;37.403027;31.240215;2.5788927;29.709646;14.847507;1.3924205;0
6.890046;1.0810109;4.4775825;22.032534;2.795314;5.803558;44.72838;3.678378;28.183508;43.255615;0.45932817;19.398497;30.69905;1.3960187;0
9.810387;2.3426592;3.2909956;1.1738005;4.8956685;38.261993;15.283846;4.823001;16.184057;7.554466;4.6419635;38.234364;15.042966;1.5343965;0
17.043858;4.263627;3.0316737;21.229883;4.9708767;25.936272;46.93496;3.3601308;33.17922;35.127422;2.9836137;6.6070185;37.412357;4.7377057;0
16.250273;4.0246806;0.63433623;14.784783;3.9891207;43.461346;16.672625;1.4135748;45.155453;34.482716;0.71098137;35.83784;49.088696;8.379366;0
3.3985872;0.8989378;2.237484;29.135801;0.6069347;48.574528;7.1257257;4.0213313;25.751196;38.089317;2.0910285;9.793169;11.449498;3.900544;0
3.3645282;3.3997629;3.0970576;45.51734;2.398134;12.287915;12.558603;1.2077419;37.222527;48.49559;1.6330787;5.012552;49.664116;6.660104;0
8.9179125;4.2985024;0.5011594;25.801476;4.2871137;46.50508;26.454681;2.8685284;10.722364;24.664995;4.3467298;48.42881;25.488298;8.603686;0
17.531813;4.1168613;0.6461639;34.1011;3.228568;33.910404;7.424196;1.9279013;24.176746;7.6790986;4.393412;9.429236;21.450113;6.038887;0
17.759615;2.185599;4.968058;35.56866;4.40695;37.216568;19.6179;4.015631;15.273362;35.101387;3.9733105;13.972313;10.664146;9.311894;0
3.039951;0.3356549;1.7279474;8.469164;4.0168943;24.145693;45.38693;3.8215;49.646667;27.720024;2.0019283;1.4989871;4.530995;3.7565367;0
11.911649;4.66273;1.8136892;17.98196;1.6335063;18.384886;5.6004944;4.333082;11.71794;40.783157;4.7215524;34.17176;37.491543;5.5802016;0
3.9578288;2.0398371;1.3324928;6.544132;1.0558203;40.201668;31.112667;1.3100417;47.423126;39.8563;1.4489068;38.235718;33.904324;5.905153;0
14.036457;1.8687855;3.265497;22.596584;1.6805631;2.076618;20.784468;4.988026;21.027319;36.922913;3.3414452;2.0115435;38.56318;2.5761907;0
18.412231;3.8216233;2.4180717;44.476997;3.5101304;27.489191;32.72529;4.0463166;25.419085;20.455177;2.664982;26.337616;11.618872;5.495108;0
9.640616;1.3934639;3.9731116;24.565783;2.4572184;4.617659;24.990797;1.9948456;26.6707;24.30898;2.2446206;42.555775;37.645863;6.8725266;0
2.5785728;4.1902647;2.6112247;23.351496;0.3148562;13.477107;43.958546;0.7255523;12.848651;45.886448;1.023538;39.571247;31.801224;1.8964648;0
12.00583;0.47265264;0.1755383;11.256854;3.7381372;36.534756;20.722414;1.8121852;12.707897;22.362616;1.275605;40.39007;20.469814;6.7752066;0
8.761817;3.7294848;2.4651682;16.200647;0.31901464;37.982193;25.912996;0.62029403;19.425655;29.74347;4.1266522;4.341098;9.477302;5.7275763;0
16.407076;4.8323684;0.3704177;46.89338;2.1055908;44.56312;7.3767157;3.1153238;37.514843;34.49222;3.3767004;14.866071;33.57602;4.340398;0
7.4665446;4.979267;4.151253;15.846771;2.3651934;36.056423;25.025023;0.6533197;35.337814;6.671063;4.662821;26.534164;45.58134;4.4325485;0
17.623047;4.6266413;0.6569246;36.837944;2.5648315;34.062553;6.6218114;2.209512;49.882668;38.701317;3.4383032;26.030949;40.26903;8.702429;0
6.200308;4.366736;1.1630747;3.0649416;0.78154534;47.31075;29.573364;3.3710806;5.3304896;1.7325832;0.3977991;38.119995;49.27099;9.670038;0
3.992835;1.4665132;2.3538296;7.287384;3.7641718;27.33307;21.942295;2.3200462;38.20552;49.121643;0.6698298;46.064484;8.400452;4.182976;0
6.8231273;4.836577;1.0564018;16.262419;4.261924;33.0402;39.385178;4.4200883;10.551774;28.851612;3.6451926;36.121067;32.751602;5.128075;0
1.6634;4.646693;2.7421777;45.16962;3.5197127;43.53508;21.505371;1.2808635;26.039997;9.234858;1.3295283;24.601288;18.454;5.3396873;0
6.343673;2.7184253;2.3574224;11.745291;4.7602463;38.421062;31.899176;2.6670709;10.62271;39.42537;1.3184747;29.931734;17.861616;6.882232;0
13.542235;2.0701804;4.7673607;36.610485;1.3617531;38.726353;3.8906262;4.574586;46.868908;42.381695;2.0909917;1.1857412;17.43173;3.1673627;0
3.7033765;0.63540953;0.53303045;9.208699;0.8875775;27.301035;35.790905;1.830679;25.852488;11.033734;3.7517083;23.08255;33.436256;4.2090406;0
3.1159344;2.994107;2.925987;31.02926;0.42974678;26.864395;47.914257;2.4162765;24.005907;3.0215018;3.2301903;6.569944;39.43113;2.2560394;0
3.5153205;3.5326753;3.6299582;29.754583;3.6354468;32.78663;22.941158;4.670939;16.06266;26.700258;1.0518992;36.84549;28.06353;1.0728989;0
2.473482;2.0795832;0.7253724;31.475447;0.8943256;35.326775;1.4826038;2.5466368;22.998722;32.38776;4.49174;39.284172;35.278282;2.6847844;0
17.618073;2.0895448;3.2186644;15.02755;4.697089;27.75899;30.578686;4.334781;6.424192;9.244887;4.864021;49.98333;18.269007;1.4058825;0
18.938187;2.9092257;4.334771;8.943047;3.0319173;10.08788;8.113687;4.708256;34.52528;28.518702;3.9806125;23.679298;25.462181;3.1809108;0
1.8846619;0.23614207;3.9590228;44.4378;4.0402646;13.172171;23.930454;1.3549014;28.962702;26.793156;1.0460205;5.264854;8.896472;4.2424474;0
15.441364;4.793543;4.6823363;28.902754;2.2300222;25.16068;2.590327;3.9506197;5.8786054;43.316345;3.9891665;7.802006;3.6003652;1.5763865;0
15.005883;1.520538;3.6308699;11.390116;3.7007446;10.999178;22.697771;3.3033993;6.0164723;40.975704;2.655892;45.474823;23.286043;9.642559;0
19.941278;0.7903652;2.0305355;21.253124;2.2738905;21.750881;43.849808;4.934924;15.35515;7.465879;0.23992419;10.5977335;48.83638;2.2135696;0
7.6095424;0.12689315;4.610212;4.287483;2.7399426;8.20991;7.633951;2.9692972;24.182257;35.643936;3.370893;18.789875;46.219475;8.706265;0
6.4246707;4.2987685;1.2042482;24.29343;3.8905504;8.165389;25.417961;3.984608;11.910704;25.640497;4.887037;7.53815;44.96285;7.430376;0
9.608561;4.329716;2.9601412;21.770649;1.2669524;42.317543;13.439732;1.7938958;7.435365;23.84665;2.2147887;41.127357;18.859348;7.9220653;0
17.27493;0.56700236;3.851724;7.503586;4.434097;27.57025;13.790502;3.0713181;5.720737;8.95445;0.41020218;15.758091;37.742912;2.999073;0
14.843279;0.8459824;4.374178;22.774244;3.6098642;39.24131;32.52185;3.9150436;15.950261;37.63456;1.2299708;19.242609;46.889084;9.451345;0
9.960853;2.294721;4.5910563;32.337086;3.7580466;1.5654293;37.665585;4.8378754;31.850988;43.549923;2.836487;37.380386;3.9708297;3.0716345;0
5.646694;1.0099504;0.51638067;46.496033;1.2669988;14.995917;43.79098;1.3340204;34.2399;11.069924;3.9763649;30.27294;22.85498;1.197803;0
14.813299;3.7055235;3.65769;35.456074;0.5416242;1.8663512;14.634064;0.48658442;14.860507;2.4408917;1.009041;30.177616;19.231165;2.3882296;0
17.23601;0.38439476;1.100111;25.61933;0.45699662;1.1657251;4.4680357;4.883893;22.58848;30.848341;1.1749622;3.481929;42.2924;4.153015;0
8.599073;2.7935758;3.9176853;38.732506;3.2703812;2.5688038;22.671827;3.0529442;31.794535;49.08283;4.6194587;11.694655;29.322443;1.7247864;0
13.703123;1.9756787;3.5333798;14.716828;0.83501166;26.55469;29.644972;0.18452922;18.64218;34.261906;4.4203434;14.501261;49.91134;8.304671;0
8.604029;2.3782377;0.98862654;33.770298;4.996038;5.4502807;37.23945;2.6479487;48.95183;13.382527;4.5868044;49.751976;3.7686932;6.0449467;0
10.091375;2.18131;4.1808677;1.2480462;4.8091335;40.120327;38.047512;4.686612;34.943707;43.7639;0.9613226;12.010568;16.331297;9.3399515;0
10.973297;0.85048;2.362765;4.5550056;0.24296612;26.293194;43.317245;4.923681;29.342655;27.365076;4.67021;19.290798;28.108215;6.287106;0
15.7387905;1.1793792;2.7648952;31.589016;3.6527822;13.0223;2.5270488;1.6959847;25.397327;25.978184;1.7657013;10.4349985;11.754784;1.5721607;0
19.572613;0.41755772;4.8598785;10.434929;1.3777831;42.0942;49.068905;3.9313545;25.105387;3.8066792;2.6326065;24.225899;48.44736;5.8270326;0
9.442957;0.6648993;3.3174653;34.74775;1.770409;25.972246;48.373966;2.3476229;15.2946825;3.9728498;2.3363883;1.0034803;34.99489;1.707558;0
7.503985;4.8916845;2.9839594;32.20091;1.2775211;18.189154;2.741806;2.050248;4.7848177;29.385752;4.8914404;40.37313;30.743446;9.449165;0
8.098229;1.4709554;0.18213758;4.119671;4.1696734;28.829582;16.35148;3.8151479;42.05778;40.52803;1.3870797;44.255993;7.694351;6.9087763;0
3.5438924;1.6044252;1.0761527;20.232336;4.4793863;33.95783;38.51159;1.4228412;45.36513;37.905266;4.7931237;25.029276;39.7642;4.1314497;0
6.641836;0.722821;0.23017056;31.037107;0.29796764;28.381382;24.447008;2.1892488;48.75097;47.09748;4.799846;42.40908;48.568413;6.482557;0
2.6425009;3.8003047;1.7332308;35.9606;1.4231868;46.70648;1.2274446;1.3080058;20.794731;25.635328;4.5954914;1.2446295;40.293514;7.7673616;0
9.129991;4.6282997;1.788091;40.988125;2.2986224;18.344713;18.381073;0.7989243;47.373913;31.415401;1.8503884;22.43017;28.714905;9.458092;0
4.179788;3.9697776;2.6986175;17.191702;2.656928;21.08752;29.368008;1.9585646;35.415737;31.732275;1.9376649;9.341657;34.529774;6.638707;0
7.581728;3.1018176;3.4798653;41.999084;0.5294697;43.08387;44.099426;4.800219;21.683979;19.629606;1.0999262;20.13115;27.108139;7.0738425;0
16.077978;4.0848413;0.97879136;18.358467;4.167138;32.23689;41.633324;2.152518;46.00783;1.1390845;2.4299345;21.680258;2.817428;4.609982;0
5.6726255;2.080728;3.0481067;1.3423553;4.6765013;48.347073;47.36965;3.4478006;48.457882;42.106117;1.3182938;34.26403;43.69019;3.0238328;0
12.625998;4.3115373;4.5931835;30.89029;2.074039;39.816067;23.92848;1.4968568;27.162659;4.2875013;3.1729095;40.306824;12.456615;4.1702476;0
18.122446;4.0127425;1.0065385;12.841762;4.300447;26.133486;40.115417;4.3402495;39.202618;48.003944;4.351684;47.14711;16.36207;6.9558144;0
11.771654;0.108450755;3.3295314;7.0946836;3.414139;32.101196;5.936044;3.1620116;39.053337;42.348843;4.753368;15.684164;45.857307;8.847736;0
4.68206;2.4901912;0.3233868;13.659533;2.9995437;20.898136;26.404436;4.7572246;30.832872;6.0854144;2.2442834;34.770504;37.645184;6.989143;0
7.5505576;1.3966212;2.7026234;41.567787;4.1133456;7.2546353;45.912457;1.6971653;21.716011;6.979398;2.21454;42.03476;27.96807;9.607965;0
12.217015;0.5225413;3.7335424;45.786064;2.417845;20.948416;42.103535;2.7363646;7.5828032;37.118782;2.621432;20.600554;13.456526;7.049294;0
10.625611;4.246361;0.26680472;48.123135;2.7838087;14.792803;33.12488;1.0361238;49.899677;27.639664;4.567091;28.473978;41.3514;6.661333;0
3.823777;0.13895345;1.7349604;15.838688;1.4458628;34.225914;8.310963;0.7658328;4.511575;32.79669;0.48567984;34.650814;27.185577;1.112543;0
9.489131;3.6778011;4.4019895;23.340508;3.5897052;33.790665;9.921982;2.9682622;7.60813;15.207746;1.6007184;4.870322;27.756275;6.4893174;0
