model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhkp;rhkf;rhk_scale;rhk_shape;man;rch;offset;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;r_rank_sfr;r_lin_sfr;r_rank_multi;MAE_multi
6821;587.29016;99.78354;6.897652;6.0974336;3.097402;2.8670228;2.1748905;1.3170677;0.19242567;3.758302;2.6329982;5.4816785;2.4128976;7.4343095;1.3170677;0.19242567;3.758302;1.1886872;8.215099;1.135756;1.8590416;0.19242567;1.1708691;7.934105;3.4596925;1.9112013e-05;8.464787;1.0117768;0.9248758;0.1893289;;;;;;;;;;;;;;;;;;;
6822;497.97757;69.00151;4.2425065;5.8147902;2.821239;7.6621294;1.9214641;3.292773;0.6676845;3.3839304;1.9839528;4.784092;2.1993136;7.521712;2.0588834;0.32402208;3.3839304;1.0000908;8.743327;0.83945507;1.4092377;0.32402208;1.1015551;4.833339;4.5385075;9.217355e-05;2.9432733;1.0004717;0.9118846;2.2111595;;;;;;;;;;;;;;;;;;;
6823;406.68048;90.93319;8.0750475;3.2290115;8.498396;9.976752;1.0627441;3.071319;0.6729494;3.1787202;2.9072688;8.762017;1.45552;3.5952485;3.071319;0.40270376;3.1787202;1.8839754;2.9765737;1.0171793;1.8737239;0.40270376;1.0060606;7.081249;4.625271;2.6108835e-05;6.632261;0.9441067;1.0388253;0.3025473;;;;;;;;;;;;;;;;;;;
6824;514.8742;1.5529666;6.377749;2.0874372;7.8043723;9.988564;0.79363996;7.2928085;0.80576926;1.6872038;2.3876598;5.0593057;1.5225015;8.693465;2.4044328;0.35979065;1.6872038;1.1155834;1.5308936;1.102735;0.55462044;0.35979065;1.1223897;0.23959796;8.345932;1.5977761e-06;7.260524;1.0626361;1.0224077;2.616653;-6.756124810330165;-1.331538699685069;8.131944381470102;2.094413730672443;0.9042836872799815;1.2150109910841551;0.7799991296217949;0.4648059516597577;0.7804878048780488;0.6341463414634146;0.2682926829268293;0.15066656980052423;0.004037197199410765;0.01779319799609127;0.25970352811479736;0.6190476190476191;0.9752106911843791;0.7241636326838146;6.561079454876047
6825;511.66577;55.681503;3.211082;9.159491;6.9974976;9.664892;1.8897972;7.2964983;0.64430726;2.392171;4.960533;5.9829493;1.8400049;7.0165133;0.76349694;0.64430726;2.392171;4.4848876;1.0840694;1.2915096;1.8396084;0.38526714;1.1392334;3.9863696;1.7531372;7.568503e-05;4.9651847;1.0614402;1.0675565;0.66946787;;;;;;;;;;;;;;;;;;;
6826;402.99512;71.54073;8.256285;6.731711;7.356276;2.3250327;1.6782914;3.3570702;0.1399097;2.875031;4.2220445;6.2407007;1.9707807;1.7590048;2.8088317;0.1399097;2.875031;1.7096658;7.6190495;1.0776174;1.0489899;0.1399097;1.0488101;0.88925385;3.3810427;1.4978309e-05;8.056296;1.0458778;1.0978762;0.111566134;-7.642749133743102;1.0576004953268239;11.113566417166384;1.9957477744985113;0.586066864463677;1.1537248326446883;0.7623693379790942;0.39884873790116254;0.8048780487804879;0.6829268292682927;0.2682926829268293;0.1806651106121811;-0.13046195131106292;-0.2524265063512252;0.296113772848842;0.6666666666666669;0.9822936362423574;0.7174603174603177;8.962775372327828
6827;572.2484;2.359952;9.381992;2.2203407;6.96688;8.637978;1.6340617;6.1101203;0.31984583;6.637844;4.8813233;2.6369708;0.88866335;7.2213674;6.1101203;0.25538385;2.3106902;2.2588463;2.1142275;0.88866335;0.88510793;0.25261644;1.052746;1.2909288;2.8997443;8.725965e-05;2.8474681;0.9317895;1.0149772;0.8644368;;;;;;;;;;;;;;;;;;;
6828;523.99414;76.49336;1.9924031;9.907576;8.438061;2.0303159;1.9154078;4.589382;0.58204937;6.118068;4.755626;9.21228;1.1040841;7.507607;4.3915997;0.34545672;2.5290558;4.737544;6.7208543;0.88193756;1.5706701;0.34545672;1.1960297;3.6821268;3.43908;1.336027e-05;4.9852138;1.0999967;0.96463424;0.9637229;;;;;;;;;;;;;;;;;;;
6829;548.93823;65.49337;6.9939375;4.6426234;5.8050585;4.1470737;1.7573118;3.5724187;0.47379655;5.875255;4.1502905;5.109488;2.1916988;7.309148;3.5724187;0.47379655;1.8419803;2.5811114;8.45175;1.0268683;1.9271755;0.39174312;1.1328354;4.5983906;3.122055;3.8647726e-05;2.6186745;1.0056751;1.0895954;1.6701938;;;;;;;;;;;;;;;;;;;
6830;498.7842;28.201206;6.640239;7.5700283;1.1587857;2.5227807;0.9611305;6.082863;0.65016544;2.5157092;2.0810246;5.2240205;2.34651;4.3715568;0.7689059;0.43377927;2.2617917;2.0810246;2.0895016;0.51245177;0.9912495;0.43377927;1.1460797;6.1076636;9.276238;2.2979504e-05;6.8441467;0.98858285;1.0912348;2.5051854;;;;;;;;;;;;;;;;;;;
6831;523.6805;69.20555;6.9943857;2.5081038;8.769843;4.139789;2.3267844;7.1886826;0.1642063;7.3762503;4.36711;9.281119;1.868056;6.079123;0.3856621;0.1642063;4.917069;3.923672;6.0312676;0.72256273;1.7705559;0.1642063;1.0985783;5.766757;8.537689;1.0241537e-05;4.6147356;0.998961;1.0821563;0.97891855;;;;;;;;;;;;;;;;;;;
6832;451.494;13.959203;1.1837903;9.388167;5.2338142;3.156396;2.261455;3.337509;0.37693202;7.2458916;3.552058;2.6148086;1.6328388;5.901579;2.0629222;0.37693202;3.9819496;3.552058;1.1805271;0.9537838;1.697997;0.37693202;1.065365;1.300827;7.668899;3.3215812e-05;3.6761196;1.0081875;1.0444705;1.8824108;;;;;;;;;;;;;;;;;;;
6833;594.7515;82.57968;1.1559453;1.6207865;9.355833;9.060921;0.7520255;2.095833;0.29541364;5.43944;3.108247;5.032163;0.7340156;0.6301307;2.095833;0.29541364;4.4706783;3.108247;7.9387956;0.7340156;0.20893475;0.18123937;1.0063313;4.86203;6.868239;1.7657638e-05;4.349009;1.080152;0.9549019;0.9400464;-8.286789584790341;0.24556203812289823;10.513765843509068;1.294455792023797;0.7873769782269757;1.1384473609440824;0.838850174216028;0.39802095111339675;0.9024390243902439;0.7804878048780488;0.4146341463414634;0.20540642471623533;-0.09775441472304787;-0.14493235096723245;0.3367214976355392;0.4523809523809524;0.963068737699612;0.7453314659197013;8.484463744737289
6834;480.144;86.75629;3.5827847;9.597977;9.037036;9.888442;1.6915555;7.175375;0.6258161;7.191357;3.9846795;3.643099;2.0008903;5.8844633;7.175375;0.6258161;2.868365;3.9846795;1.6049155;0.6700383;0.92100924;0.4478766;1.1787835;2.4859717;2.303358;7.498186e-06;8.256387;1.0396274;1.0726879;0.4649854;;;;;;;;;;;;;;;;;;;
6835;432.46533;49.062218;1.630121;7.5168157;4.594062;2.4815316;2.3195572;5.603089;0.2109126;6.1882358;3.476059;9.047573;1.5890597;4.268274;4.2651777;0.144272;1.7586727;3.0074632;5.603245;0.60200876;1.7106735;0.144272;1.1657727;2.48365;7.756521;4.4498796e-05;4.9955053;0.9806978;1.026206;1.529851;;;;;;;;;;;;;;;;;;;
6836;411.18307;51.236774;4.2313094;2.9679255;9.397656;2.0799737;1.8349334;2.401085;0.40538833;2.2619286;3.3459914;4.26328;2.0799737;8.521656;0.8985051;0.40538833;2.2619286;2.8676786;8.183426;0.8544804;0.68668157;0.36599904;1.1280806;0.56800276;0.81432307;1.809221e-05;3.1561046;1.0395067;0.91031563;1.6426343;-8.858102275636833;-0.13747152424252818;10.95917525452705;1.1733286288906015;0.8659202250860059;1.2154336045424838;0.8090592334494775;0.3945415436544373;0.9024390243902439;0.7073170731707317;0.3902439024390244;0.2925635308069308;-0.2925635308069308;-0.44274830172608654;0.44274830172608654;0.6666666666666669;0.980834501111772;0.7549953314659199;8.85620968004048
6837;527.2344;40.803383;8.839028;2.5462422;1.5272567;2.3957984;1.5465829;1.0554277;0.864462;4.921855;3.4201875;7.406361;0.9439802;7.2147174;1.0554277;0.45798922;3.6897388;1.6966126;9.425878;0.9439802;0.9171477;0.45798922;1.03375;4.51736;7.6181135;9.737064e-05;5.2602544;1.0131027;0.9110522;1.4657985;;;;;;;;;;;;;;;;;;;
6838;596.67596;35.188065;4.12537;8.517618;6.960972;6.047765;2.3262339;5.3104563;0.7361302;3.313837;4.072156;4.401359;1.7440903;2.2639673;5.3104563;0.4221662;3.313837;1.028739;2.1891968;1.1662782;1.6632768;0.4221662;1.1562297;4.9583073;5.254902;6.7881614e-05;5.354236;1.0880282;1.0908544;1.0707535;;;;;;;;;;;;;;;;;;;
6839;579.1589;87.41693;4.4749007;1.2633079;7.133421;8.926933;2.0420969;5.04869;0.5001681;3.4209251;3.5539284;8.716243;0.9500387;1.9406567;5.04869;0.34497115;2.2074287;1.7718244;5.238684;0.8950939;0.3396948;0.34497115;1.0424007;7.4803643;4.04482;7.763149e-05;3.245886;1.0000051;0.92587566;0.03576886;;;;;;;;;;;;;;;;;;;
6840;540.4209;31.182444;3.3344505;1.939949;8.561175;7.6840563;1.8146974;2.4547923;0.55222654;5.8763843;3.945143;6.469748;0.8531029;9.607547;2.4547923;0.42187506;1.7043574;3.945143;4.9745464;0.8531029;1.2914394;0.4211439;1.0088246;8.941465;3.49154;4.2655975e-05;9.692703;0.9092999;0.91339093;1.0360159;;;;;;;;;;;;;;;;;;;
6841;598.11957;40.882153;4.7365894;7.02299;5.242998;4.740717;1.3647349;5.1757736;0.113681525;5.261363;3.659521;1.2435187;1.4311101;3.014182;2.0265484;0.113681525;5.261363;1.5205419;3.7649844;1.1067218;0.5703727;0.113681525;1.1130912;3.8686192;8.148728;5.668217e-05;7.5623655;1.0933255;1.0334992;0.480251;;;;;;;;;;;;;;;;;;;
6842;544.5657;30.691713;8.15736;1.6040397;3.16509;9.627394;2.0522428;2.00375;0.8326303;4.8538036;1.5621506;5.7532744;1.6178479;5.5133266;1.9901302;0.6986599;3.015068;1.4061583;2.384102;1.3354893;1.1530898;0.5371029;1.030258;7.539868;7.8900476;6.7482084e-05;9.912993;0.9437576;1.0452231;1.8167809;;;;;;;;;;;;;;;;;;;
6843;467.85022;66.014565;8.461111;5.825333;1.397611;5.8007345;2.2417235;3.6260192;0.3851876;7.464438;3.6835294;2.1014435;2.321108;5.5826244;1.0072443;0.3851876;5.6995625;2.4052222;5.074718;1.0452859;1.0708741;0.3851876;1.1643369;4.193979;0.79695666;4.6819914e-05;4.798978;1.0582418;0.91777813;0.38470718;;;;;;;;;;;;;;;;;;;
6844;520.24365;81.60761;4.7316365;6.123881;5.205617;8.042016;0.8286853;3.0240057;0.32353714;3.0693865;4.9988284;4.96498;2.3219209;9.1181555;3.0240057;0.32353714;3.0693865;4.4598174;8.752585;0.82199323;1.8500845;0.32353714;1.0978982;8.250145;8.983032;3.2149586e-05;4.6488547;0.98561037;1.0837545;2.109779;;;;;;;;;;;;;;;;;;;
6845;415.95334;17.269247;4.511431;1.0626305;5.079473;5.4499273;1.8937188;6.6157928;0.38791287;6.745124;1.8751203;3.5325553;1.9676492;3.0960803;2.9909377;0.38791287;3.8540943;1.8751203;3.2107937;0.832102;1.4032273;0.38791287;1.0547898;5.821561;5.788628;2.40329e-05;7.3313694;1.0124384;1.0844275;1.5043509;;;;;;;;;;;;;;;;;;;
6846;444.3365;26.21951;2.6750958;4.332185;4.2074766;6.962785;1.8960996;2.898465;0.27949014;5.636418;3.084481;9.752956;1.067664;5.399693;2.1295726;0.27949014;4.4432282;3.084481;1.3930916;0.90289;0.8306931;0.14177996;1.1236964;5.104292;5.667176;2.2049695e-05;5.58803;0.909452;0.91252136;2.514937;-6.24194925431269;-0.4463609701756752;7.448418790208534;1.1546220360373525;0.7595834267631403;0.9843710123588426;0.8491289198606274;0.45413812012537436;0.8780487804878049;0.7560975609756098;0.4634146341463415;0.21967025960049666;-0.21833384861156535;-0.3963848961852753;0.39882360236945646;0.880952380952381;0.9885554701129868;0.8208216619981328;6.022402597555959
6847;483.50806;11.3066635;9.777975;1.1596287;6.7278004;4.3251276;0.7933936;2.8308985;0.8354324;1.6674219;2.7625163;8.967973;2.1321044;3.2077432;2.8308985;0.8308719;1.6674219;2.7625163;1.8253629;1.3817941;1.0023084;0.465041;1.1838536;8.357867;5.7216244;6.870549e-05;7.5744696;1.0702907;1.088467;1.4225476;;;;;;;;;;;;;;;;;;;
6848;440.3637;16.858212;3.7300575;9.698657;5.782426;1.3782123;2.1957784;5.9023247;0.15216881;4.3298144;2.806579;2.7498245;0.5984034;7.409368;3.675597;0.15216881;4.3298144;2.806579;7.820943;0.5984034;1.3749578;0.15216881;1.1923507;9.39001;5.013967;7.3087314e-05;3.2837331;0.9931919;0.9845594;2.5851064;;;;;;;;;;;;;;;;;;;
6849;590.7002;41.28128;4.018048;2.8594277;2.0399892;6.474815;2.2310553;1.1125782;0.52692825;2.4171033;4.005724;7.8177853;1.558874;3.2618542;1.1125782;0.52692825;2.4171033;4.005724;8.221073;0.79307306;0.31187794;0.36246175;1.1578512;3.5316603;0.7681091;1.1078917e-05;4.8868904;1.0610632;1.0397271;1.0385505;-8.092328726257726;0.32231520046588;10.642430514131531;1.7687741738190255;0.8328729097865861;1.1976326211940467;0.8229965156794428;0.38817010965434773;0.8536585365853658;0.7073170731707317;0.34146341463414637;0.21826029699881289;-0.07096000207227701;-0.15112724720260806;0.3214197536632761;0.4761904761904762;0.9711199172057814;0.7363211951447247;8.589916342262418
6850;599.1195;77.81175;4.8116937;7.176361;1.4330833;3.5285738;0.7704464;5.672893;0.6911018;2.2143528;1.879813;2.285775;1.5389498;7.7191358;5.672893;0.6911018;2.2143528;1.4254323;4.9167347;1.4054317;0.22523968;0.20804872;1.1706352;6.3431983;3.1090639;8.1189966e-05;2.1744418;0.96699905;1.0478218;0.74820256;;;;;;;;;;;;;;;;;;;
6851;474.1872;54.620174;1.6319449;7.031267;9.016043;5.9107947;1.963903;1.3058525;0.14534895;5.6580296;4.775182;6.794072;1.9343317;1.2619829;1.3058525;0.14534895;1.6841705;2.8929417;5.0932336;1.0055387;0.568304;0.14534895;1.0927513;0.5380178;3.1728485;6.4435415e-05;5.9046893;1.0979552;1.0853041;1.7449285;;;;;;;;;;;;;;;;;;;
6852;541.8458;6.2743516;3.8896923;7.92731;7.6795363;6.827864;0.9709495;1.3636037;0.57252365;6.8267837;2.911582;4.75214;0.9470906;3.6173613;1.3636037;0.57252365;6.8267837;2.911582;2.0438027;0.9120178;0.6622914;0.57252365;1.0003504;2.0608528;6.3832626;2.651014e-05;5.938456;1.0712806;1.0659539;1.1478652;;;;;;;;;;;;;;;;;;;
6853;481.55414;62.883587;9.36832;3.9514809;5.168761;5.0105824;0.96232224;4.188835;0.46473226;5.5764985;4.045142;5.5203896;2.2590866;4.963487;4.188835;0.14597443;5.5764985;1.5896245;6.889275;1.1086245;0.8662486;0.14597443;1.111186;0.23132572;5.525177;8.929623e-05;8.979303;1.0427648;0.9895546;2.717413;;;;;;;;;;;;;;;;;;;
6854;427.90186;79.735115;1.5773292;2.5780218;5.4644175;2.3293142;0.7526144;7.225579;0.75284606;3.5468373;1.8331764;8.981564;0.78710747;5.4159822;7.225579;0.16432633;1.6383975;1.8331764;6.1247354;0.78710747;1.1025672;0.16432633;1.0545541;3.0277677;1.9981785;7.3946576e-05;2.6959958;0.9891699;1.0996078;2.7681236;;;;;;;;;;;;;;;;;;;
6855;467.38538;39.953312;3.0884159;5.72757;2.03009;8.227136;1.8744086;2.0572343;0.89668334;1.7694514;4.421977;5.033819;0.74253374;3.8150768;0.27240372;0.5292291;1.7694514;3.502676;3.2302523;0.74253374;1.4822896;0.1681338;1.0303569;8.985505;8.217877;1.9737961e-05;4.296725;0.9551456;1.0521103;0.69853246;;;;;;;;;;;;;;;;;;;
6856;446.67435;25.256248;2.881534;7.218464;3.3715994;2.46933;2.315174;2.9766574;0.12979943;4.3128138;2.7319593;2.8421571;1.3187513;5.884366;2.6704807;0.12979943;4.3128138;2.7319593;9.99275;1.3187513;0.35285136;0.12979943;1.072504;7.736581;4.6717114;9.3506744e-05;3.3468707;0.9197343;0.97799504;1.2360382;;;;;;;;;;;;;;;;;;;
6857;465.61563;76.62984;3.0391326;7.773242;8.4229765;2.076852;1.6486714;5.4267707;0.34166092;2.6679616;2.680174;5.615973;1.8699408;2.784249;5.4267707;0.2728682;2.6679616;2.680174;5.5889106;1.4453584;1.4333689;0.198119;1.0150713;1.3124146;2.8890831;2.923093e-05;7.3789086;0.93948865;0.97751594;2.5286705;;;;;;;;;;;;;;;;;;;
6858;443.00433;3.3667176;9.587004;1.3451302;2.1370654;3.7879467;1.0168201;6.8025074;0.68340933;6.4523377;1.7981669;6.344911;1.4549471;3.0575254;6.8025074;0.68340933;3.868766;1.7981669;5.114248;0.82996804;1.7974509;0.27325532;1.1620214;2.331518;5.0992074;8.9165784e-05;7.028926;0.9031122;1.0948786;1.5218202;;;;;;;;;;;;;;;;;;;
6859;422.46902;81.743515;7.347855;7.7492037;1.9386705;1.4296497;0.87847865;4.2186074;0.9605955;3.5916474;4.437691;2.9657574;0.69192606;3.4449477;4.2186074;0.22936668;3.2844431;3.8152208;8.612267;0.69192606;1.7507551;0.22936668;1.1248726;9.269674;5.692132;7.203357e-05;6.9039435;0.9363927;0.93135214;1.36485;;;;;;;;;;;;;;;;;;;
6860;443.4857;80.6217;9.270104;1.9231335;6.023235;4.1143346;0.8347651;4.232721;0.9569955;6.9080334;4.5458555;2.25056;1.4867663;5.567779;3.4360974;0.6917405;5.5757046;4.0020432;5.2224593;0.7572342;1.1647;0.6104632;1.0444264;2.3404086;8.4191885;1.7392953e-05;5.7515736;1.022432;1.061427;2.638205;;;;;;;;;;;;;;;;;;;
6861;581.1514;88.91061;8.704256;5.674277;8.56283;7.7940497;0.90988535;3.0237474;0.9966855;2.2375684;3.6831343;7.563293;0.9342144;2.3978596;3.0237474;0.67843366;2.2375684;1.4402072;4.635431;0.7352226;1.544309;0.41254553;1.0197989;7.5757213;9.398131;8.663072e-05;5.0604777;1.0022379;0.93663824;1.8161757;;;;;;;;;;;;;;;;;;;
6862;417.04434;9.858514;6.5851893;5.954241;4.4120913;8.091749;1.6067343;3.452955;0.8647005;1.873428;3.7028701;3.7772357;2.496725;5.5660973;0.46041417;0.8647005;1.6190114;3.7028701;1.0299828;1.3072177;0.9825633;0.1299424;1.0977423;2.1171706;4.5508623;1.3380106e-05;8.63615;1.0113574;1.0529158;0.7544422;;;;;;;;;;;;;;;;;;;
6863;464.95132;11.66809;5.994259;2.0561569;6.812871;5.0561676;2.489944;1.91681;0.20622405;1.5205548;3.3164027;6.877202;1.813804;4.838639;1.91681;0.20622405;1.5205548;2.4613621;4.215807;0.992635;0.8167255;0.112948224;1.1938494;2.8317204;5.565572;2.7971528e-05;6.8519244;0.90909606;0.9727124;1.5359249;-7.641394323336815;0.05149213853835022;9.933427451787708;1.279197246283445;0.7788851582968205;1.1056536320083337;0.8456445993031361;0.40529170213636645;0.8780487804878049;0.7317073170731707;0.4146341463414634;0.19668615510333326;-0.18412763403538884;-0.3730819526414658;0.38677553837860684;0.8333333333333335;0.9886329221261728;0.8105508870214755;8.016549309100446
6864;505.68997;87.40253;5.5328093;9.672381;9.119311;2.571075;2.369444;1.7891331;0.8290135;7.3772635;2.7352438;3.7559962;1.0767581;4.898159;1.7891331;0.14222135;5.04964;2.7352438;9.878008;0.57534367;0.8263027;0.14222135;1.0571977;1.20225;5.5639577;4.1522173e-05;2.599733;0.91644144;0.9655217;2.6502938;;;;;;;;;;;;;;;;;;;
6865;470.90253;48.051014;7.1747513;6.7059493;9.021299;9.761068;0.6878376;5.778805;0.24871692;4.34036;3.9230042;2.9238186;2.0736191;4.4416757;5.778805;0.24871692;4.34036;2.0730298;5.6468706;0.64548856;1.5327873;0.24871692;1.0862553;2.4149272;4.903999;1.69105e-05;4.9727826;1.0076785;1.0305177;1.3058746;;;;;;;;;;;;;;;;;;;
6866;503.52142;39.84151;7.286606;2.937412;5.2108665;8.396762;0.9034973;4.149336;0.5587803;5.8403683;1.5087643;1.9619493;0.75504667;2.5470276;4.149336;0.5587803;3.7876186;1.5087643;7.19241;0.75504667;1.7067008;0.5587803;1.0753626;3.97178;7.921641;2.319122e-05;3.814924;1.0464131;1.0248474;2.2603595;;;;;;;;;;;;;;;;;;;
6867;408.68402;57.75606;6.3550634;1.3631688;3.660242;0.94769394;1.8627896;6.052953;0.6150607;2.125613;2.851726;9.451592;0.94769394;6.700347;6.052953;0.6150607;2.125613;2.0940087;6.485688;0.81466;1.4525384;0.30818668;1.0903313;6.397325;4.2898808;4.4726334e-05;4.175467;1.0644779;1.0532967;1.5697124;;;;;;;;;;;;;;;;;;;
6868;529.7139;6.799724;4.985367;7.952713;6.1604533;6.4238224;1.8793751;5.215113;0.6637238;2.1362236;4.2634788;7.3695674;0.5467082;7.8372927;5.215113;0.15140046;2.1362236;2.6918373;8.931038;0.5467082;1.2723689;0.15140046;1.0542107;8.2645235;2.899559;9.022327e-05;5.786267;1.0062073;0.94171053;1.8208514;;;;;;;;;;;;;;;;;;;
6869;512.69574;64.7279;7.0458083;8.555972;9.317786;9.501806;0.9204573;1.0224239;0.212256;3.1117759;2.9029698;1.8513137;0.837055;6.881623;1.0224239;0.15172657;3.1117759;2.9029698;9.179232;0.837055;1.4374931;0.15172657;1.1180724;4.6000314;7.7641234;5.549196e-05;4.318767;1.0906864;0.96285987;2.4437635;;;;;;;;;;;;;;;;;;;
6870;536.19324;94.56323;2.325826;1.7247336;7.127772;9.355842;2.4127705;4.2744446;0.7853656;2.153284;4.6382413;1.8446907;2.4642699;2.8908165;4.091827;0.52674294;2.153284;4.2733874;6.88671;1.3830353;1.5514402;0.15364875;1.1159484;1.368037;5.6435556;1.3299168e-05;7.9313164;1.0211015;0.9781922;0.33645684;;;;;;;;;;;;;;;;;;;
6871;513.45154;67.89627;5.9189568;3.2426193;9.596551;4.534824;1.67391;4.572005;0.16306922;1.7661062;3.8026597;2.3778949;1.2948906;6.8294063;1.5697196;0.10529027;1.7661062;1.1738504;1.4658703;1.1662581;1.4121757;0.10529027;1.0828396;2.025713;7.7304792;5.196411e-05;6.2350183;0.936469;0.9777501;1.460152;;;;;;;;;;;;;;;;;;;
6872;487.58072;46.988976;5.6256285;6.745639;6.2124586;6.4633226;1.5578415;1.8905329;0.9622349;1.8947413;2.3040168;5.438488;0.79987043;0.5864891;1.1960152;0.9622349;1.8947413;2.3040168;8.851559;0.79987043;0.75087565;0.34596276;1.1801524;1.8989266;1.6604629;8.638714e-05;7.809856;0.909018;0.97193545;0.578857;;;;;;;;;;;;;;;;;;;
6873;470.02832;96.12722;5.765541;4.712692;1.1910076;6.508614;2.145652;7.215065;0.56443465;4.0575933;3.0910459;5.058451;1.1577141;1.7042544;7.1969595;0.56443465;4.0575933;3.0910459;9.779851;1.0810602;1.8413556;0.2368686;1.1968362;9.444788;2.2487485;7.449007e-05;2.1323888;0.9243865;1.0935899;0.6409575;;;;;;;;;;;;;;;;;;;
6874;445.28705;69.163124;5.5484505;4.016862;5.031317;7.5429854;1.2505294;6.188115;0.3928606;4.0722437;3.142216;7.2073355;2.0482457;3.1766493;3.3020017;0.21628271;4.0722437;3.142216;5.125152;1.2480339;0.26273155;0.15123181;1.1811907;8.236013;6.531188;6.8247784e-05;3.891749;0.9364607;0.94980186;2.513218;;;;;;;;;;;;;;;;;;;
6875;500.01355;6.639083;7.7273965;4.7625065;9.129473;9.467627;1.9289672;6.8489285;0.27819917;4.4860644;2.265892;6.7017255;1.7520278;6.208083;3.265124;0.27819917;4.4860644;1.1396755;2.2754107;1.2844685;0.86878216;0.27819917;1.1943109;5.7763333;6.309687;4.52608e-05;8.314829;1.0043473;0.92671037;0.5231755;;;;;;;;;;;;;;;;;;;
6876;405.21048;67.33461;7.793185;5.4982715;1.3038807;5.1447563;2.3366833;4.88247;0.93157035;5.2024236;3.9148865;8.378244;0.5816378;6.4190087;3.8646297;0.93157035;5.2024236;1.2764323;5.1538196;0.5816378;0.78080726;0.105624236;1.1122808;3.2116275;8.862459;2.0728206e-05;5.8219247;1.0477833;1.0681735;2.4131646;-8.827764876637145;-1.019114209289711;9.989095943105506;1.5969100096885995;1.0942164552711207;1.2945308806255804;0.8419860627177701;0.41274050846025057;0.9024390243902439;0.7804878048780488;0.2926829268292683;0.20903476668731422;-0.18956191017504867;-0.3838326495505909;0.4193670592445061;0.8333333333333335;0.9851975458624066;0.807609710550887;8.063239447074984
6877;465.64816;6.90989;3.899203;2.5804296;6.561943;1.4616867;2.3984463;6.411678;0.742904;3.1530273;3.8896892;3.9670727;1.4616867;2.2798092;6.411678;0.46445936;3.1530273;2.7445486;6.347603;0.52117956;1.3545098;0.13323852;1.1298124;0.25921378;5.8926353;7.555411e-05;5.4151998;1.0491202;0.9047924;2.3734999;;;;;;;;;;;;;;;;;;;
6878;535.57446;31.415758;4.0918508;4.431375;4.4013634;7.469986;0.57956076;2.1722095;0.6007055;4.671009;3.8224826;8.807049;2.3812356;7.7222457;2.1722095;0.48640212;3.1400707;3.7687178;3.3652897;0.5294744;0.93057334;0.48640212;1.057092;9.691156;0.2603675;4.7309102e-05;6.642387;0.9261806;1.0550042;1.2308354;;;;;;;;;;;;;;;;;;;
6879;421.7434;61.952663;1.050023;1.5354115;4.632676;9.509796;0.64564055;6.5530586;0.7507017;7.42448;3.2436042;6.701397;1.4765893;7.545477;4.2071886;0.6958168;3.7757475;3.2436042;8.093412;1.1313056;0.60657704;0.6958168;1.1017636;8.487923;0.6435365;5.722985e-05;2.079108;0.97586405;1.0154487;0.29612166;;;;;;;;;;;;;;;;;;;
6880;412.57825;22.345985;1.9309945;0.9551063;6.108179;8.822312;1.9165956;6.9826;0.8780844;5.387585;4.2780957;3.0229416;0.5549629;5.0604534;2.134435;0.13489828;3.5972285;1.1493211;2.5561051;0.5549629;1.7032224;0.13489828;1.1286317;9.845602;8.269401;9.15567e-05;5.6602125;1.0262638;1.0804908;1.8783973;;;;;;;;;;;;;;;;;;;
6881;530.4357;4.7807293;3.2871583;9.77426;4.7041826;1.122942;0.5088871;1.1237224;0.524283;6.394688;2.5130422;9.372301;0.74629545;8.0603075;1.1237224;0.524283;6.0594363;2.5130422;9.160569;0.50908905;0.20830776;0.14472352;1.1188983;2.0179455;7.889265;4.9239206e-05;8.980754;1.0437376;0.9561593;1.5504807;;;;;;;;;;;;;;;;;;;
6882;479.55493;62.177414;7.8679643;1.3987515;9.281265;8.931922;1.8264836;5.1658154;0.9657534;6.7819705;3.8854787;8.455931;1.9567491;7.6692553;5.1658154;0.4524123;4.2880325;1.9573468;6.581691;1.0152498;1.5383443;0.4524123;1.1458733;0.9048119;7.5325465;5.0768664e-05;5.749767;1.016731;1.0369115;1.8884335;;;;;;;;;;;;;;;;;;;
6883;560.365;29.299871;8.160793;1.2956488;3.7332363;2.2403202;2.1445234;1.6170692;0.30637857;2.8291142;3.8403912;1.6303221;1.8721995;7.067417;1.6170692;0.14069606;2.1608126;3.7081788;5.188866;1.0893419;1.46102;0.14069606;1.0346957;1.6336404;6.068414;2.1372014e-05;3.1446364;0.9241398;1.0724832;0.20643641;;;;;;;;;;;;;;;;;;;
6884;587.4623;53.76346;3.1569376;8.998654;7.833533;9.807317;0.67984;5.2049894;0.8045047;2.7873583;2.1481726;6.8210096;1.2144092;9.064557;0.35666588;0.26017666;2.233507;2.1481726;1.3405249;1.0939919;0.7642717;0.26017666;1.0003046;5.877174;3.7187853;1.9369998e-05;4.29888;0.9064558;0.9271992;2.0331707;;;;;;;;;;;;;;;;;;;
