[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
441.37048;78.96044;1.5744259;7.3962984;51.899597;2.7974267;0.8003721;1.0658581;2.2453532;0.645305;0.91351545;51.899597;0.9769448;2.1224256;0.58197445;0.760635;0.645305;0.91351545;8.134064;0.9769448;1.1616949;0.747945;0.9746646;0.0;0
558.05505;72.32527;3.4657211;5.698926;53.58528;0.9804327;0.72212416;2.3501198;0.69892275;1.5435011;1.8504864;53.58528;0.9804327;1.9351523;1.1417208;0.69892275;0.6036007;1.8504864;8.037404;0.9804327;0.8077832;0.69892275;0.9724947;0.0;0
429.31747;74.39903;3.602587;3.0355163;56.7121;8.378039;1.8426147;2.256052;1.6733527;0.656709;2.4889207;56.7121;1.3531585;1.528387;2.256052;1.5550617;0.656709;0.7598321;8.940921;0.69505954;0.56652325;1.5550617;1.0133203;0.0;0
560.87024;75.004166;1.546287;6.0640187;59.89872;1.7537287;1.1278218;0.52445775;2.4930067;1.4367659;0.84157073;53.131657;0.7125186;1.2679691;0.52445775;2.4369993;0.6776268;0.72720116;10.787719;0.7125186;1.1831286;0.62067413;1.013812;0.0;0
437.1457;74.00568;8.60452;1.9534631;56.998413;4.719606;2.0732937;1.8729455;0.55007815;2.25295;2.190463;51.458046;0.8828356;1.0026748;1.8729455;0.55007815;0.51691395;1.8932148;5.7976637;0.8828356;1.8267214;0.55007815;0.964413;0.0;0
593.43134;76.84493;9.047497;5.784993;59.022068;4.5018787;0.74818707;1.580395;0.60878205;2.097953;2.297492;55.15278;2.2195919;1.0176585;1.2593665;0.60878205;0.7481079;1.9434236;18.31538;1.7823241;0.5290525;0.60878205;0.9923689;0.0;0
537.1975;71.4872;6.4052634;8.648114;50.4912;2.2012022;0.96024084;1.5145617;0.50613904;1.8727179;1.7513849;50.4912;0.9287899;1.9625316;1.4248474;0.50613904;1.0788922;1.2840822;13.933715;0.9287899;1.0087808;0.50613904;0.9941229;0.0;0
418.02365;75.194;9.008018;5.5866175;53.03824;1.2201438;0.6315461;0.7250867;0.6172088;2.3123415;1.8043289;53.03824;0.7012965;0.69989175;0.71604;0.6172088;1.937587;1.2265718;13.758509;0.7012965;0.8296577;0.6172088;1.0174737;0.0;0
538.63544;71.387726;7.400759;1.5231342;58.82793;1.6706764;2.4864948;1.5763979;0.9524048;1.1017692;1.901512;55.120735;1.6706764;1.9061676;1.5763979;0.9524048;1.1017692;1.901512;10.047972;1.6706764;2.4636683;0.9524048;1.0390077;0.0;0
520.7242;76.29198;4.909041;1.1849931;55.23216;4.7903776;1.9349977;1.9740118;1.8182532;1.408776;1.9203819;50.835155;2.3383746;0.7012648;1.9740118;0.64486444;1.408776;1.9203819;17.728832;1.0509619;1.3245317;0.64486444;1.0231502;0.0;0
467.50925;78.30248;2.263766;8.730449;51.698647;9.609518;0.7179364;0.5291456;1.5062603;1.0676203;0.62852573;51.698647;2.267196;1.1814134;0.5291456;1.5062603;1.0676203;0.62852573;7.090613;0.9433172;0.58451295;1.5062603;1.0338726;0.0;0
452.1472;70.199974;9.622319;2.9409797;51.698025;7.4969797;1.7938837;1.3477077;0.6722201;1.1668074;2.424384;51.57964;1.8013687;1.8532246;1.3477077;0.6722201;0.6167935;0.8169393;9.533553;1.8013687;2.1259124;0.6722201;0.96457887;0.0;0
543.75214;74.56936;7.199736;5.6838613;57.586555;7.4046097;1.3792914;1.7420955;1.2113819;1.8190972;1.6016434;54.12404;1.4612072;1.7617527;0.7913104;1.2113819;1.8190972;1.193043;6.842764;1.239558;1.3106688;1.2113819;0.9808482;0.0;0
548.2723;74.92703;4.1230736;7.9687796;51.579586;6.994381;2.3323781;0.7971151;1.3113976;1.8537847;1.1186917;51.579586;1.1180813;0.76917785;0.7971151;1.1028402;1.3387372;1.1186917;9.1532755;0.9761735;0.901433;1.1028402;1.0023024;0.0;0
465.44116;77.202545;2.0702624;3.2042208;54.976704;7.8989735;0.76818264;2.47684;1.7680349;0.74722236;1.3638738;54.423973;1.1710446;1.7382499;1.1047509;1.0346404;0.74722236;1.3638738;13.78435;0.6381197;2.3590274;0.9875172;0.98617303;0.0;0
575.2454;70.7472;8.170625;7.61076;51.812904;5.7179065;0.55574906;1.8761812;1.022152;2.2096944;1.2157043;51.812904;0.81841373;2.1228805;1.7020437;1.022152;1.825517;0.97348744;16.630028;0.81841373;1.8058196;1.022152;1.0329765;0.0;0
453.76544;74.06021;8.198337;1.5851622;52.082844;9.868985;0.808005;1.8686078;0.50969523;1.0055878;1.3474967;52.082844;2.3275433;2.3484547;1.8686078;0.50969523;0.7876369;1.3474967;7.5713906;0.8894747;1.9443227;0.50969523;0.9978078;0.0;0
413.9729;77.85481;5.8413835;7.712381;53.972843;6.4303355;2.3750246;1.4032485;0.6288548;0.9811106;2.1421278;52.75402;1.8785136;1.8758157;1.2902726;0.6288548;0.9811106;1.118184;17.188496;1.8785136;0.9608095;0.6288548;1.0246059;0.0;0
519.9736;75.32145;9.99961;1.4823085;51.18084;6.6409297;2.3582444;0.6694318;0.6003716;1.208031;1.5515689;51.18084;1.5281655;2.4201705;0.6694318;0.6003716;1.208031;0.7544075;13.402953;0.54828995;2.388798;0.6003716;0.9909784;0.0;0
421.41412;77.49846;4.4164248;3.4219701;56.5933;1.0926522;0.6372054;2.3049886;2.1480384;1.2678207;0.7623252;56.5933;0.9323693;1.7536772;1.203964;0.55963224;1.0463998;0.7623252;16.889618;0.9323693;2.4457195;0.55963224;0.96364754;0.0;0
455.33282;73.6401;9.472791;3.2360084;51.661217;7.7673287;1.546527;0.61274964;0.53501576;1.8115196;1.4170538;51.661217;0.9199301;0.7968714;0.61274964;0.53501576;1.1183062;1.4170538;5.9403243;0.9199301;1.3273056;0.53501576;0.98441654;0.0;0
501.4373;79.200874;6.635385;9.011876;57.520138;4.138475;1.8688731;2.0565875;1.0640436;1.8796945;0.7915778;51.594475;1.5628238;2.1537056;0.85276955;0.76243544;1.4226215;0.7915778;16.638882;1.5628238;1.4074007;0.76243544;1.0253752;0.0;0
457.2719;70.77345;7.601444;5.763768;55.21308;7.941354;0.50855964;0.83760595;1.1980137;1.8634166;0.5834732;53.623398;1.4896855;2.268531;0.83760595;0.74983406;1.8634166;0.5834732;8.20193;1.4896855;1.5739986;0.74983406;1.0327349;0.0;0
442.99927;70.911644;9.245401;8.571988;53.464947;8.611945;0.5328046;1.9371294;2.1229033;1.5691968;1.2200748;53.464947;2.2689106;1.6716055;1.2544318;1.9588448;1.0371647;1.2200748;6.399314;0.7287835;1.766727;1.778498;0.9514932;0.0;0
540.6371;75.28486;8.463477;6.1987443;56.142414;1.1028413;0.6327595;1.4778041;2.0511992;0.97053856;2.425574;56.142414;1.1028413;1.5357568;1.4778041;2.0511992;0.97053856;1.0407091;9.277045;1.1028413;1.3005297;2.0511992;0.98551804;0.0;0
509.39987;74.70824;3.5268779;8.242836;54.076218;4.4012594;1.9086013;1.4075634;1.9286423;0.989427;0.9191003;54.076218;1.6792732;1.8360636;1.4075634;1.1597921;0.989427;0.9191003;17.252417;1.2202922;1.4396895;1.1597921;0.99727696;0.0;0
567.9523;76.384674;8.791836;5.91721;50.82497;9.1349945;2.3801088;2.4978626;1.7920746;2.3981495;1.5307821;50.82497;2.0922978;1.9966568;0.9955141;1.5962586;1.933372;1.5307821;12.716751;1.1114182;0.8106565;1.5962586;1.0177654;0.0;0
516.2479;72.29056;5.8113494;4.994213;53.09106;2.0643048;0.6363562;2.4948356;1.6824658;0.8447941;0.91363347;53.09106;1.6415752;0.8458457;2.072899;1.6824658;0.8447941;0.91363347;11.124021;1.2138317;1.1147735;1.6824658;0.9690189;0.0;0
496.68945;72.260284;1.3079425;6.8875914;55.24672;7.6731825;0.78779864;0.6091053;2.4078305;1.4069991;0.89778155;55.24672;0.95698065;2.3288124;0.6091053;1.9688214;1.4069991;0.89778155;11.662864;0.6681309;1.4937298;1.5796638;1.043046;0.0;0
452.25128;77.4911;7.0317435;3.5066853;51.042473;3.8413038;1.4346006;2.293014;0.5104375;2.1315904;0.84085983;51.042473;1.0136302;1.6294955;2.0867934;0.5104375;0.6254918;0.84085983;13.096818;1.0136302;1.396112;0.5104375;0.96930957;0.0;0
558.41315;72.91765;5.4472485;9.260509;57.3235;5.5351577;1.3852001;0.5112778;1.4942423;1.5444905;2.1153526;55.840744;1.8705386;0.8059465;0.5112778;1.4942423;0.87184995;1.1561238;17.261362;1.2513744;1.7972274;0.6909105;0.9866001;0.0;0
439.3742;77.27292;5.7832766;9.164044;53.564556;9.122977;0.92455614;1.701776;1.8247956;2.4148262;1.7867074;50.197117;0.57188463;1.3632007;1.2549791;1.8247956;1.2946327;1.7867074;13.345053;0.57188463;1.5361025;0.5055481;1.0117451;0.0;0
448.44568;76.40707;4.644881;1.5618691;52.047882;6.6598754;0.9007004;2.1405962;1.7584091;2.4381368;1.3120836;52.047882;1.8841927;2.4045465;2.1405962;1.0703386;1.4483309;1.3120836;9.929829;1.4536307;1.594056;1.0703386;1.010484;0.0;0
568.31775;70.833275;1.4831755;9.24277;50.080513;4.8465905;0.7791296;1.1432935;2.4582322;2.1822476;0.5687084;50.080513;1.8658973;1.9914515;1.1267669;2.4582322;1.085525;0.5687084;16.340467;1.549068;0.5675605;1.8155365;1.0075465;0.0;0
548.2385;77.1113;2.5399415;2.5549712;50.849297;7.2435064;1.0011098;1.9037597;2.0028882;1.3132269;0.8870932;50.849297;0.7338927;0.54259366;1.6371793;1.443933;1.3132269;0.8870932;18.728266;0.7338927;0.70220304;1.350049;0.96424854;0.0;0
522.5747;78.79515;7.7837367;7.0995846;52.372803;2.928313;2.1828961;1.7103496;1.691276;2.2088003;0.7942482;52.372803;2.1133664;1.2261437;1.1136429;1.691276;1.8067105;0.7942482;5.226006;2.1133664;2.0207267;0.8846891;1.045322;0.0;0
407.78412;78.166466;3.0314817;8.39025;53.66969;1.011824;1.4150347;1.4185771;1.0449647;1.883846;2.476273;50.642406;0.6045157;1.3645873;1.3076297;1.0449647;1.0150033;1.156753;14.230249;0.6045157;1.379474;1.0449647;1.0471209;0.0;0
425.45154;70.088615;6.612313;3.095271;51.53309;6.5293484;2.3355904;2.2021372;2.2915936;2.271854;1.5267693;51.260445;0.8568064;0.53177154;0.7510243;1.594467;0.83466923;1.4020343;8.098392;0.8568064;1.6218312;1.594467;0.97246194;0.0;0
499.9915;75.39714;5.8309283;1.9251634;55.449837;8.73623;2.183411;1.8667684;1.1458603;1.0093232;0.569476;55.449837;0.82966465;1.6179799;1.0217334;0.67274487;1.0093232;0.569476;19.812872;0.82966465;1.5605019;0.67274487;1.0089979;0.0;0
549.26776;79.13337;2.9147263;7.7812266;51.943943;7.266139;1.5577713;2.090814;1.9285535;0.6943597;2.2679524;51.943943;0.77661854;2.3277934;1.4271148;1.6919307;0.6926872;1.023854;8.24255;0.77661854;0.7175826;1.3458027;0.9816532;0.0;0
492.82016;75.98726;3.453199;4.9261026;59.54664;5.6266747;2.148588;0.65235966;1.1744992;1.6028326;1.7761471;54.38795;1.656495;2.3952777;0.65235966;1.1744992;1.6028326;1.1336546;14.261117;1.656495;2.471317;0.8210465;1.0190367;0.0;0
403.45862;72.90326;4.3904653;5.3288193;55.64799;2.2042642;0.8286721;0.9146062;1.6930068;1.4274228;2.313814;52.10646;2.0705962;1.1776834;0.9081734;1.0605872;1.4274228;1.9703573;10.554957;0.93706113;1.5430088;0.7126304;0.9653191;0.0;0
436.854;71.94545;8.909697;7.8329363;57.96622;1.6728401;1.7815843;1.6998237;1.3594586;1.6776198;0.7752032;51.825966;1.5842568;1.4101391;1.4733096;0.78783643;0.55455416;0.7752032;11.580325;1.5842568;1.0607117;0.78783643;1.0398946;0.0;0
517.75336;76.84947;9.465886;3.2095435;54.218224;3.4468837;2.3808074;2.1492283;1.4334819;2.2465913;0.9940498;50.097626;1.2389092;1.9914535;0.8504762;1.4334819;2.2053835;0.9940498;18.741503;1.2389092;1.7919023;1.4334819;0.9851896;0.0;0
538.8434;77.71254;4.419475;1.7840816;52.048817;9.665388;1.7391121;2.0422974;1.3189236;2.1718915;2.2962406;52.048817;2.307461;0.52491164;0.88977855;1.3189236;1.3886826;1.641601;6.5360236;2.307461;1.61621;1.3189236;1.0307751;0.0;0
406.68567;79.12585;1.3199738;9.615432;54.495552;5.1033883;1.4813758;1.4364008;2.0803244;0.65297234;1.3322487;54.495552;1.2434056;0.72600704;1.4364008;0.8179842;0.65297234;1.3322487;5.472797;1.2434056;1.0845983;0.8179842;0.9519412;0.0;0
408.66635;79.05717;6.368175;7.266898;54.123196;8.222595;1.8112583;2.1413321;1.6797279;0.80469203;1.7269138;54.123196;1.6604719;1.9086322;2.1413321;1.5402652;0.80469203;1.2824739;15.413492;1.6604719;2.285418;1.1872526;1.0396749;0.0;0
452.26202;73.3928;4.6999397;6.8344245;56.236584;1.0176258;0.77339554;2.272886;1.5080249;1.8731418;0.6672124;56.236584;1.0176258;1.3817511;1.7585329;1.5041585;1.16469;0.6672124;7.6114354;1.0176258;2.1278498;0.83048445;1.0433486;0.0;0
416.70035;76.03877;5.3800693;3.929774;59.1062;5.2002473;1.0889704;1.6856133;1.4879863;1.5810126;2.412632;57.023483;2.1497333;0.7661744;1.6856133;1.4879863;1.2280655;1.9500325;8.147649;1.3814541;1.8236496;0.7191959;1.0264562;0.0;0
508.38925;71.01519;4.9217486;9.960925;52.372246;3.1465;1.0044451;0.7992251;1.435659;0.84800494;2.298044;52.372246;1.1415752;1.2757976;0.7992251;1.435659;0.84800494;2.298044;12.990465;0.7983431;1.9723381;1.0729471;1.0147929;0.0;0
424.7404;70.944626;6.8566194;2.9251516;50.96548;9.569953;0.73659486;1.7116449;2.122927;0.544721;1.718164;50.96548;1.4332595;2.089682;1.7116449;2.122927;0.544721;0.7271525;18.723137;1.171525;0.98538685;1.5065607;0.950464;0.0;0
529.64386;70.71468;3.6704051;2.5206995;57.15298;2.707928;1.9161062;1.1275139;1.4971389;1.0855153;1.7793512;50.51999;1.4403974;1.4502221;1.1275139;1.4971389;1.025769;0.7597338;18.164492;1.4403974;1.7941478;0.9940155;0.9788232;0.0;0
555.44507;79.27145;9.022945;3.7963839;50.003925;1.3524123;1.7683705;1.2156653;1.485181;1.0062015;1.4048406;50.003925;1.3524123;0.5780362;1.2156653;1.485181;1.0062015;0.8270283;16.53217;1.3524123;2.3698356;1.485181;1.0028042;0.0;0
594.10333;71.52432;4.733369;7.6244864;57.946026;2.3743267;2.2453256;2.2872312;0.7680036;0.73140234;1.2460704;57.946026;0.6213167;2.02213;0.5199608;0.7680036;0.73140234;1.2460704;9.868195;0.6213167;0.8564431;0.50703615;0.9717823;0.0;0
589.6814;74.823265;4.009119;3.0567942;57.27888;1.473926;1.8960912;2.4706507;0.9907816;2.4739432;1.1062589;53.573254;1.473926;0.9011167;0.8884225;0.9907816;1.4074291;1.1062589;16.025824;1.2406543;1.4170904;0.5511208;0.95511496;0.0;0
454.67303;74.33073;9.2987995;3.7461293;58.258045;3.7700243;2.1236677;1.9195046;2.1184473;2.358333;0.984582;55.107613;1.8029362;1.8947593;1.877219;2.1184473;1.8419149;0.984582;19.988035;1.6957318;0.9774735;0.76524466;1.0153979;0.0;0
405.88193;73.24771;4.1591005;5.7196083;50.906242;9.960986;0.7783776;1.126979;2.149486;0.85304785;1.1400459;50.906242;1.8029659;0.71404105;0.8025102;2.0106766;0.85304785;1.0134476;15.706438;1.2324892;1.9596677;1.0619936;0.9601461;0.0;0
465.88245;75.377304;1.6559643;6.814513;52.037098;9.36794;0.63109034;1.0598003;1.2009839;1.8553357;1.3359581;52.037098;0.5832122;1.9373009;1.0598003;1.2009839;1.8553357;1.3359581;11.053211;0.5832122;1.3983514;1.2009839;1.0071244;0.0;0
541.69604;70.02791;2.313558;2.2578669;55.516514;6.104758;1.2410789;0.58431906;0.89478767;2.0509598;2.1557372;52.315346;0.88379174;1.2118495;0.58431906;0.89478767;1.790733;0.5447147;17.244202;0.88379174;2.061519;0.89478767;1.0435176;0.0;0
411.96024;73.80149;7.4000845;6.857217;53.272984;8.462341;0.76194113;0.61947465;2.0801368;1.5135201;0.60265195;53.076706;1.3527488;0.828423;0.61947465;1.4967134;0.69725704;0.60265195;14.014387;0.97586316;1.182611;1.4967134;0.98843586;0.0;0
471.94254;74.79344;6.0171623;4.3676023;58.45831;4.5392294;2.0353477;0.64937437;2.3302712;1.5167735;1.5249711;50.119587;0.6402191;1.8605636;0.64937437;1.3029743;0.9391848;1.5249711;11.005265;0.6402191;2.13384;0.97915405;0.9720668;0.0;0
459.6069;78.03304;5.765016;4.0500126;54.583374;9.008241;1.366695;1.8528007;1.900785;1.068235;1.02659;54.583374;2.0039747;2.0704079;1.4678794;1.900785;1.068235;1.02659;9.916999;1.8809376;2.4044979;1.900785;0.9581519;0.0;0
443.86914;77.009636;1.646119;1.6190641;54.294853;2.8120937;2.3770423;0.88090026;1.2564719;1.9203229;1.6419674;52.41577;1.2768772;0.7516722;0.88090026;1.2564719;0.73533046;1.6419674;13.91288;1.2768772;2.0172198;1.2564719;1.0115968;0.0;0
541.22614;78.49762;2.3930936;9.763047;51.84752;4.568844;0.67617583;0.66358566;1.4874376;0.5131782;1.7244785;51.84752;2.041885;2.3743305;0.66358566;1.4874376;0.5131782;1.7244785;16.488613;1.5108148;1.9676126;1.4874376;1.0432746;0.0;0
531.8194;73.762985;4.505552;7.207397;55.62026;1.9975674;2.392296;2.4810317;2.2532218;1.5774363;1.4339297;50.422207;0.9839065;1.887419;2.147925;0.57873374;1.5774363;0.89340466;12.991785;0.9839065;2.3519425;0.57873374;1.0136384;0.0;0
507.09882;71.40906;4.976852;1.8089191;53.45948;9.423043;1.9546787;1.9280465;0.8036119;1.3110307;0.75137746;53.45948;2.456438;1.1544969;1.9280465;0.8036119;1.3110307;0.75137746;17.987139;1.9935907;1.0473443;0.8036119;0.971063;0.0;0
582.1549;74.01057;4.3268976;4.232755;54.50531;3.977423;2.1073136;1.704838;0.59526044;2.1858468;1.288196;54.50531;1.4557827;0.976389;1.4695822;0.59526044;0.7517007;0.85228926;11.405614;1.3957925;1.5223664;0.59526044;1.0272975;0.0;0
420.62778;79.6306;5.4749727;1.628618;52.712948;3.1384969;1.4850909;1.5946347;2.314878;2.1908624;0.83336383;51.799725;0.5566802;0.8745787;1.2146032;1.9249771;0.6345664;0.6639468;5.9538994;0.5566802;0.62500364;0.55609447;0.9967877;0.0;0
429.93784;72.14327;7.57529;5.827942;56.088505;2.9186969;1.2281897;2.4147174;1.6446584;1.6500907;2.0338047;56.088505;1.4515605;0.8191635;2.3587558;0.7653842;1.6500907;1.9763395;14.324485;1.4515605;2.4390574;0.7653842;1.0156066;0.0;0
476.68994;71.74755;6.6849093;7.2713323;58.380627;5.212882;1.9489466;1.7305908;1.7758191;1.0892615;1.8904372;53.306168;1.7860625;1.9905715;1.7305908;1.7375683;1.0892615;1.8904372;5.275113;1.7647992;2.101724;1.1284767;1.0435966;0.0;0
531.1764;79.443375;6.4626975;1.4146243;50.205555;5.487048;2.4581432;0.5722844;0.7761917;1.6918377;1.9931582;50.205555;0.7316281;0.8535218;0.5722844;0.7761917;1.0532888;0.83711654;18.394354;0.7316281;1.669775;0.7761917;1.0171682;0.0;0
516.81586;79.49923;5.975787;9.291732;52.309162;7.022232;0.5522374;1.6788069;1.9528662;1.6712319;1.0058359;52.309162;0.5869979;0.5100506;1.2712;1.9528662;1.170556;0.83302736;18.754566;0.5869979;0.7911652;1.212146;1.0181394;0.0;0
414.80853;71.49237;2.7284472;4.30463;56.77348;8.263316;1.6942766;1.3613312;1.627256;1.6255682;2.1293554;56.77348;1.50208;0.9527268;1.3613312;1.0278653;1.6255682;0.9521609;10.573157;1.50208;1.3237242;1.0278653;1.032714;0.0;0
591.68494;77.69453;6.402192;3.0366185;57.066395;7.29442;0.99483424;2.4982781;1.1726958;1.4499273;0.9813061;54.738407;1.5928686;1.7061274;1.2065394;1.1289896;1.4499273;0.9813061;19.865702;1.5928686;1.4024516;0.5571095;1.0081617;0.0;0
461.01297;74.297424;2.3419504;2.0816898;52.942757;5.3824177;1.3001654;1.4706465;1.8395896;0.8031675;2.1143;52.942757;1.3272223;1.8878073;1.4706465;1.8395896;0.8031675;1.6050363;6.997416;1.0070598;2.0814843;0.6706938;1.0430238;0.0;0
471.79453;74.92216;7.387525;2.2252052;52.861828;5.7747355;1.648889;2.066039;2.3361998;1.6485447;0.96386284;52.206528;1.4957768;1.5846378;1.1662823;0.77674633;1.3869468;0.96386284;8.398825;1.4957768;2.047293;0.77674633;0.99818873;0.0;0
524.72595;74.986885;5.015816;8.633148;57.46812;9.775892;0.93378586;2.1367788;2.339655;1.233358;1.0309223;52.835022;2.2827172;1.5976349;1.3156993;1.1303811;1.2249289;0.63136333;6.723472;1.2664839;2.0496583;1.1303811;0.99079174;0.0;0
589.0331;79.683716;6.191292;5.268453;55.58359;4.968475;0.520934;0.60370296;0.5699659;1.4984801;1.6408334;55.58359;0.7337246;0.7115667;0.60370296;0.5699659;1.0074302;1.6408334;10.843929;0.58162284;0.97158533;0.5699659;1.0376388;0.0;0
532.53766;71.84661;8.7514305;8.165884;53.88948;3.825588;0.6376618;2.4270942;0.684469;2.0329015;1.2818849;50.203266;2.3448265;2.1288939;2.3684428;0.684469;1.5066004;1.0900041;10.929289;0.65963084;1.2292402;0.684469;1.0141026;0.0;0
590.95465;77.73064;4.2951856;2.9664109;50.554245;6.7753177;0.5514378;1.5391458;1.5925602;1.7616378;2.1014872;50.192345;0.89211667;1.4570854;1.4701324;1.4397303;0.6072194;1.4086215;12.737972;0.89211667;1.5751202;1.4397303;0.9511167;0.0;0
437.51822;70.05674;1.8078384;3.7933698;56.53018;7.022358;0.5900274;2.1590836;1.7532519;2.2139304;1.1758564;55.76123;1.6922956;1.5537686;1.6552682;1.7532519;1.0029355;0.864443;9.73716;1.6922956;1.0726935;1.1941985;0.9817649;0.0;0
523.76196;76.2861;9.011713;4.654794;52.92944;9.43029;0.8303806;1.7819054;2.36771;1.1193137;2.1226244;52.92944;1.4715828;0.635126;1.7597885;1.4556855;0.6351763;1.5237437;6.1739707;1.4715828;2.1046066;1.4556855;0.9880511;0.0;0
565.77576;76.52678;4.2213526;5.036115;55.770927;4.1049414;1.3882113;1.4018962;1.7323626;1.244078;2.3044136;52.19187;1.9899362;1.4601918;1.4018962;1.4030836;0.66091454;1.02596;9.463817;0.86142755;2.449834;1.4030836;1.0238494;0.0;0
501.8049;77.53706;4.5993643;1.7888817;57.223824;5.5381045;1.4047389;1.0477906;2.0958118;1.2545826;1.707198;50.774105;1.1853772;2.2296865;1.0477906;1.0686561;0.52651227;1.707198;19.84143;1.1853772;1.6097679;1.0686561;0.9528382;0.0;0
472.43472;79.25962;3.5938137;1.3095239;54.632732;6.581306;0.5239947;0.87596786;1.914633;0.7416256;1.6203601;51.1654;2.4257677;1.9363197;0.87596786;1.7175962;0.7416256;0.907324;12.095853;1.7775935;2.21845;1.7175962;1.0276585;0.0;0
596.9517;77.53835;4.723542;9.96265;52.53275;7.3498263;0.55315;1.9242551;1.3670535;0.7698028;2.137037;52.53275;0.7341444;1.0641152;0.8031884;0.6296921;0.7698028;0.6613557;5.4509034;0.7341444;1.5732968;0.6296921;1.0439677;0.0;0
428.19748;77.32144;5.640834;6.9655414;52.14152;1.2644973;1.0059634;0.65514725;1.1719966;2.2333186;1.6547816;50.024265;1.2644973;0.893634;0.65514725;1.1719966;1.1433358;1.6547816;10.814374;1.2644973;2.1030326;0.768431;0.995135;0.0;0
482.1859;72.53787;8.574133;1.3984034;57.049194;9.09303;0.59912837;0.9867634;1.7773417;2.3598769;1.7004846;57.049194;1.5716598;2.4408514;0.9867634;1.7773417;1.5965679;1.4284778;7.1134286;1.5356746;2.3736153;1.4845415;1.0031545;0.0;0
574.67474;79.9284;7.453459;7.9303427;58.915424;2.5162325;0.91065794;1.5508504;1.7908161;0.77461934;1.7595854;52.335007;0.5276348;2.290943;0.9378595;1.0049222;0.77461934;1.0018244;12.15932;0.5276348;1.3526742;1.0049222;1.0049521;0.0;0
580.0961;74.68409;5.570856;4.186137;59.799747;2.9493697;0.5702868;0.939546;1.2117825;0.6508559;0.9944039;59.19574;0.8237059;1.0324429;0.939546;1.2117825;0.5769409;0.9944039;17.8822;0.8237059;1.0916749;1.2117825;0.9859822;0.0;0
596.0764;74.1745;7.851006;8.14779;58.0327;7.218756;0.673148;1.5995908;1.1128893;1.0538983;0.7566901;53.692642;2.38728;2.269962;1.5995908;1.1128893;1.0538983;0.7566901;13.59929;0.626147;1.5745744;1.1128893;1.0140637;0.0;0
576.96954;75.018776;8.6149025;9.543199;56.027046;2.709611;1.8212104;1.2223058;0.7244923;2.1032207;0.86542004;51.98997;1.4505128;2.49523;1.2223058;0.7244923;0.7935789;0.86542004;12.984964;1.4505128;1.9957181;0.55492854;1.0025681;0.0;0
410.1914;73.94057;1.4291521;1.1418163;58.643253;2.1153193;0.7693451;1.0384856;0.69054264;1.9196769;1.6815467;51.559986;1.1062844;2.2425368;1.0384856;0.69054264;1.502607;1.1760988;11.947763;0.92738765;1.0558004;0.69054264;1.0109354;0.0;0
585.9533;75.93638;6.2892823;9.675064;53.896595;9.539027;1.3921852;1.9317062;0.6751548;2.4680822;0.9637401;53.896595;1.3802764;1.9665711;1.7298642;0.6751548;1.1531763;0.9637401;19.732763;1.3802764;1.5918092;0.6751548;0.9817507;0.0;0
485.63345;73.49625;1.2937402;2.4084234;58.821877;6.751916;2.1153114;0.9851101;1.8995186;2.4853723;2.4961343;56.93635;0.69026566;0.92154866;0.9851101;1.8732603;1.929214;0.60337585;18.951601;0.69026566;1.8642474;0.5368343;0.9653528;0.0;0
530.32385;72.39945;3.703851;3.6048164;54.302387;9.520991;0.6160351;0.8943287;1.5644183;1.1269914;0.79168046;54.302387;2.3689916;1.0185118;0.8943287;1.349839;1.1269914;0.79168046;19.016958;0.60758185;1.1897124;0.6989572;1.0326526;0.0;0
478.85516;79.279945;7.837988;6.6052027;55.953377;1.4742287;1.0405896;0.839341;2.2496543;0.99833024;2.100678;52.061672;1.2148298;1.5479236;0.839341;1.9376771;0.99833024;1.5597631;7.2743025;0.992516;0.63962865;1.5208138;0.9860987;0.0;0
562.73364;79.27828;8.100697;7.41495;51.699234;1.2226036;1.7511604;0.90542716;0.7260261;0.736037;1.9498888;51.699234;1.2226036;1.5794989;0.90542716;0.7260261;0.736037;1.9498888;18.720135;1.2226036;1.1796927;0.7260261;0.99551195;0.0;0
515.18384;74.962456;8.942827;2.4491053;54.97199;3.4424171;0.846934;0.5251717;2.4981978;1.531655;2.4040751;50.842472;0.6276647;1.2627951;0.5251717;1.1367927;0.95233476;2.4040751;16.942461;0.6276647;1.1168483;0.7890089;1.0226575;0.0;0
569.10895;79.621475;5.433965;2.145118;53.414932;1.2495474;1.5399631;1.9307815;1.4048417;2.1459916;1.0102906;51.330917;1.2495474;1.0364819;1.409119;1.4048417;2.1459916;0.7981505;9.710259;1.2495474;2.169323;0.5909112;1.0313342;0.0;0
438.7543;74.15717;1.6656514;3.5075696;53.665054;4.89073;1.8860317;1.6308802;2.073274;1.9599602;2.130242;50.306557;1.27035;0.6986332;1.6308802;2.073274;1.2033229;0.99430186;11.052927;1.27035;1.337516;1.2753749;1.0277264;0.0;0
436.9966;73.87379;2.0537455;3.862954;55.98184;9.649936;2.3978307;0.59548074;0.95917416;0.9278244;1.5494744;55.98184;1.59979;0.6726119;0.59548074;0.95917416;0.76427096;0.9126097;10.800926;1.59979;1.1915113;0.95917416;0.98508835;0.0;0
