[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
352.39203;190.4625;203.87965;64.211136;9.708152;1.7169665;1.8643198;1.8985652;0.5386552;895.2123;284.31235;851.4041;7.2090125;0.35171545;1.4149712;0.61297375;0.8292214;0.08294852;0.99801475;0.0;0
792.76685;136.0601;554.9714;96.16618;5.2549744;1.0590879;0.14127901;1.5583478;0.5321781;312.75275;503.03824;935.1044;21.562157;4.8771987;1.3403298;0.77309906;0.20088346;0.80474;1.1934931;0.0;0
879.53156;731.6823;995.5612;2.4534698;6.735095;1.8186485;0.9956935;0.6525997;0.6090563;574.3772;591.679;489.27237;59.64102;8.727968;0.8244653;0.62003183;0.71568286;1.2931794;0.8288025;0.0;0
328.81375;779.6608;495.2508;62.69644;6.929099;1.9361565;1.8472337;0.4511461;1.923817;974.99854;16.890991;117.09487;77.476425;2.4882407;0.2091987;0.8782378;0.7802352;1.7894639;0.97805023;0.0;0
575.80066;675.55084;337.59592;15.767813;1.6228067;0.10748537;0.5451693;1.0269847;1.6838033;238.64981;349.57544;60.200397;63.94218;3.6983018;0.37903896;1.6935241;1.4572155;0.084404394;1.1345665;0.0;0
285.38068;778.4339;541.8887;81.66431;1.9260962;1.1983155;1.67743;0.17437266;1.2782043;207.75523;707.422;265.8523;62.105;9.044344;0.8129352;1.06644;1.8287735;0.54775274;1.0635049;0.0;0
62.801296;696.78436;73.751816;64.104385;2.0896904;0.605475;1.1904464;1.1081188;0.99358517;853.4139;752.80817;143.23164;49.342644;6.10305;0.5039208;1.5555182;1.017409;1.4976722;0.8229304;0.0;0
740.47864;144.41298;185.43471;93.70525;9.329087;1.704138;1.7237597;0.7461408;0.66077673;22.928083;242.03856;507.91736;51.40042;5.6973515;1.4757922;1.1491561;1.5546165;0.7330326;1.099572;0.0;0
179.29344;612.13965;157.43121;66.99083;0.16564481;0.99321514;0.10664906;1.4585886;0.67678076;182.48924;254.0096;416.07462;43.078934;3.2896183;0.16781847;0.56063235;0.81809705;1.2099437;1.0226887;0.0;0
431.45538;779.1079;37.63639;1.8201674;5.416276;0.16538955;1.1163232;1.2551275;0.6580689;334.05414;682.8696;199.84456;27.847633;9.625029;0.7874559;1.9387913;0.57247245;0.80282646;1.2362945;0.0;0
492.17505;866.86145;724.9902;51.08435;3.7780044;0.4378632;0.38541564;0.500575;1.7265733;740.90063;613.47925;834.8416;36.342365;6.9869323;1.7763313;0.37603703;0.30857396;0.4226189;1.0671592;0.0;0
192.62686;253.77289;332.2198;90.37644;6.59691;1.3510375;0.045956407;1.4695493;1.3658141;485.6602;502.19556;604.2952;87.82742;1.0317335;0.68281114;1.9000632;0.7944134;0.13030244;0.9099435;0.0;0
103.609795;136.15645;176.85095;23.30707;2.2127168;0.16843402;1.3810191;0.6291147;0.8195423;399.3953;551.06995;630.0341;38.354034;0.47809696;1.5252837;1.8728536;1.5184792;1.0796297;1.0204313;0.0;0
354.5329;783.27954;517.12134;8.3813505;9.612097;0.76436603;1.5018711;0.5046986;1.9871644;919.5568;504.4606;686.5082;76.11388;6.1698523;0.6079827;0.37689152;1.2049663;0.37911806;0.8167357;0.0;0
952.76306;263.98285;330.20996;72.0168;3.3188412;1.7445275;1.4752294;0.8429216;0.3631916;758.3515;413.14218;866.16174;61.29156;2.6982067;1.2950054;0.33248344;0.44427842;0.14806105;1.1238462;0.0;0
618.98425;41.610184;399.0876;50.300606;9.260009;0.06811081;1.4566809;0.3241283;0.16258828;636.5025;789.99567;678.1792;22.478102;1.0902338;1.1204497;0.59225565;1.4980514;0.6259096;1.1791366;0.0;0
387.59613;826.9614;322.3765;4.854767;5.8961115;1.3954388;1.6018842;0.65706855;0.7426026;346.63235;889.6992;141.65236;15.475467;7.3180285;1.0487704;1.2185054;0.18642369;1.8528907;1.0431764;0.0;0
48.521713;510.9312;13.943679;28.063532;4.1504664;1.3542135;0.94448364;0.5270987;1.96387;860.2951;643.44495;389.26868;12.383991;8.657674;0.30392018;0.86506474;0.320432;1.1246454;1.033528;0.0;0
604.27057;333.3668;691.44556;32.74219;7.3415165;0.64826655;0.7016761;0.053242534;0.057797547;260.55905;277.0464;526.3897;49.59402;4.498509;0.11190244;1.7040246;0.3711501;0.4875401;0.80469644;0.0;0
101.33507;21.314814;119.58357;66.81936;5.535116;0.23430619;1.5442166;0.6087438;0.17119202;946.45935;974.68225;193.36798;20.438774;3.0328362;0.2750786;1.9612464;1.3701657;1.2421232;0.8401312;0.0;0
547.11865;44.97417;226.95097;47.212864;1.3944395;0.21379046;1.3362565;0.93899846;0.6894851;267.864;97.340935;940.8364;26.036379;1.3686953;1.5117813;0.89219713;0.57507473;1.5433539;1.229728;0.0;0
754.431;794.697;198.41388;48.770313;7.0478473;1.9387639;0.40801266;1.6611794;1.9749767;821.8845;952.5392;259.796;83.79106;6.7803426;1.9958513;0.038585283;1.7653464;1.7015073;0.9486987;0.0;0
429.3495;494.80884;338.05362;80.67971;5.7991443;1.3570634;0.87623346;0.36914828;0.6934637;915.0694;560.4364;774.34735;48.914;0.1488143;0.5266761;1.954344;0.19295777;1.981019;1.1377618;0.0;0
306.4174;158.22482;168.5957;27.913868;5.6607933;0.7582225;0.3725236;0.6615042;1.3593761;234.24623;713.0576;952.0892;33.33714;6.8212867;0.536474;0.84764385;1.8739766;1.2386953;1.1960694;0.0;0
56.910393;364.92056;353.4826;67.290016;7.384076;1.6687554;1.5600177;0.068453915;1.72942;237.13673;429.31158;282.06232;18.624052;9.562064;0.7746233;1.0094289;0.019961622;0.8706154;0.7956421;0.0;0
34.530098;173.6521;250.8317;36.818974;6.538267;0.21563905;0.5017906;0.15946534;1.3444108;87.81253;363.51678;461.1013;43.76276;3.902713;0.7273634;1.2572784;1.8355006;1.3620217;1.1949627;0.0;0
435.72632;121.75274;70.60296;41.89517;3.6687632;0.2625865;1.2491642;0.71866864;0.18873833;347.91864;231.07016;256.30432;26.422993;7.2766905;1.2791337;1.528415;0.2698855;0.22906268;0.83567214;0.0;0
884.51184;283.54474;871.85736;55.63465;3.1917028;0.40315032;1.473381;1.0048574;0.30558327;505.25528;121.1181;824.2692;4.001299;0.57334757;0.9004328;0.96709996;0.056559093;1.4776596;1.1356887;0.0;0
251.62215;554.0135;312.5253;69.595116;2.5156803;1.5294892;1.983292;1.4990413;0.5251087;95.09872;319.64648;797.2909;86.75233;3.4181838;1.2537947;0.087158635;0.5446803;0.56463414;0.8845038;0.0;0
578.31494;217.90654;104.32932;94.52501;5.755703;0.82370245;0.87195367;1.5287284;1.5939839;154.86722;261.96988;894.3932;56.906837;4.5742564;0.20372255;1.2483491;0.67965573;1.3358475;1.1739305;0.0;0
687.46277;350.23438;526.3111;26.974215;3.0058787;1.2887268;1.7461964;1.8288176;1.6057599;427.93488;538.3648;72.0727;83.08952;6.4536858;1.486173;0.9038492;1.47334;0.93723303;0.9789851;0.0;0
70.221565;483.15158;132.04277;10.464148;1.2129787;0.47257775;1.3320643;1.8165143;0.34879866;188.33623;858.6632;742.64966;74.10641;3.0058966;1.5440701;1.0879053;1.7975023;0.5135912;0.9822679;0.0;0
161.56937;425.82944;775.36224;42.936314;7.829148;1.5568236;0.02681228;0.21198437;0.764423;775.7577;92.760086;583.85205;1.5664912;6.479785;1.9005307;0.5561953;0.7776807;1.541711;1.0406933;0.0;0
337.96402;137.34152;70.962166;54.716927;2.099231;1.6053138;0.7886454;0.23298447;0.28821528;329.22757;749.51373;429.2491;65.37681;7.237589;1.3129948;0.019096954;0.5101775;1.7560539;1.175851;0.0;0
673.3922;48.47698;469.9896;22.87756;1.6571212;0.8323832;0.794295;0.99861467;0.9514504;55.876118;274.8755;890.58484;14.116228;1.5594045;1.1560429;0.27137157;0.5676761;1.1456549;0.8994607;0.0;0
444.64478;45.10414;944.38806;89.06053;8.49152;0.42647147;0.24805404;1.1830527;0.73493814;162.97792;644.6751;868.6769;7.3825517;8.4306555;1.1667465;1.1664512;1.7528367;1.6785939;1.2392794;0.0;0
736.8531;356.67722;167.37936;79.904816;7.0242586;1.2638;0.879809;1.1998016;1.984281;314.16794;630.9888;702.7382;3.0191147;6.8566184;0.19258586;1.2948391;0.11747699;1.6812017;1.1672616;0.0;0
868.9219;721.6141;209.355;49.417027;7.663908;0.5197094;0.24175462;0.9776897;0.78353226;154.33342;740.1291;180.3492;84.477295;9.901244;0.66580844;0.25748372;0.87450576;0.49287587;0.94307387;0.0;0
760.7886;139.94275;604.46027;45.061386;3.5101018;0.30510342;1.6724151;1.9625866;0.109560005;223.39569;25.084908;267.02612;57.10714;7.7716184;1.7820735;0.879827;0.44907117;1.2237352;0.7635447;0.0;0
992.3247;789.1103;980.05554;4.1700516;6.178188;1.2354372;0.73017544;1.0228218;1.0457714;214.52896;11.364406;164.51913;77.29566;7.6154537;1.7695045;1.2614504;0.7202197;1.9864517;0.83777016;0.0;0
756.81744;718.5176;391.9774;53.735283;9.32262;1.0306885;0.37441224;1.8712689;1.8152928;424.49756;177.04765;263.6793;63.872868;0.19738181;1.9095793;0.857959;0.52943766;0.23834741;1.0282325;0.0;0
853.6574;13.904056;652.1586;59.615135;2.8341455;1.5690799;1.2076275;1.9765009;0.7452819;528.83813;980.5768;775.43256;13.95229;4.229646;1.3460219;1.4003527;1.5640376;1.2967578;1.1651517;0.0;0
834.0427;36.480392;160.7939;89.17401;0.69893134;0.5916959;1.7165884;0.89360356;1.6388088;626.34766;348.25775;340.26575;60.83781;3.0890102;0.4543192;1.8689566;0.5120148;0.73984087;1.2217388;0.0;0
732.96313;203.08289;644.98315;50.1597;1.7170718;0.45835182;1.8705058;0.27619082;0.8392965;910.28986;629.00055;289.78976;11.278433;7.738246;1.6632988;0.6592963;1.8023379;0.78194857;0.9402349;0.0;0
803.7838;65.5597;260.13544;15.822004;8.975688;1.2846406;1.7896286;0.6585769;1.1410402;691.18964;314.9275;256.407;5.348256;6.584632;1.1618572;1.5881833;1.41592;0.13051867;0.770612;0.0;0
935.3364;536.02966;617.1547;18.087685;2.8224955;1.4051096;1.7652847;0.7234943;1.0096622;206.60144;492.9482;59.9696;34.101063;5.113336;0.20137069;0.48223466;0.59243953;0.56894547;1.1027491;0.0;0
480.4553;49.230988;97.7746;16.070755;4.9176164;0.8325934;0.7026225;1.7777727;1.7495869;454.69852;443.518;346.8122;10.076717;3.6360576;0.12678428;1.1599493;0.14018953;1.7113662;0.90589696;0.0;0
641.9042;804.6194;529.71936;93.859634;5.3503437;0.8902959;1.0157887;1.9237776;1.1404159;732.21497;196.17601;103.51066;70.58742;1.0098222;1.2507728;1.7501453;0.35253787;0.1281723;1.0470632;0.0;0
519.79034;498.03244;245.03094;79.35959;9.600536;0.25585452;0.7489045;0.3476117;0.7643483;559.5788;364.64502;566.30164;60.583584;3.1367686;1.320827;1.757108;1.0462743;0.62035674;0.9506532;0.0;0
852.5266;730.6748;684.8916;82.49413;3.0217752;0.944144;1.8453007;0.049946528;1.5363206;177.6604;198.73589;193.08028;68.30269;6.0358677;0.62463677;0.8395288;1.6535662;1.9732906;1.0657494;0.0;0
437.04602;753.1955;750.1931;84.05931;5.218699;1.9230428;0.19472408;1.6630195;0.11017462;789.6286;286.87997;278.9885;90.75856;2.9487972;1.8728187;1.6528417;0.77374256;0.29951927;0.8745539;0.0;0
821.5295;511.6963;849.66113;9.653901;9.581662;0.23625869;1.1130961;1.1217058;0.55232364;204.6801;423.11295;483.57498;36.388668;1.1681441;0.36135694;0.9485351;0.8069304;1.5268852;0.8282822;0.0;0
801.361;926.10925;992.47144;70.24747;2.0214348;1.1402563;0.50134254;1.5048327;0.58000076;350.86832;797.58826;387.28412;55.906403;0.16600351;0.31777906;1.2978362;1.8307458;1.9889252;0.8353793;0.0;0
962.2672;990.3384;464.76123;70.463234;5.9828744;0.046597872;1.7022448;0.6700255;1.1421745;736.3242;204.45839;328.29068;37.469368;9.082289;0.7452225;1.0683529;0.8593093;1.780475;1.208978;0.0;0
256.4315;365.62253;673.8885;22.559689;0.6454315;0.6574942;0.68504447;0.32545435;1.6700027;969.6618;203.7851;957.02527;14.115841;2.239887;1.0017377;1.1249582;0.34865865;1.711925;1.183594;0.0;0
712.5233;134.6055;28.23948;49.11751;2.637122;1.5246773;1.7287316;0.53667414;1.1120944;891.4719;254.88634;67.76509;84.158646;9.325901;0.93720895;0.1446768;0.3734857;1.9941531;1.1761409;0.0;0
759.3503;369.6058;906.03613;66.27685;0.70145726;1.1386509;1.8568054;0.10647388;0.9220782;970.1164;791.4468;881.552;57.28416;0.2349483;1.3864588;1.6981533;1.7017062;0.55185115;1.0563529;0.0;0
936.9157;231.12036;619.5857;89.74391;3.3082259;0.17145333;0.35221562;0.77783436;0.13996735;402.7779;254.83916;929.25024;62.368324;4.272472;0.4057858;0.6232538;0.9650026;1.9216932;0.95448905;0.0;0
907.8334;535.6956;427.13153;11.131509;2.0722737;0.90914446;1.5109628;0.20746149;1.9404038;441.48935;821.25854;968.22546;25.88772;4.950575;1.0429707;0.22414896;1.5694425;1.086474;0.8623285;0.0;0
577.7906;384.60373;439.9696;89.230095;7.986173;0.16736087;0.7064567;0.9329053;0.5981286;171.242;329.43658;863.44183;82.82413;3.9509523;1.0096459;0.7289298;1.1492106;0.22170049;1.0760627;0.0;0
583.36163;485.64493;760.4157;92.24925;4.6393204;0.7533236;0.81251955;1.6004567;0.26803663;477.89325;309.89014;811.75024;50.99379;0.98885566;1.8109933;0.17079051;0.4277623;1.7323126;0.90994495;0.0;0
175.61832;765.5557;835.1353;92.36862;4.055952;1.5402193;0.55601877;0.10478432;1.6674083;782.62787;384.49454;244.35626;7.0354576;8.761992;1.6123418;0.06385403;0.5051526;0.27034298;1.047968;0.0;0
975.2131;281.28076;809.82465;0.5830057;6.926308;0.52391684;1.2371666;1.7944578;1.7817868;78.235085;453.6449;188.34721;32.126583;9.188513;1.7602388;0.754807;0.28248572;0.3624005;0.92890006;0.0;0
262.4673;542.1;515.4788;22.177778;9.472521;0.9122448;0.69290257;0.25507322;0.60419935;325.8233;425.58124;606.6949;45.484787;7.544888;1.7519112;1.0001057;0.21087468;0.011220239;0.75703734;0.0;0
727.48883;341.80963;377.43518;69.155396;3.0224185;1.005675;1.4838256;1.3154018;1.1016725;926.313;400.42667;540.1463;33.468376;1.0889684;0.21011096;1.8029608;1.2263929;0.7619297;1.060324;0.0;0
797.83704;787.11127;946.084;32.241802;0.676843;1.7080189;1.5591991;0.48866615;1.5690734;190.7328;997.7921;723.66907;11.548625;2.5255787;1.0137395;0.7811576;1.5830297;0.83880305;1.2443357;0.0;0
446.80334;643.1413;637.85754;6.202221;1.1067039;0.2517917;0.7963132;1.6913873;0.053186886;304.15402;696.1871;126.30176;32.515762;2.9493165;1.743112;1.6177713;1.373524;0.52559984;0.98675627;0.0;0
219.08179;18.419683;548.21686;76.31792;8.573578;1.1053329;0.019440617;0.030600524;1.973976;935.7086;882.805;293.21854;0.3914959;9.440768;1.652091;1.2505286;1.8079485;1.6422046;0.8259846;0.0;0
197.07079;663.4508;602.33575;2.95636;8.460092;0.071272075;0.14150183;0.8485605;0.6546649;351.3487;894.69165;675.5125;21.245853;7.998782;1.8318374;0.93461615;1.8139644;1.7635345;1.1234798;0.0;0
857.931;178.46039;633.5679;44.65753;4.7589006;0.19574077;0.55488634;1.9241852;0.9647375;832.60406;432.66772;615.76337;63.918983;4.3660707;0.09431849;0.10450616;1.8924443;0.5961513;1.0023458;0.0;0
515.6489;727.22906;715.94214;94.76285;1.4849532;0.44923857;1.9082077;0.23466042;0.11063058;294.22775;777.45386;355.1297;54.039062;5.046759;0.8457718;1.7058593;1.5411578;1.0442286;1.1056464;0.0;0
99.23561;571.6653;557.65283;44.079258;5.269629;1.4422314;0.79368055;1.5236822;0.10340734;264.44153;476.0512;156.60893;37.598156;7.979281;0.2405181;1.2387998;0.9612727;1.8843317;1.1905974;0.0;0
719.8493;407.46786;876.6018;91.19754;6.687535;0.091806546;1.4910282;1.4559697;0.23219095;195.21962;598.736;859.29175;95.98894;0.631484;0.25382078;0.4420504;0.7022007;0.3692529;0.888912;0.0;0
257.66934;697.1258;861.11707;40.959526;3.3290424;1.8906876;1.8727951;0.6451578;0.64903045;72.04054;737.1624;832.82166;4.6841965;3.930315;1.121597;0.561495;0.16683283;0.44535515;0.8787568;0.0;0
877.6308;858.02734;447.83517;34.733944;0.8343551;0.86105895;0.68994075;0.13030465;1.843847;421.20633;585.98944;154.74573;64.049774;0.5259854;1.9717327;1.4913893;1.8725398;0.7589174;0.98417306;0.0;0
316.47607;780.9563;176.85075;10.827542;3.226197;1.6789174;1.126967;1.6678598;1.035715;716.2818;512.17194;751.8049;62.170704;9.128809;1.5145962;1.6369016;0.5780482;0.49115062;0.7934951;0.0;0
208.26813;549.9255;580.88916;35.873283;6.908834;0.45153272;1.7061181;1.8107085;0.65823156;510.2905;21.722338;150.4994;52.126717;4.4215837;1.0797302;1.4554632;0.31642792;0.08318288;0.8006449;0.0;0
94.00986;725.4674;624.5321;33.76495;9.783894;0.6822433;1.2334478;0.26438308;0.907773;413.25812;970.06696;456.92105;26.444778;1.8030932;1.67392;0.42396986;0.17888856;1.7980846;1.004296;0.0;0
516.41583;419.77542;528.14575;84.67046;1.9090005;1.4567615;0.23331901;1.6971773;0.5374458;212.39215;47.604076;471.45517;50.4613;9.792301;1.2661972;0.15608044;0.49680585;0.11481512;0.9476717;0.0;0
456.23022;791.13586;891.67206;91.99953;9.146412;0.76460236;1.5414581;1.6681144;1.2517984;686.6722;129.09253;407.79727;47.07995;8.778659;0.17990492;0.8803099;1.7098886;0.73650306;0.9499379;0.0;0
753.799;830.76135;102.09006;2.2908156;4.571663;1.0199009;1.8091441;1.1582755;1.0192754;260.32764;52.048523;348.7431;14.675407;5.0867453;1.2574795;1.0834787;1.898695;0.19966614;1.0718864;0.0;0
469.95657;145.9209;294.5443;9.915815;6.635549;1.620412;1.5398638;1.5692282;0.7633097;41.758656;629.94086;472.88132;23.737474;9.246001;0.16405064;1.0852333;0.5078216;0.70241106;1.215086;0.0;0
350.3778;245.65105;867.13196;64.35852;8.638352;1.3056793;1.5075521;0.08856297;1.375387;964.89484;309.60678;714.6227;43.791332;1.834071;0.75194263;1.1067748;1.6797649;0.22540508;1.2181607;0.0;0
269.03836;277.28885;940.01917;48.525814;5.5790296;1.6733932;1.5138357;0.9973922;0.7894511;943.06555;894.83704;337.73795;37.267365;7.6484995;0.74107724;1.4217498;1.180315;0.2313259;0.9513224;0.0;0
285.36526;174.4209;431.66583;29.758175;0.62399924;0.18210763;1.2289524;1.9343138;1.6150253;222.31456;596.76984;584.33417;13.08897;7.7349668;1.9723939;1.1400741;0.5860655;1.2856506;1.0745623;0.0;0
928.5694;398.60965;200.71754;26.064714;2.665129;1.2200601;0.50314176;1.5526788;1.200847;246.20262;783.7118;365.04074;23.91367;5.9284086;0.26359585;0.48139882;0.59483;0.8915139;0.94945323;0.0;0
173.42781;201.10287;426.1262;22.54499;8.031028;1.2063966;1.8225691;0.54358745;0.41227207;584.30206;153.76613;971.3739;59.220184;3.972322;1.6964175;0.088780805;0.80416685;0.55302835;1.1223222;0.0;0
988.2947;599.5839;461.60477;52.59254;5.5333896;1.218126;0.2665255;1.2508271;0.334748;433.14243;416.51953;686.8965;70.41529;2.816722;0.61418396;0.9652064;0.29456773;1.9100535;1.0024943;0.0;0
333.65027;110.59929;524.37366;1.8462456;3.297452;1.1817323;1.6563185;0.43297413;0.51935303;888.9111;628.2012;853.74884;75.17747;6.4387403;0.9661645;0.38692272;1.3031036;1.9411418;0.81285596;0.0;0
97.50633;277.21997;281.60956;73.91455;5.8371844;1.4504378;0.7251548;0.45202988;1.8372982;432.64017;195.90234;437.77667;54.00627;3.2347267;1.7749457;0.82395494;0.07722912;1.2292756;1.023422;0.0;0
256.2035;668.8654;319.50113;30.108763;2.6930153;1.6896324;1.350902;0.38679826;1.6485919;144.47157;388.1906;263.78452;5.597148;1.3100213;0.8465376;0.46501967;1.7820823;0.41594166;1.2462504;0.0;0
67.83024;404.55966;659.03174;42.740463;2.417693;0.46689984;1.6121433;0.38806337;1.9447116;551.1888;756.9143;88.196594;23.184149;8.528538;1.356318;0.97137284;1.5169675;1.8620588;0.8858206;0.0;0
792.12946;427.2481;625.57623;52.752514;8.285646;0.21808201;1.5991921;1.0035892;1.4912027;122.11879;685.3683;818.8825;72.83913;7.995034;1.7689092;0.4750267;0.69387364;0.73870283;1.134015;0.0;0
517.42737;799.946;665.4815;21.214825;4.0066752;0.15721093;0.33067378;0.6264989;1.8297381;452.7379;902.8836;701.1577;28.916964;2.9836245;0.40568146;0.60869914;0.9948167;0.97361845;0.8930608;0.0;0
343.61676;984.66644;383.51215;88.3819;2.7471495;0.32527164;1.225727;1.5581392;0.7171534;581.5063;562.613;823.01324;67.04987;0.089271784;0.66743654;0.38864368;0.8355793;1.4778823;1.113041;0.0;0
665.42914;569.4171;343.0923;68.24112;4.0976725;1.3153459;0.43697968;1.7892823;1.2435777;945.8879;214.7889;682.3518;64.791504;2.3882854;1.2192461;1.1944556;1.9042985;1.4859968;0.9872771;0.0;0
634.3401;88.2765;358.0233;87.0426;9.207127;0.8388317;0.23308752;0.98030597;0.78909266;300.42297;879.94916;47.407288;51.638557;5.667582;0.75250655;1.3713366;0.98664147;0.92399275;1.1071987;0.0;0
940.4734;111.87395;951.66473;47.597515;1.816079;0.7054844;1.031987;0.3907167;1.7310859;652.9306;962.4045;430.60538;30.910145;6.8787413;0.8900434;1.0819669;1.8948689;1.081844;1.1667607;0.0;0
961.6479;968.81573;401.29266;43.3028;1.8604412;1.8208025;1.9751788;1.9960182;1.9939778;10.1768465;490.75266;338.21085;8.075854;4.045095;1.4321724;1.9952406;1.5637501;1.9459168;0.7594569;0.0;0
683.87695;682.44257;610.07104;23.790543;3.544111;1.80135;1.9635112;0.103594154;1.493585;872.73047;93.62721;439.19452;72.967964;8.575997;1.7370645;0.8577934;1.5540296;0.9958182;1.0710418;0.0;0
819.63776;754.9444;527.61475;54.529552;0.6137835;1.0823942;1.1510683;1.1037916;1.5652567;323.9255;260.37332;671.33405;24.80226;2.6247044;0.7601131;0.37611973;1.4211321;1.4154358;0.7836463;0.0;0
794.50085;679.0061;877.4596;59.35704;0.758463;0.9224159;1.5466266;0.44710186;1.7630789;248.41426;754.6348;570.57263;28.378605;9.43564;0.53962785;1.6516533;1.3561276;0.43249553;1.2243259;0.0;0
496.3905;187.82143;375.42563;42.050346;0.11967605;0.548177;0.5068591;1.8759387;0.19970585;111.47558;10.227182;639.27295;12.336277;6.477087;1.4665366;0.9134187;0.79928154;1.2423073;1.0082157;0.0;0
707.4137;453.87854;439.803;14.623717;1.4704089;0.92520505;0.45648074;0.6566768;0.9687736;787.3965;301.81644;218.37566;72.805336;7.495844;1.1980233;0.7662385;0.21246721;0.3644131;0.8957772;0.0;0
87.47642;800.0996;844.36633;27.383135;6.4074697;0.8277291;1.415981;1.9165058;1.4676691;66.00525;375.30078;501.24316;95.97175;5.4033976;1.4884502;1.0811496;1.0121282;0.7387047;1.0873575;0.0;0
760.44086;867.69934;169.34804;1.5237257;1.9722971;0.02383416;1.5741391;1.9458745;1.2140273;621.6954;790.5141;242.81497;48.2492;9.99952;1.8806982;0.2791238;1.5683594;0.9026443;1.0911757;0.0;0
962.21466;244.96216;598.3516;31.981962;3.7841218;1.5195675;1.4862559;1.8865199;1.085249;322.3767;442.6763;516.01337;36.250046;1.6543257;0.46648055;1.8259479;0.25508928;1.3455199;0.97908413;0.0;0
94.12501;600.0022;405.90912;58.11782;7.0587974;0.8827608;0.21797003;1.5875224;0.77777267;714.0293;530.2941;302.07388;51.691654;4.5471287;1.5192428;1.6466761;0.95153767;0.17210235;1.200171;0.0;0
837.75464;165.53088;985.93365;95.57554;0.32791337;0.4534701;0.7189824;1.4850191;0.44869575;966.14655;674.88226;224.9703;39.196617;2.646467;0.5509923;1.8572211;0.51545465;0.2095663;1.2320193;0.0;0
933.6502;958.6941;724.1703;17.87189;2.0984986;1.3358607;0.09791853;1.9060147;1.8455857;282.1174;787.07776;940.9108;30.928532;2.7107158;0.49907288;0.95550793;0.9105728;0.11360832;0.9792615;0.0;0
233.927;259.68225;20.4507;5.640907;9.958923;0.90085995;1.5744629;0.4551032;1.4709142;623.51746;344.71298;275.32828;97.160324;8.123337;1.4429342;0.66988784;0.41440022;0.7687679;1.1068163;0.0;0
529.56305;729.3688;841.07916;29.701498;5.9736485;0.63432276;0.63037527;1.6217057;1.2309337;376.83084;180.11606;629.67566;93.506516;5.734702;0.58017796;0.28922206;1.3579048;0.41096452;0.7534095;0.0;0
928.57965;238.80182;706.1479;15.76409;6.6031966;0.46931338;0.86517227;0.23584086;0.179888;514.3383;190.15854;630.1498;62.602528;1.0459447;0.03544809;1.3332086;1.2946086;1.5412109;0.90307677;0.0;0
960.6237;619.89343;565.3513;69.582344;5.1653194;0.12769192;1.1619878;0.73013717;0.232227;92.459114;168.54704;580.92;2.047295;9.294331;0.849602;0.4782351;0.8646061;1.6520889;1.1676058;0.0;0
136.60356;662.6717;243.7672;0.67434156;9.6592655;1.011014;0.011099494;0.8096454;0.8703728;212.31863;123.29902;721.5804;37.19775;1.4480507;0.7300526;0.6142023;0.51067185;0.4968818;0.8119391;0.0;0
355.5142;335.14383;157.82349;98.08862;1.4515272;0.757134;0.7146992;1.9906995;0.2601973;796.29346;446.4864;612.2724;19.973824;7.1118374;0.057891157;0.039084673;0.5649807;1.233965;0.76714903;0.0;0
701.1632;820.6455;632.11554;85.5811;0.6830542;0.09025509;1.4572934;0.64874357;0.3063459;351.4879;191.28542;851.1267;58.36804;6.7859654;0.70539004;1.924172;0.40280223;0.9842271;1.092384;0.0;0
229.34291;886.5172;445.54086;49.117992;8.1635;1.6266892;0.57926995;1.1139199;0.17182407;10.999243;784.6902;35.224;40.00808;8.26491;0.72891146;1.6881361;1.9333197;0.4090772;0.9373021;0.0;0
331.52292;856.5192;863.0041;92.10213;0.050922733;1.6184857;1.1452501;1.2706466;0.5951691;327.64236;10.05676;83.03084;41.71571;6.3825836;1.0683823;1.434466;0.46769387;1.2760444;1.1938107;0.0;0
33.05815;337.49023;269.74985;62.84313;5.6200023;0.9851509;1.954571;1.3588995;0.032112274;672.9851;953.9876;558.5772;92.30496;3.817362;0.9896348;1.5159888;0.85736704;1.4768142;1.232271;0.0;0
161.98647;746.89685;641.1448;99.37711;0.024109747;1.6794118;0.24513102;0.24909906;1.4672151;971.87256;23.088438;405.66302;90.409256;2.0347273;0.33636898;1.6647556;1.0087272;1.6766646;0.92278033;0.0;0
566.7062;563.8959;256.3546;27.90279;3.488964;0.967201;0.5437995;1.1226614;1.2026911;855.57697;332.08023;219.92525;27.202915;5.4018393;1.3968526;0.44984984;1.3451914;0.6110376;1.2362056;0.0;0
656.55914;596.702;639.9539;99.690926;6.512356;0.3461165;1.3710934;1.2730961;1.0202335;759.297;756.5175;359.24362;62.379158;0.3384769;1.8276724;0.94048136;1.5050159;0.31711033;1.0974952;0.0;0
652.4227;482.65085;57.861195;18.106705;5.4777904;1.0400203;1.2007712;1.8076636;1.9739034;930.0231;873.3426;652.9458;86.61365;5.2396827;1.5913103;0.88180655;0.77691686;1.8642098;0.9725973;0.0;0
780.57684;604.25854;397.79034;35.406494;5.6030245;0.63200825;1.9562267;1.9150138;0.96895945;662.8349;96.35097;854.6128;95.998436;1.7367499;0.32571718;0.096287586;1.0391943;1.8625745;1.0237323;0.0;0
421.1286;144.29762;180.95876;93.53888;1.5818884;0.91020554;0.07885929;0.47770414;1.7406138;523.9848;803.071;189.7256;74.423485;6.452968;1.1097405;1.230709;1.8014365;0.57909435;1.2011837;0.0;0
