[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
534.93384;70.2022;0.9012289;1.146605;50.174305;1.8802825;1.3075721;0.85326207;0.8374826;0.5232045;0.94978493;50.174305;0.70610744;0.6862491;0.85326207;0.8374826;0.5232045;0.94978493;41.09505;0.70610744;0.99144715;0.8374826;1.0248759;0.0;0
423.10425;72.404465;1.1568856;9.5521;55.970062;3.6698384;1.4901599;0.8827157;0.92323834;1.053513;0.76333255;55.970062;0.5583418;1.1370393;0.8827157;0.92323834;0.72698706;0.76333255;37.365707;0.5583418;0.7100541;0.92323834;1.0290312;0.0;0
579.1082;71.16691;6.418431;1.5170485;51.196266;7.9089622;0.6301436;0.68019307;1.3565414;0.8899088;1.4636049;51.196266;0.52226645;0.72372913;0.68019307;0.93348587;0.6071871;1.4018444;44.190277;0.52226645;0.51125073;0.93348587;0.990482;0.0;0
432.13647;71.19587;8.871614;2.2603066;52.414482;1.3555406;0.5804347;1.075448;0.848663;0.61471754;1.4220201;52.414482;0.9664905;1.3493334;1.075448;0.848663;0.61471754;0.8318998;30.34443;0.9664905;0.5132608;0.848663;0.97552925;0.0;0
434.35913;76.0274;3.6837783;6.6139;59.935684;2.785647;1.2807405;0.5037847;0.9443778;1.4107735;0.86956036;55.997875;1.0191948;0.88684714;0.5037847;0.9443778;0.7269903;0.6052246;38.88361;0.6200915;1.2116561;0.9333222;1.0481992;0.0;0
580.2017;76.05455;4.5572495;5.102465;55.602726;2.7447627;1.2984662;1.4186426;0.9310541;0.9762354;0.5401524;55.602726;0.66733587;0.9810086;0.83612037;0.79182214;0.9762354;0.5401524;40.953968;0.66733587;1.095386;0.79182214;0.9767254;0.0;0
496.9234;70.44772;2.8098755;7.7682986;59.682724;8.387214;1.1740184;0.8314927;0.78321785;1.3796122;0.87309664;50.840725;0.6117817;0.8760647;0.8314927;0.78321785;1.0257021;0.72032905;37.728893;0.6117817;0.77800775;0.78321785;0.9723954;0.0;0
474.57837;75.939354;2.199477;6.661613;54.926346;3.176442;0.965535;1.1223638;0.98132783;0.75804293;0.612107;54.926346;1.3436785;0.90163326;0.71848494;0.98132783;0.75804293;0.612107;41.082447;0.7855906;1.337669;0.84021103;1.0330461;0.0;0
510.73135;71.45818;8.945293;0.93812877;58.03425;6.1720834;1.3579304;1.4741561;1.3668334;0.8129777;0.5117495;58.03425;0.5386358;0.9536178;0.79124063;1.3668334;0.5559493;0.5117495;34.656033;0.5386358;1.0918303;1.0774945;1.0270095;0.0;0
596.2795;73.772255;6.1062922;6.749616;50.3799;2.0489914;1.1625769;0.91855466;0.7753595;1.4850981;0.9730608;50.3799;0.6292335;0.7815907;0.65793097;0.7753595;0.96312183;0.9730608;40.667202;0.6292335;0.9002271;0.7753595;1.04755;0.0;0
423.9261;79.896835;7.3143606;8.709802;52.912605;8.098197;1.3641739;0.57147175;0.98673415;1.0528163;0.7685036;52.912605;0.65845317;0.9972935;0.57147175;0.98673415;0.94367003;0.7685036;49.79063;0.65845317;1.1446351;0.6457818;0.99000466;0.0;0
551.3898;75.220055;8.925212;8.654532;52.83224;3.2729971;0.8345789;0.8753392;0.9831393;0.87591875;0.9749163;52.83224;0.6741795;0.89172024;0.8753392;0.77813876;0.6107017;0.9602852;40.88429;0.6741795;0.54703987;0.77813876;1.0065283;0.0;0
466.86517;70.34188;6.254379;2.3324132;50.697994;5.0966744;0.84119433;1.4804476;1.1924431;1.2501554;1.0263363;50.697994;1.1573396;0.7166433;0.69982266;0.85133505;1.2501554;0.5658248;33.771805;0.83894336;0.8584403;0.85133505;0.9823274;0.0;0
423.40985;73.476585;2.5405858;4.0609903;59.521015;3.9204812;1.1102252;1.4578407;1.0005127;0.55680746;1.0970769;52.18581;1.1528213;1.380999;0.8736202;1.0005127;0.55680746;1.0970769;38.115437;0.5587746;1.3732463;1.0005127;1.0083363;0.0;0
484.38666;76.708984;7.391183;1.9877176;55.04679;6.882882;1.187543;1.1822822;0.7265238;1.2684784;0.6760969;51.941166;0.930587;0.6164254;1.1467712;0.7265238;0.656919;0.6760969;37.322285;0.930587;0.88193244;0.7265238;0.95536107;0.0;0
509.75058;72.24598;7.705035;7.738489;55.929718;3.2518454;0.6337591;1.1797997;0.86856973;0.65092325;1.132677;52.74438;1.4836639;0.56301767;0.92475295;0.86856973;0.65092325;1.132677;34.841583;0.76215714;1.4257627;0.86856973;1.0132562;0.0;0
441.19232;79.64449;4.666932;6.6108007;55.204613;0.9038102;0.65882134;0.983188;0.6737603;0.5196092;1.2858679;55.204613;0.9038102;0.6765846;0.983188;0.6737603;0.5196092;1.2617497;30.286108;0.8613974;0.6728971;0.6737603;0.9864066;0.0;0
481.0539;74.25294;6.5130076;5.3083463;52.48564;5.6820607;1.3328979;1.0048366;0.5877806;1.4938905;1.0474423;52.48564;1.2621609;0.9847347;1.0048366;0.5877806;0.67149633;0.6116671;38.409325;0.97615165;1.4719508;0.5877806;1.0026063;0.0;0
527.1352;70.21088;5.3094034;3.6278067;59.24303;9.771569;1.0742805;1.0530998;0.66371095;0.7015437;1.4494166;55.90615;0.57435936;0.7927419;0.7854513;0.5198966;0.7015437;0.9864635;32.354424;0.57435936;1.1420329;0.5198966;1.029991;0.0;0
515.2896;75.40566;3.9302948;8.062593;56.689938;8.460845;0.72901565;0.896441;0.59864664;1.3984603;1.0039104;55.120262;0.87557554;1.4780313;0.7938391;0.59864664;0.6813045;0.7860876;46.779102;0.87557554;1.0019704;0.59864664;1.0418873;0.0;0
544.63214;76.761894;7.0189867;8.102044;51.23601;9.935748;0.8333366;1.3169842;0.5918633;1.0035281;1.4949534;51.23601;0.7090553;1.4997228;0.891447;0.5918633;0.9149028;1.0317342;44.59433;0.7090553;1.1007203;0.5918633;1.0022339;0.0;0
567.2809;74.55991;3.1518168;5.369739;54.61789;4.947189;1.3175387;1.4083558;0.6415872;0.6643339;1.03588;50.789333;1.0110357;1.1653208;1.244356;0.5227328;0.6643339;1.03588;32.238773;1.002558;1.102675;0.5227328;1.0230615;0.0;0
481.82806;79.28171;3.8799844;2.0322285;50.014736;6.0669584;0.71183515;1.3626965;0.8743477;1.0212159;1.3114946;50.014736;0.7518346;1.1691405;0.9704203;0.8743477;0.7932833;0.777329;43.16632;0.7518346;0.8258853;0.8743477;1.0269675;0.0;0
484.59344;79.019325;4.591768;5.134767;56.747433;8.158716;1.1049951;0.78276676;0.6428709;0.69395673;1.4277833;51.652096;0.7688717;1.3597107;0.78276676;0.6428709;0.6922841;1.3076389;37.11299;0.7688717;1.267119;0.6428709;0.9619993;0.0;0
499.33844;71.3896;6.4930444;9.054208;55.235836;3.96936;1.0085346;0.7011584;0.98729926;0.5751873;0.6687173;55.235836;0.7239774;0.60068953;0.7011584;0.98729926;0.5751873;0.6687173;31.91915;0.7239774;0.50130236;0.98729926;0.9608843;0.0;0
513.2707;70.799484;8.655057;6.215177;59.041973;1.9273555;1.4554031;1.4756823;0.7561004;0.8062757;1.2785393;59.041973;1.0442846;1.4805491;0.72756886;0.7561004;0.8062757;1.2785393;34.568493;0.869521;0.57110125;0.6917881;1.0491638;0.0;0
421.66452;73.12309;6.4957414;7.761407;59.473366;2.4363413;1.262137;0.65698946;1.337559;0.98444223;1.3231155;51.069115;1.0210176;1.1646338;0.6191918;0.8393165;0.9116774;0.6834413;37.454174;1.0210176;1.1033635;0.8393165;1.024428;0.0;0
462.52707;76.08133;7.5073404;3.5814786;50.981773;9.659001;1.2165339;0.8733037;0.61562586;1.1654848;0.685779;50.981773;1.086292;1.1288956;0.8280983;0.61562586;0.7966547;0.61012316;40.933674;0.6848029;1.4711046;0.61562586;0.9858169;0.0;0
434.37836;76.01595;3.5631814;4.022788;50.894966;8.091458;1.2529578;0.5502995;1.2155644;0.84051317;0.95647866;50.894966;0.6925984;1.2643354;0.5502995;0.8388518;0.84051317;0.95647866;42.76648;0.6925984;0.57381606;0.8388518;0.9899807;0.0;0
477.17056;72.71643;6.245477;1.9657993;58.99091;3.5289655;1.447244;0.70994824;0.57304114;0.7932436;1.2631075;57.255676;1.4009154;0.64613646;0.70994824;0.57304114;0.7932436;1.1966977;37.710373;0.7620887;0.86920637;0.57304114;0.9708436;0.0;0
594.67084;79.51101;1.845051;4.019526;55.121017;8.00532;0.7562692;0.92727566;1.4689513;0.9439053;0.605215;55.121017;1.2969872;0.61599934;0.8544404;0.89911675;0.9439053;0.60075724;40.589962;1.1572734;1.1723102;0.89911675;1.0495546;0.0;0
516.5462;73.07332;5.115775;2.4434829;54.696777;7.315044;0.53454304;0.5612;1.2116343;0.9472034;0.77488476;53.8889;0.8022299;1.2680643;0.5612;0.6636292;0.9472034;0.6301564;34.736794;0.8022299;1.1084902;0.6636292;1.0088903;0.0;0
485.8763;78.04199;7.1778975;5.8047166;55.70789;5.1706023;0.78989613;1.0740992;1.3625522;1.3274075;0.66459644;55.70789;1.1755426;0.6302172;1.0740992;1.3625522;1.3274075;0.6596911;47.50993;0.50918865;1.4263264;1.3280085;0.96588624;0.0;0
513.1874;78.3198;2.535475;4.48363;54.664017;1.107057;1.4121935;0.9304753;0.5921142;0.6045009;0.7751425;54.664017;1.107057;1.2192436;0.67454416;0.5921142;0.6045009;0.7751425;45.624325;1.107057;0.56180954;0.5921142;0.99876004;0.0;0
533.8153;70.98435;9.109083;8.505341;56.14268;7.5246553;1.1990736;0.93087083;1.1094393;0.5893698;1.0088261;56.14268;0.8969991;1.3534415;0.93087083;1.1094393;0.5893698;0.8293696;32.912903;0.8969991;0.56164634;0.92075425;1.028987;0.0;0
486.9907;72.32553;4.6964536;4.382826;59.490692;3.5428677;0.65587443;1.2626736;0.50704384;1.0179145;0.6704664;59.490692;0.96220994;0.76328516;0.8219391;0.50704384;1.0179145;0.6704664;36.635365;0.96220994;0.85073143;0.50704384;1.0318474;0.0;0
489.54196;72.15192;7.007391;2.8322792;56.05983;3.371071;0.8397221;0.8953357;0.8709421;1.08595;0.72557604;54.38687;0.5177649;1.0963693;0.7751182;0.6752928;0.89002526;0.72557604;35.454624;0.5177649;1.4776696;0.647289;0.97944343;0.0;0
540.2802;79.19651;5.1760397;1.6665373;53.20735;5.687193;1.1010334;0.5684156;1.4823925;0.794837;0.70259136;53.20735;1.386072;0.9757809;0.5684156;0.77629113;0.794837;0.70259136;42.25137;0.99909264;1.3514132;0.77629113;0.98963356;0.0;0
412.17252;73.51105;7.5635495;3.1983993;52.13384;3.3199883;0.6629726;1.1833788;0.86605734;0.71442825;1.4059161;51.98888;1.0811988;1.281895;1.1833788;0.86605734;0.71442825;0.6396348;49.151024;1.0811988;1.3854781;0.86605734;0.9564791;0.0;0
508.0161;78.364716;6.2171593;7.246006;59.66116;7.4193606;1.0987754;1.1971741;1.0754005;1.3599054;0.88480437;57.23841;1.3609332;1.1289884;1.1497606;1.0754005;0.54472816;0.75431;37.475147;0.61160207;1.1899906;1.0754005;0.95230746;0.0;0
509.46558;74.78018;2.0154092;6.598701;55.793995;3.5569313;0.57405394;1.0138235;1.0166745;0.709809;0.94828206;55.793995;0.7508361;1.2755146;1.0138235;1.0166745;0.57837564;0.9100929;49.678635;0.7508361;1.2913618;1.0166745;0.9974075;0.0;0
551.35046;74.57219;9.314901;6.541508;55.66668;8.24141;1.2268437;0.5054918;0.812226;1.1477998;0.61625034;53.659016;0.60579556;1.2427555;0.5054918;0.812226;0.8291775;0.61625034;42.25072;0.60579556;0.9469146;0.812226;1.018385;0.0;0
596.52893;79.03421;6.906552;8.709353;50.333305;4.8792276;0.80045235;1.4488006;0.55817384;1.2060071;1.0759459;50.333305;1.2808096;1.1354951;0.7859933;0.55817384;0.8760518;0.71523106;45.516594;1.2325366;1.2587796;0.55817384;0.9996285;0.0;0
559.15094;74.40901;5.1958585;3.2005656;59.183872;5.6004605;0.92736477;0.80404335;1.3706486;1.0828103;0.68835384;50.835606;0.67671496;0.8581095;0.80404335;0.54691184;0.55567694;0.68835384;47.284187;0.5525014;1.4959995;0.54691184;1.0265214;0.0;0
500.75772;77.44852;7.057104;5.1842127;54.69603;1.2188008;0.5140048;0.8060725;1.1660343;0.89972806;1.0566913;54.69603;1.2188008;1.0499696;0.79884607;0.8932048;0.5348467;0.9328622;36.045654;0.58055604;1.0616112;0.8932048;1.0197512;0.0;0
433.89062;74.243774;3.2741532;2.4304783;59.9975;1.0855343;1.144674;0.6848573;1.4770647;1.3227248;1.0429125;52.793232;0.99314344;1.360087;0.6848573;1.2847062;1.3227248;1.0429125;40.576595;0.99314344;1.149016;1.0764761;1.0414487;0.0;0
517.6522;71.0187;7.897544;2.8910332;51.678654;2.8273427;1.1859531;1.1368;1.118209;0.9361378;1.0237337;50.43489;0.63732994;1.3435311;1.1368;1.118209;0.6754268;0.8583542;38.45625;0.63732994;0.7461359;1.118209;1.0078423;0.0;0
566.8598;70.530945;4.6421514;4.275358;53.26205;4.0658827;1.3737714;1.0953085;0.6060181;0.58860886;0.9378622;53.26205;1.4878949;1.0489613;1.0953085;0.6060181;0.58860886;0.9378622;32.590786;1.472062;1.4759781;0.6060181;0.97227603;0.0;0
586.4828;72.082405;8.225809;7.334427;52.100754;2.5036576;1.2275758;1.3884836;0.9431211;0.50799745;0.65137994;52.100754;0.5228572;0.6030649;0.66986436;0.8141369;0.50799745;0.65137994;32.921604;0.5228572;1.2388113;0.8141369;1.0408359;0.0;0
565.0621;77.22268;3.393884;8.486755;53.789318;5.4718046;1.1764034;1.1253766;0.7646731;1.4210342;0.85078984;53.789318;0.7855252;0.5695878;0.8857759;0.7646731;1.0044276;0.702562;47.661503;0.76978;1.3981272;0.6903137;0.9909558;0.0;0
437.79373;73.736496;8.091548;3.6956475;59.766346;6.371178;0.9208743;0.77159816;1.4364833;1.3269781;0.87348783;57.23551;1.4170817;0.7623064;0.77159816;1.0864599;0.51369584;0.87348783;37.562428;0.5956513;1.0482545;0.9631653;1.007988;0.0;0
542.5152;74.54108;9.150895;4.519655;54.147778;8.2097025;0.5725961;1.2848276;0.7122518;1.3808433;1.232401;54.147778;1.030482;1.4761807;1.1463238;0.6134413;0.89542043;0.8901931;34.682487;0.87512404;1.051343;0.6134413;0.9647148;0.0;0
576.031;71.01876;9.825469;8.977712;58.271004;5.576193;1.1445841;0.7897991;0.9446897;0.75468487;1.4878219;57.354176;1.412259;0.5157283;0.5565629;0.686667;0.75468487;0.97486734;36.530945;1.0809056;0.77662474;0.686667;1.0236876;0.0;0
536.20337;76.23038;7.968061;8.000185;57.55268;4.2420664;0.52202564;1.3961362;1.4449601;0.7667502;1.2146956;50.510372;1.357038;1.3705868;0.8749161;1.4449601;0.7667502;0.53330857;37.683506;0.7675098;0.73894846;0.69537264;0.95079356;0.0;0
537.1504;78.034485;7.3065205;7.182049;52.979492;9.306574;1.1580377;0.60624903;0.58646023;1.0933292;0.9499189;52.979492;1.4973948;1.472145;0.5766763;0.58646023;1.0933292;0.5538973;34.99774;0.7927933;1.2178366;0.58646023;1.0455545;0.0;0
500.03247;76.24683;5.631472;4.605005;55.79904;4.865172;0.5748057;0.9243497;1.2446699;1.3965085;0.78890747;55.79904;1.0098797;0.67894316;0.9243497;0.9828815;0.5612986;0.53170496;40.815742;0.6402952;1.2542255;0.9828815;0.95663834;0.0;0
527.39526;79.84614;1.862182;4.0036373;58.517082;3.4564154;0.55943346;1.4798791;1.1416265;1.3908362;0.67391175;56.234436;0.90473634;0.842848;1.2956011;1.1416265;0.92042005;0.67391175;37.738552;0.6438344;0.8116467;0.9334065;0.9990098;0.0;0
458.87613;70.163414;5.9946704;7.48321;56.11329;1.5912671;1.0671772;1.2556901;0.93194556;0.82495064;0.64470696;56.11329;0.79044366;1.4323597;1.0809304;0.93194556;0.82495064;0.64470696;47.484417;0.7231492;0.9578044;0.75342923;1.0356205;0.0;0
417.76202;70.1567;6.0256023;1.7492709;52.6493;2.5795457;1.420167;0.8444646;0.60106725;1.3666067;0.6515096;52.6493;0.5951773;0.64243853;0.8444646;0.60106725;1.3666067;0.6515096;31.203285;0.5951773;0.76868343;0.60106725;0.95708025;0.0;0
565.54297;75.00005;1.4890782;5.8455434;58.631702;7.1891418;1.2232403;1.2452478;1.3374218;0.88769484;1.0677044;57.765682;1.281294;1.3078101;0.8271832;0.7728189;0.88769484;0.85160667;48.97798;1.281294;1.1853466;0.7728189;0.97121644;0.0;0
588.62885;72.66408;7.1846986;1.4533277;55.561653;2.7060912;1.200439;0.5151149;0.5273113;0.67997754;1.0112673;52.85254;1.4565302;1.132708;0.5151149;0.5273113;0.67997754;0.6449034;30.539755;1.0889403;0.8267037;0.5273113;0.9887897;0.0;0
571.36444;76.865105;2.255376;6.572372;59.800087;4.220742;1.2945787;0.51781756;1.2849395;0.6539081;1.3350264;53.004494;1.0547816;1.3618679;0.51781756;1.2849395;0.6539081;1.2079214;45.15232;0.52997506;1.4535981;1.0715698;1.0304058;0.0;0
466.7827;77.9321;6.3291683;6.072544;56.55626;1.1500906;0.96061397;0.9049216;1.1044666;1.083247;0.92577475;50.389263;1.0929494;0.858827;0.9049216;1.1044666;0.9885188;0.6263215;43.591404;0.8563876;0.5822602;0.542412;1.0126116;0.0;0
418.70602;71.02436;5.2009625;1.4441136;54.488533;4.340567;1.2297677;1.4583881;0.6927863;0.5747379;0.8335642;54.488533;0.96038854;0.6118258;0.740665;0.6927863;0.5747379;0.8335642;37.625816;0.96038854;0.54906464;0.6037679;1.0327644;0.0;0
456.02768;79.173386;8.862994;4.7207723;54.35906;6.796917;0.97821033;1.0669641;1.0606961;1.0610255;0.512156;52.48765;1.0902442;1.1110463;0.922804;0.81287616;1.0610255;0.512156;35.30638;1.0902442;0.54948574;0.81287616;1.0123594;0.0;0
568.5671;70.29923;3.0134244;2.6512942;58.801056;2.8962195;1.4497142;0.6009215;1.1940088;0.5208973;0.73362416;58.801056;0.5996816;1.2283267;0.6009215;0.8980886;0.5208973;0.6460814;37.30607;0.5996816;1.4445263;0.861851;0.95819396;0.0;0
531.1629;76.88404;2.457984;8.162912;59.80594;0.93501914;1.2123299;1.0776163;0.88820165;0.7274406;1.4017359;57.98711;0.5447321;0.64057326;1.0776163;0.88820165;0.7274406;0.8913413;44.975155;0.5447321;0.67011166;0.88820165;0.9941489;0.0;0
593.33887;73.84501;5.915657;9.210874;54.10353;8.48385;0.8018874;1.4022622;1.3006486;1.3863955;0.6610435;54.10353;0.60313827;0.7381939;1.4022622;1.1482909;0.7880842;0.6610435;36.60017;0.60313827;1.0939696;0.8779666;1.0447538;0.0;0
468.5362;76.67439;5.0882106;3.7635684;51.630188;7.4613814;0.86517096;1.0742383;1.4563463;1.4048908;0.6485501;51.32359;0.55820817;0.94317037;0.91178656;0.7933097;0.9353205;0.6485501;32.08086;0.55820817;0.92150605;0.7933097;0.9885155;0.0;0
510.29443;70.976364;2.3678079;1.1668024;50.397766;9.933615;1.1393925;0.7831282;1.2427176;1.1896485;0.98746;50.397766;0.7015406;1.0622147;0.7831282;0.803988;0.9497665;0.7573952;41.29606;0.7015406;0.5490609;0.803988;1.0339621;0.0;0
558.0076;79.370804;6.484781;9.068657;53.223724;2.1332452;0.974978;1.4731662;0.50212234;0.59509224;0.9597204;51.00675;1.1990062;0.8945838;0.79511034;0.50212234;0.59509224;0.9597204;49.15595;1.1990062;0.8306315;0.50212234;1.0312958;0.0;0
446.7984;79.374084;9.142938;8.585153;53.41979;7.0652018;0.6557326;1.441122;0.84205025;1.4099398;0.70848554;51.98005;1.3711416;1.0928664;1.1552593;0.84205025;0.79920334;0.70848554;44.00688;1.175072;0.5761019;0.84205025;0.99959975;0.0;0
592.818;75.19401;7.63631;8.151323;54.258633;3.2419624;1.1334194;0.9713533;1.4127986;0.76165706;0.73381215;54.258633;0.7194425;1.0658225;0.64366746;0.94305456;0.76165706;0.73381215;48.166958;0.7194425;1.005605;0.7941719;0.9782124;0.0;0
518.47955;75.09585;2.806969;4.1430473;51.450256;5.470763;1.1186805;1.3374482;0.8380443;0.5781809;1.3726822;51.450256;0.5226991;0.57528913;0.7536697;0.8380443;0.5781809;1.2575831;42.54965;0.5226991;1.3489766;0.8380443;0.9575045;0.0;0
401.5795;76.34808;3.069496;1.6253297;54.926617;7.6950474;0.5167161;0.8069593;0.6900757;0.8486433;1.4597993;54.926617;1.466486;0.80475056;0.8069593;0.54372364;0.7348896;0.71218073;36.760185;1.3284692;1.4287549;0.54372364;1.0171636;0.0;0
405.03067;75.80069;5.9738073;9.771326;59.43365;2.4317777;0.8818612;0.72061133;0.64402187;0.661575;0.75454336;55.489338;0.6637468;0.88822335;0.72061133;0.64402187;0.661575;0.7311689;35.98105;0.6637468;1.2262632;0.64402187;1.0238056;0.0;0
576.4432;75.43546;7.065406;5.3900366;52.324944;5.1357994;1.23257;0.95159054;1.3014818;1.2058111;0.65567404;52.324944;1.2803094;1.0482924;0.6925957;0.98273826;1.1114885;0.65567404;40.19641;1.058052;0.6383679;0.98273826;0.9567867;0.0;0
529.05634;75.891914;9.808859;4.145162;56.84757;3.3488586;0.6807643;1.3898895;0.7435853;0.8250635;0.53487086;56.84757;1.4225538;1.3350048;1.240194;0.7435853;0.8250635;0.53487086;38.406956;1.1042517;0.8443719;0.7435853;0.9703206;0.0;0
552.6145;78.5863;1.8538601;7.972616;50.379826;2.3099272;1.3522725;1.2654908;0.9576613;1.0975734;1.470992;50.379826;1.2426888;1.2908438;1.0633907;0.69367087;1.0839026;0.8048666;36.77898;1.2416141;0.50918436;0.69367087;1.029823;0.0;0
556.8032;76.110664;5.871739;7.00338;56.4381;7.4776506;1.0675641;1.4958223;1.0030216;1.4656109;0.8938712;56.4381;0.5895722;1.3051857;1.4132177;1.0030216;1.1061994;0.5415137;38.670227;0.5895722;0.62869656;0.7613754;0.99908173;0.0;0
484.09195;71.95834;9.885107;1.2809768;59.375183;3.2515752;0.9068996;1.2880405;1.4625525;0.9421575;1.2719772;59.375183;1.3529763;1.0855212;0.5079393;1.4625525;0.9421575;1.267375;40.27982;1.0956572;0.8084258;0.50477743;1.0340147;0.0;0
559.7222;79.13912;1.9091607;9.621419;52.823444;5.7181797;1.4868689;1.2859251;1.147566;0.81389034;1.0037024;52.823444;1.1310099;1.076916;0.69266677;1.147566;0.81389034;0.6644545;43.831055;1.1310099;1.0322789;0.76373345;0.9717373;0.0;0
587.5065;72.15961;9.750375;5.96018;58.162354;7.2027397;1.1378402;1.3460659;1.4596407;1.0934732;0.9436225;53.56116;0.85972387;1.3155174;1.046974;1.4596407;1.0934732;0.9436225;34.24496;0.85972387;0.5367913;1.3703583;1.0279844;0.0;0
434.43423;71.65162;5.105819;2.612971;50.82449;4.9317164;1.425796;0.54410005;0.7087486;1.1114187;1.4932733;50.82449;1.0724443;0.6975019;0.54410005;0.7087486;0.58756256;1.4059266;37.76737;1.0724443;0.75328577;0.7087486;1.0469499;0.0;0
552.8273;79.97058;7.428246;1.0453238;53.582355;2.113636;1.499096;1.2135891;1.3608283;1.064436;0.7692997;53.582355;1.371392;0.65078235;1.2135891;1.3608283;1.064436;0.7692997;40.49203;0.7555097;1.2900844;1.0518161;0.98977995;0.0;0
461.5584;72.13417;4.7699704;5.9253616;50.06702;1.0110868;0.9591232;0.5783729;0.7058551;0.60335964;1.2977377;50.06702;1.0110868;0.59413177;0.5783729;0.6178171;0.60335964;1.086102;43.106544;0.68656594;0.8331734;0.6178171;1.0233866;0.0;0
464.2986;71.00093;8.553501;6.305766;53.551094;4.3771806;0.8616937;0.99880046;0.7762202;0.5186622;1.2684553;50.16134;1.2739606;1.4619498;0.591425;0.7762202;0.5186622;1.2684553;46.929905;1.2739606;0.7156137;0.7762202;0.974289;0.0;0
482.55096;75.62007;9.167513;1.8065844;53.0984;9.913651;1.3681946;0.97786194;1.4783677;1.3650266;0.9515424;53.0984;1.3617499;1.365886;0.9387718;1.3354534;1.112003;0.9515424;39.162262;1.0548009;0.9909561;1.239193;1.0439143;0.0;0
572.7439;78.271935;2.4166532;5.858845;56.927555;9.752192;0.5102979;1.2537189;0.9950205;0.6923636;1.2648818;50.841385;0.7373965;1.14867;0.67529166;0.7200936;0.6923636;0.53272873;46.435215;0.7373965;1.3477461;0.7200936;1.0268497;0.0;0
404.41122;70.607506;7.6999054;4.8286843;52.945103;4.979615;0.9625024;1.4402786;0.86097664;0.53932655;1.2862172;52.945103;1.2350901;0.6686418;0.70106435;0.86097664;0.53932655;1.0433469;32.715744;0.8252157;1.1196182;0.86097664;1.0407426;0.0;0
486.78525;74.90104;1.0887297;4.8824053;58.230946;4.6851664;1.1440518;0.6723053;1.1528124;1.0751708;0.6810809;54.069218;1.2264321;0.5078687;0.6723053;0.6887838;1.0751708;0.6810809;44.225323;0.87066954;0.74029315;0.6887838;1.0349076;0.0;0
536.0095;70.68502;3.4194274;9.77488;52.914566;6.780158;1.3104247;1.4324702;1.2793167;0.6539422;0.5569992;52.914566;1.294525;1.1395303;1.2740322;0.9892047;0.6539422;0.5569992;48.45644;0.87372625;1.0944388;0.9892047;0.9709148;0.0;0
422.0831;74.28691;5.9263167;3.59256;52.233196;8.476479;1.185123;1.2097616;0.95334625;1.4585704;0.89128333;52.233196;0.85013807;1.2109549;1.0646533;0.95334625;1.329821;0.89128333;49.37835;0.85013807;1.2843654;0.95334625;1.0210334;0.0;0
558.45074;73.4396;6.389166;8.945861;54.945267;6.161901;0.5201212;1.1123028;1.335987;1.186264;0.8322106;54.945267;1.3478167;1.2103076;1.1123028;0.7604243;1.0504624;0.70343167;36.80507;0.8096357;1.0803131;0.7604243;1.0206469;0.0;0
588.3805;71.37129;4.2239246;4.035125;56.56458;7.489413;1.1749572;1.2392349;1.1406132;1.496693;0.9741068;53.08927;0.6257985;1.0560113;0.8613037;1.1406132;0.7050659;0.9741068;33.533886;0.6257985;1.1630867;1.1406132;1.0419979;0.0;0
418.18695;79.31021;3.3609874;2.5334654;58.88727;1.1182785;1.1529018;0.7190278;1.3590671;1.3171043;0.68885225;53.090054;1.1182785;0.53354776;0.7190278;0.54715765;1.3171043;0.68885225;35.039104;1.0386353;0.9326693;0.54715765;1.0338721;0.0;0
430.58963;76.34887;2.4620163;2.2856205;58.13509;8.894483;0.5092256;0.56173205;1.4488072;0.81883657;0.7763568;58.01417;0.6513774;0.9532825;0.56173205;1.1927434;0.79419166;0.7763568;39.64448;0.6513774;0.63043535;0.6391915;0.9989774;0.0;0
594.81946;78.430565;3.0813854;9.459806;55.24504;5.803863;0.79905915;0.71432537;1.1411524;1.1864605;1.2220583;50.37228;0.601645;0.6718628;0.71432537;1.0232425;0.878139;0.7260273;35.884552;0.601645;1.0706906;0.7874509;0.98335963;0.0;0
439.57114;79.05945;2.0850663;1.1119567;59.782913;5.3810034;0.9698105;0.85317504;1.2121068;0.92843187;0.932315;52.060753;1.3112957;0.82394016;0.6523952;0.6421937;0.92843187;0.932315;35.774597;1.0084574;1.1100467;0.6421937;0.99118245;0.0;0
415.78793;79.30186;3.276611;2.8943617;52.965164;2.8662665;1.1326442;0.9291603;0.5804529;0.73656577;1.3409907;51.469368;0.89984494;1.4238472;0.9291603;0.5804529;0.71129835;0.89649767;43.90841;0.5745244;0.9194445;0.5804529;1.0131172;0.0;0
590.43854;77.48115;8.373642;3.9983132;59.994633;2.1364088;1.1804395;0.62055916;1.2944206;1.0447536;1.3132533;56.79202;1.1484356;0.8812175;0.62055916;0.61864185;0.87368536;0.9377487;37.897655;1.1484356;0.9326879;0.61864185;1.0174783;0.0;0
578.52454;73.06948;3.5164528;6.876879;53.85185;4.250001;1.0435957;1.2560728;1.4755392;1.4351212;0.5155844;53.85185;1.1150316;1.4141955;0.83588725;1.3642957;0.79737383;0.5155844;36.823315;0.69975317;1.0826339;1.1207018;0.9830565;0.0;0
