[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
502.98788;510.42737;427.92596;75.90599;4.8449526;0.4771448;0.07835701;0.80759656;0.7588067;0.8806175;0.0;0
166.58618;326.17236;699.6385;54.764645;5.6715255;1.3261565;0.6525495;1.3900793;0.30807453;1.0696838;0.0;0
437.76953;913.7985;234.45042;52.874706;6.3581214;1.7807642;1.1992033;0.69182646;0.23893832;1.1325293;0.0;0
151.9088;539.0032;802.77783;16.816011;2.370949;0.62391484;1.3209244;1.2498072;1.281322;1.0216377;0.0;0
954.3114;867.3044;821.7264;44.697716;9.341401;1.6009086;1.0097944;1.5337635;1.873227;0.89556855;0.0;0
153.53271;396.2792;302.29324;14.575476;3.4599354;1.881029;0.8037166;1.9120756;0.08670722;0.85721344;0.0;0
526.6683;829.1628;33.899353;8.449853;6.0508347;1.291315;0.15239629;1.2814014;0.99953926;1.0732963;0.0;0
205.01003;65.971535;436.8932;11.00281;5.6139326;0.33688647;1.3955225;0.70964307;0.39655292;0.98994654;0.0;0
85.59818;305.13785;178.30052;60.700455;8.534922;0.52911174;1.8084153;1.4452689;1.0677114;1.1686438;0.0;0
210.28554;87.39417;820.36554;19.435944;1.1449077;1.3631607;1.6195877;1.6109143;1.7147568;0.79467696;0.0;0
64.226364;41.33368;268.4863;15.019617;8.843468;1.7336891;1.4054477;0.8351262;1.5760068;0.76636153;0.0;0
148.0034;919.67365;944.25586;86.72638;1.3787804;0.05727581;1.2719802;0.7315084;1.9428667;0.9354251;0.0;0
498.54932;719.7001;972.0909;12.289095;1.4538585;0.65939945;1.5463611;0.3134113;0.9742138;0.987181;0.0;0
655.29736;628.85895;909.74756;70.59295;8.623926;0.47480416;1.555696;1.3570303;1.3301626;1.0697838;0.0;0
96.466415;537.1679;603.61835;41.758327;2.578448;0.84990144;0.023811469;0.8952897;1.7980385;0.8070247;0.0;0
446.60843;573.8585;274.75372;57.950066;6.121747;1.5392708;0.7221184;0.27448827;1.3982589;1.0436462;0.0;0
585.4346;642.30347;809.18585;2.4332058;4.6414714;1.0105829;1.7374268;1.1272999;1.9287523;1.1565175;0.0;0
241.88342;828.314;704.5794;0.10192203;9.34332;1.0413985;1.7030593;1.9798588;0.49864286;1.2047747;0.0;0
378.35764;600.9197;977.39667;81.743126;7.823019;1.2219616;1.4228113;0.11214604;0.27859223;1.1998802;0.0;0
81.11652;751.095;383.4795;47.596573;3.356588;1.0361907;0.6250502;1.0358815;0.30675972;1.0092351;0.0;0
227.92976;288.16827;68.18032;7.2235627;8.136273;1.3796401;1.5978457;1.872293;1.7062975;1.1996235;0.0;0
472.0854;976.99414;998.40247;34.411266;2.265627;0.22300433;0.47079393;1.9186635;0.1151482;1.0188051;0.0;0
990.5378;41.578236;839.881;50.684807;6.159558;0.05537429;0.4559571;0.6900269;1.6217376;0.7866792;0.0;0
996.3024;392.71082;229.2748;13.635798;7.518322;1.655312;1.0761098;0.35149616;0.9335697;1.236836;0.0;0
979.82544;883.22906;728.3716;54.67916;7.034553;0.9630267;1.1469686;0.8472464;1.385551;0.75130254;0.0;0
428.85553;188.71773;10.683273;52.922195;6.5702534;0.60396284;0.7091431;0.6438727;1.4936477;0.89289653;0.0;0
89.87357;149.92471;562.23096;60.323235;8.301389;0.91406727;1.2115127;0.97034585;0.8545517;0.7731901;0.0;0
330.3377;371.77646;369.20987;81.04515;5.566522;1.3036822;1.4211333;1.1959606;0.3007068;1.021834;0.0;0
245.33723;433.91275;387.5197;41.336605;9.284196;0.25218874;0.36863354;1.5387982;1.23779;1.0337161;0.0;0
23.98531;934.0601;252.07462;88.86715;1.4566497;1.0519869;0.58434427;1.2719733;1.9134837;1.0689653;0.0;0
104.28127;837.75836;282.09677;47.51991;3.5635288;0.23030922;1.4026779;1.7851882;0.060838483;0.82018006;0.0;0
458.66;469.44873;460.12198;45.76918;7.8320904;1.720543;1.8552299;1.4740634;0.46165484;0.7587117;0.0;0
346.26584;973.24536;255.66359;65.603004;3.0874765;1.129144;1.7700398;1.0421084;1.750069;0.88284105;0.0;0
188.55019;645.8556;471.77554;61.79037;4.4350615;1.6236106;0.26799786;0.24740548;0.1488445;0.775748;0.0;0
718.93896;874.9221;581.5742;1.2423503;7.7310667;1.4448007;1.1437534;1.609468;0.030164393;0.7676424;0.0;0
363.54443;253.5964;714.0003;98.24482;5.3903127;1.6323587;1.6023493;1.4311903;1.7568291;0.88197476;0.0;0
853.3492;494.07443;680.3742;94.275085;1.8842996;0.69019675;0.48227984;0.6789767;1.5385509;1.2494175;0.0;0
248.56738;39.42004;249.56938;28.200466;1.756637;0.28753054;1.2899494;0.47159496;0.51522076;1.1516951;0.0;0
543.0096;18.791391;48.797695;55.902477;3.0193107;1.7842937;0.8609996;1.3195783;1.9332545;0.93087524;0.0;0
192.29782;708.3987;834.35504;77.07147;3.0370955;1.7704327;1.3288354;0.17760915;1.4277228;0.93804723;0.0;0
500.3476;127.11069;873.5897;92.05473;1.3753787;1.767713;0.07389149;1.5766294;0.24701183;1.2149235;0.0;0
160.94185;552.33014;979.10065;58.632072;8.34826;1.9786508;0.63277644;0.46150056;0.9264404;1.0809894;0.0;0
169.96284;699.0474;960.11444;1.9921193;2.83344;1.1963733;0.6215819;1.1910157;1.7314771;1.1684841;0.0;0
616.10114;41.91224;637.4759;68.099724;8.024443;1.0298681;0.8431596;0.61408836;1.3387998;1.1822265;0.0;0
271.1482;454.254;895.329;9.3984995;9.734767;1.5966886;0.23793061;0.9597078;1.1757499;0.83464545;0.0;0
180.64355;687.3104;453.52832;67.15066;3.3262944;0.22916768;0.87887174;1.6032526;0.8398297;0.75805396;0.0;0
930.4706;890.8337;789.4623;58.784016;9.702607;1.5682636;1.0875815;0.5811857;0.50360787;0.8841281;0.0;0
52.57322;306.2378;955.7812;64.1029;1.920096;1.6263294;0.063051194;0.07585047;1.231061;1.0472052;0.0;0
569.49664;974.47437;798.3158;19.006844;6.4780583;1.1586121;0.60882103;0.1640112;0.31614068;1.2042712;0.0;0
552.7812;846.09607;421.60773;49.411625;9.91189;0.7819604;0.36280948;0.15820532;1.6217282;0.9043068;0.0;0
258.10278;654.1287;383.98166;61.833885;8.085635;1.3158919;1.9446037;0.92344946;0.4270551;1.1750643;0.0;0
458.24402;398.00626;298.62732;30.099262;2.3047109;1.8308852;0.26913026;0.17572905;0.24992226;1.0810943;0.0;0
96.860405;713.99927;373.39288;18.244164;2.580753;0.32434905;1.2585567;0.83121175;0.15333816;1.0772566;0.0;0
724.05743;818.0313;822.3709;22.345806;2.6316817;0.62909454;0.80968755;1.3987321;1.6316718;1.1081427;0.0;0
229.48018;310.26688;704.4853;85.815865;9.430496;1.3461267;0.58178926;1.7609386;0.9409201;1.0057666;0.0;0
201.4515;992.9018;257.3804;46.507896;2.4616616;1.668102;1.7096106;0.45064923;0.80333716;1.0867977;0.0;0
321.7297;909.5332;714.4198;66.14123;5.101057;1.3076174;1.3315334;1.7545692;1.0471659;1.1466383;0.0;0
903.3462;490.64642;385.6015;51.5374;3.505394;1.1857766;1.244401;1.9563873;1.1787504;1.0446926;0.0;0
798.50195;725.6016;562.19476;83.42931;3.6190813;0.18062499;0.19637859;1.2551584;1.762637;0.76961046;0.0;0
947.42334;528.7688;376.6656;50.898636;4.0880966;0.873096;0.5253489;1.4770689;0.6941569;1.0052978;0.0;0
655.44275;763.3212;526.4131;9.423199;3.456999;1.7814476;0.5602196;0.9712446;0.3823319;1.0484881;0.0;0
666.2923;828.7124;732.50586;19.878672;6.0032763;0.7296649;0.8744157;0.15894747;1.7394181;1.1876779;0.0;0
485.23068;32.99033;733.81934;1.425215;4.2604613;0.7682011;1.8437215;1.9202818;0.9663505;0.7526137;0.0;0
906.13446;88.340706;755.65076;83.16927;4.4157057;0.7215394;0.81326884;1.8910805;1.1632104;0.77428603;0.0;0
515.7684;343.10275;397.12842;66.360954;5.06488;0.7318696;0.6627618;0.6523223;0.3247345;0.93396986;0.0;0
361.50946;918.4375;693.5905;75.944275;3.5682235;0.81547;0.15116435;0.3995247;1.725657;1.1514837;0.0;0
643.97125;404.29083;246.32451;71.530525;7.5480504;1.5489948;0.7760662;0.1403145;1.8773587;0.9921614;0.0;0
550.6781;888.6371;482.65414;82.46552;5.0397887;0.9155749;0.11419156;1.0006595;0.90068;0.9026272;0.0;0
132.77962;467.80957;587.2758;98.69825;5.097019;1.2181004;0.73675686;1.8502902;0.05009654;1.0966277;0.0;0
398.79816;295.9644;689.6174;65.38178;2.106353;0.8904164;1.9358909;0.091473326;0.06384121;1.0021812;0.0;0
320.19217;901.63873;912.87604;25.301334;0.3180592;1.7489299;1.1165609;1.2269802;0.61157876;1.0368588;0.0;0
848.3654;565.0641;311.72095;10.228866;8.094659;0.36571094;0.42565233;1.6727684;0.9887334;0.9641665;0.0;0
385.05414;366.87946;846.83307;59.01582;8.556264;0.2545757;0.6054475;0.76560795;0.8712895;1.1125267;0.0;0
823.33966;53.962933;318.013;77.09863;2.4200554;0.8213749;1.1464889;1.2278337;1.1420621;0.7577922;0.0;0
447.9657;119.8238;556.3903;56.201015;3.6067226;1.9488325;0.048378035;0.89318836;0.5221982;0.7508401;0.0;0
755.9656;147.91722;829.81885;30.425121;3.5865989;1.4025948;1.8001466;0.14014517;0.42738777;1.091415;0.0;0
143.92911;371.18793;725.9181;72.00151;6.845281;1.236377;1.1604948;1.0138773;1.9485164;0.7633291;0.0;0
925.40375;611.25964;864.24097;44.85245;1.8804868;0.7867658;0.98964506;0.18722516;0.5683753;0.91859424;0.0;0
485.7543;314.51422;816.73236;28.730251;9.787347;0.59735245;1.4353054;1.3730892;1.893585;0.933165;0.0;0
267.20026;74.87236;283.5838;84.124344;0.62799615;1.9135903;0.4085196;0.6270941;1.1473156;1.0569052;0.0;0
249.0747;272.16064;993.0073;57.694225;9.737937;0.85956997;0.05307041;1.6069809;0.14928095;1.1362146;0.0;0
272.4265;414.59485;937.6284;28.416454;0.69713306;1.4250591;1.2342914;1.1782018;1.1940726;1.1609114;0.0;0
373.05695;992.3472;435.87286;32.927574;3.181965;1.6227719;0.32840478;1.8707112;1.9712365;0.8900773;0.0;0
720.34436;399.05704;56.73738;57.209347;2.5144255;1.3184706;0.034357518;1.4781073;1.6809531;0.8311529;0.0;0
950.107;98.30347;310.4617;42.350067;2.6037464;0.47288552;1.8585442;1.4524585;0.6140546;1.2404001;0.0;0
672.34705;585.30365;837.791;16.13586;9.946748;0.58308756;1.5789534;0.61617947;0.20005716;0.771873;0.0;0
551.6946;920.44366;951.3617;61.085945;4.588934;0.05573595;0.23726016;0.8894144;0.9262747;1.1569073;0.0;0
454.11182;788.82874;833.3552;68.94209;1.2039106;1.9390633;1.7937382;1.4936817;0.20640543;0.7600631;0.0;0
829.91254;837.85614;402.77582;0.11086875;9.822977;1.6709595;0.14447209;1.4467967;0.6023655;0.9925584;0.0;0
851.16064;928.94946;65.97114;53.733246;2.4342291;0.81398296;1.6079496;1.3876569;1.8370445;1.0707464;0.0;0
300.1073;640.17804;522.40704;57.75843;0.73474497;1.7859174;0.83479846;0.025822638;1.3105716;0.98885804;0.0;0
953.88605;994.9735;382.61868;33.273197;0.2515645;0.31582394;1.0411803;0.04446976;1.5690403;1.0323529;0.0;0
401.1642;42.948753;131.74266;33.93925;4.6376753;0.093655124;1.3399739;0.14425904;1.085764;0.76268286;0.0;0
802.0773;836.4913;114.794815;31.834122;9.18414;0.27923363;0.20653552;0.07285112;0.34457293;0.82711166;0.0;0
967.1517;858.44055;161.50652;44.588276;0.17943513;1.7680045;1.8164353;1.5479696;0.30928823;1.0266486;0.0;0
706.6215;917.5334;213.76544;81.21279;7.2545123;0.3293766;0.29584533;1.0983204;1.5338672;1.1638545;0.0;0
169.93523;483.38776;756.24854;46.955704;2.611614;0.14557129;1.8837526;1.0147421;0.86432517;1.0242122;0.0;0
590.2756;789.87836;387.88644;99.36551;2.198414;0.37923828;0.19205086;0.18034284;1.0049986;0.9997414;0.0;0
127.589355;203.1296;442.56876;37.678253;7.04086;0.8359744;0.35229665;1.5515003;0.3660373;1.2440909;0.0;0
791.2506;607.09894;602.3975;69.9563;7.481254;0.99789804;0.124535844;0.19476025;0.72972816;0.94491196;0.0;0
288.502;365.05872;960.53217;54.94167;5.5945625;0.47947508;0.801592;0.4514093;0.27313495;0.9427399;0.0;0
698.2627;600.2119;758.90436;76.25263;2.030532;1.6133763;1.1858236;1.6396294;0.41700312;0.78701013;0.0;0
910.9888;678.80493;649.2555;88.84762;0.073018335;1.9200904;1.2538986;1.3882285;1.778884;1.1415901;0.0;0
189.19975;353.598;746.3938;51.21716;7.3754053;0.58876395;1.6587527;0.19430037;1.4362088;0.78385967;0.0;0
398.92926;224.07591;722.0996;49.498474;6.000149;1.8628644;1.0614759;0.15704909;1.7053503;0.8180778;0.0;0
650.6476;328.47104;693.34674;94.27763;4.231237;1.6376598;1.0251222;0.818929;1.7496052;0.77837884;0.0;0
425.462;667.3177;501.44305;93.37259;2.1436837;1.7731804;0.6590304;1.2107536;1.1832967;0.8461922;0.0;0
183.07076;680.10547;571.1786;99.699974;7.6217246;0.12880054;1.3057;0.5010539;0.61537313;0.9694459;0.0;0
38.7809;743.90375;466.87656;15.731944;0.7182437;1.6697434;1.8179725;1.1744959;0.99017173;0.77099913;0.0;0
412.53217;135.27124;401.0089;0.4565155;6.430597;1.1759909;0.7170476;0.72521204;0.04753123;0.9557209;0.0;0
652.7169;820.3322;278.0604;43.7873;6.8871;0.08613458;0.7191459;1.1813761;1.6365099;0.99052703;0.0;0
578.2444;691.2663;361.66107;73.36068;2.2403402;1.5097643;0.69321585;1.4537686;1.6072371;0.80539894;0.0;0
164.67883;40.200027;434.24432;7.3783154;4.838416;0.49101302;0.4625524;1.6878927;1.0215783;0.77756804;0.0;0
456.18652;342.24188;583.58563;37.422802;5.206792;1.5961807;1.1377541;0.399735;0.7613206;0.907197;0.0;0
375.77634;472.04413;504.87634;58.1878;5.9169064;1.2557184;0.22009449;0.17938973;0.35347682;1.0752671;0.0;0
281.4604;367.01132;116.86946;21.333488;9.012868;0.98974025;1.6712463;0.24557653;0.16041297;1.0535715;0.0;0
731.9785;126.24272;346.5739;73.14108;5.468687;0.056533154;0.284128;0.339106;0.6566904;0.81330574;0.0;0
316.5555;215.27283;382.43155;23.030811;0.6825114;1.7804527;0.35612047;0.6554656;1.8755745;0.7959561;0.0;0
544.74054;34.31578;709.8567;84.08314;3.4562693;0.30365312;0.14646274;0.06698474;0.14682357;0.8434439;0.0;0
923.9913;102.14639;339.56317;34.892506;6.2869854;1.6610928;0.76888084;1.666752;1.8987868;1.1871791;0.0;0
543.88324;273.63712;17.876257;59.90498;3.3380759;1.3794434;1.5177141;1.6996197;1.0620725;1.2158309;0.0;0
620.85266;821.77057;93.493256;54.460987;7.6817226;0.14844973;1.8210874;1.4291788;0.8873483;1.0108042;0.0;0
82.51353;531.37115;502.02844;29.715027;1.907155;1.0890081;0.87421876;0.71939975;0.25468704;1.2011362;0.0;0
186.3528;430.2529;196.61055;43.963257;1.438621;1.92389;0.4779217;1.4164301;0.15203853;0.8157001;0.0;0
109.94169;665.5413;499.67618;84.61271;2.3180163;1.8463897;1.4540527;1.1534672;1.0934789;1.078616;0.0;0
767.1648;546.09546;578.4633;54.879593;8.762089;0.30113375;1.3794062;1.3280675;1.2012407;1.0743788;0.0;0
837.5619;140.19879;934.1035;5.653137;6.8125377;0.35463503;1.3664731;0.1848886;0.8738521;0.97466445;0.0;0
194.59074;230.39713;659.0241;71.331924;5.205286;0.31573188;0.8924125;1.7506864;0.58178717;1.1188962;0.0;0
227.07904;230.29713;40.730316;18.327005;3.0103695;1.5147872;1.1349435;0.7038733;0.036332656;0.9874961;0.0;0
329.97522;603.953;386.92322;48.65767;9.186723;0.32990032;0.13331412;0.5457583;0.5406872;1.1782348;0.0;0
595.1669;467.00812;795.5224;46.907036;8.888876;0.13851713;0.5075252;0.78772044;1.4324962;0.8179256;0.0;0
625.57825;393.7092;267.95682;48.700043;4.0000105;0.7867609;1.8546208;0.5021232;1.2159693;0.75865847;0.0;0
689.8864;561.07275;925.7233;3.1982992;7.5297112;1.9341099;0.09314163;1.9883969;0.32461;0.9390599;0.0;0
906.1408;970.4146;533.7206;27.311613;9.136503;0.62343717;0.61018395;1.2959672;1.588942;0.81430525;0.0;0
302.08975;321.0515;101.52322;5.1684737;3.1404006;1.4512297;0.46102217;1.7938586;0.30549127;0.8395651;0.0;0
662.1714;524.99347;249.25383;41.554176;3.2938962;0.29648253;0.26917547;1.9025422;1.59297;0.7738768;0.0;0
564.1256;485.5663;907.2362;62.17154;5.462605;1.2460803;1.84946;1.1666688;1.0301173;0.9653019;0.0;0
312.77887;719.4766;991.54517;65.44201;4.0895824;1.1665202;0.26053315;1.6030318;1.436704;1.118617;0.0;0
908.34106;732.98737;864.38574;6.5483456;7.617181;1.8093046;0.9838489;1.811526;0.17521125;1.0283353;0.0;0
104.52858;731.78;327.4699;11.977021;5.3739333;1.4359488;1.6806239;0.3085176;1.4845656;0.92834234;0.0;0
714.88104;209.50438;771.1308;66.184525;2.126436;0.25036174;0.0177053;0.54562545;1.4457026;0.75585437;0.0;0
730.595;454.6022;230.00537;53.165646;3.5703087;0.8155519;0.22597007;0.8092128;0.35875407;1.0045319;0.0;0
916.1733;813.0629;390.67706;83.35786;6.715678;0.011107168;0.6903695;1.2494562;0.2837039;0.913853;0.0;0
523.3948;387.71487;700.1965;20.593702;0.5438081;0.48958376;0.30355486;1.5389112;1.4999051;0.8694369;0.0;0
328.40613;984.41254;969.21234;12.122194;3.42825;1.9429389;0.3734926;0.6965585;0.8381516;0.9757727;0.0;0
829.46326;371.1389;444.8063;36.266212;0.17080015;0.9169255;1.1864;1.6869508;1.2988955;0.8350336;0.0;0
773.1022;502.69016;500.87805;63.743008;8.210461;1.7364795;0.34955612;1.3121786;0.02801135;0.91080844;0.0;0
505.31247;479.78033;227.96684;48.64813;1.1807274;0.05722077;1.281306;0.75032395;0.37546125;1.2130879;0.0;0
770.1788;439.32718;409.19052;9.949468;0.78127515;1.7613151;1.8318819;1.3646204;1.4943895;1.0554266;0.0;0
275.19684;847.17505;72.38842;7.2220798;7.8680644;1.7798982;0.4665631;1.7055488;0.40574342;1.2448765;0.0;0
593.61127;163.72249;860.00006;67.80159;0.90417355;1.3103309;0.43244717;0.67854327;0.1697612;1.0639403;0.0;0
866.5316;571.98804;33.101242;29.767124;6.8457828;0.2413393;0.032673247;0.78009415;0.3584475;0.7984883;0.0;0
324.80466;622.4156;686.68933;66.9813;3.8048372;1.753272;0.039186124;1.3867495;1.6664791;1.0829083;0.0;0
488.71448;852.7091;280.48947;29.561996;8.218778;1.8007292;0.79928684;0.86534613;0.69959587;1.182936;0.0;0
951.5344;613.10815;481.34833;31.547941;1.836684;0.41008294;0.98319376;0.36355922;1.0648503;1.2063533;0.0;0
800.22974;960.42017;288.74286;21.060492;0.85332656;1.8809257;0.37379348;1.7097902;1.1592169;1.0272623;0.0;0
888.16864;873.44604;406.06995;98.37332;2.2917905;1.7632726;0.6527461;0.41107345;0.751551;0.81006414;0.0;0
391.3946;355.25256;551.3101;1.7054219;9.322029;0.41770414;0.28921682;0.50022215;0.19645901;1.0715334;0.0;0
996.5402;861.3074;644.4845;12.812518;8.292918;0.79370326;1.3656818;1.7369528;0.52104056;0.8214875;0.0;0
161.03995;958.89307;940.8833;83.645386;2.8650153;0.6799908;0.7919491;1.2874923;0.3240447;0.7780182;0.0;0
523.5829;264.6252;338.8789;13.902357;2.0690804;1.0014706;1.4713249;0.8689001;1.819945;0.85586184;0.0;0
484.48065;614.1067;589.0089;28.141619;1.5768504;1.7791106;1.105123;0.7698006;1.4827744;0.79851663;0.0;0
800.4479;288.98587;902.70496;26.352219;2.219822;1.7499512;0.7608253;0.37464038;1.6478736;0.9727009;0.0;0
909.5316;653.0716;297.3295;69.72886;2.058389;0.3595887;1.2564697;0.14515324;1.6263756;1.2219568;0.0;0
733.828;102.706375;866.3995;41.178997;8.882997;1.1067543;0.024266515;1.8197497;0.01432779;1.0801979;0.0;0
630.5481;736.8461;957.97955;84.07472;0.20965922;1.072728;1.3838253;0.09901362;1.5005246;1.097238;0.0;0
433.1549;425.62164;849.0188;74.767975;8.8024235;0.9062926;0.74838644;0.13274126;0.9692909;1.1518025;0.0;0
515.22266;591.4341;574.1619;53.157024;0.42383283;1.4322726;1.0320169;1.5066822;1.5515251;0.8696166;0.0;0
514.20734;35.60378;724.8944;24.981272;8.27008;1.2954798;1.0515854;1.7885504;1.9200882;1.036208;0.0;0
30.16479;698.48706;486.25522;79.26264;4.263215;0.55746394;1.1212406;1.4223281;0.72185606;1.1064678;0.0;0
508.01535;501.03143;601.28326;86.61246;0.7812835;0.70286113;1.4077492;0.4917322;1.213523;0.90202886;0.0;0
857.4111;628.9985;974.7293;83.64462;7.992062;1.7778529;0.23018579;0.5485938;0.61615914;0.94378406;0.0;0
712.1813;322.5113;258.60934;5.2662053;2.5718327;0.6582861;0.9830657;1.923142;1.7886755;1.1006697;0.0;0
797.7515;154.36197;794.62164;69.82607;8.7815;0.8937298;0.17547448;1.4031641;0.51550573;1.1542311;0.0;0
396.58014;441.07465;511.1708;70.42347;7.525054;1.9460644;0.47596502;1.657331;0.70898926;0.9308168;0.0;0
533.68353;944.5393;185.10452;94.31325;9.817887;1.7159889;0.38663638;0.8982717;1.7770116;1.0628445;0.0;0
43.148735;235.51608;647.10004;26.42149;8.32041;1.4009362;1.2014316;1.5552812;0.21069203;1.0821542;0.0;0
389.16797;679.0806;794.5026;78.65605;2.4172044;0.6150052;1.216134;1.9617352;0.99309045;1.2144372;0.0;0
479.67188;59.345108;573.06824;68.94074;4.0980597;1.2612125;1.6634898;0.719873;1.1667583;1.1437314;0.0;0
262.6568;720.91876;839.0585;87.88483;6.9693365;1.2876203;1.048456;0.6478406;1.1622461;0.84726334;0.0;0
40.92857;246.05281;372.20993;69.36147;3.1674888;0.82900864;1.4919102;0.09546589;0.24894683;1.0628242;0.0;0
693.504;457.0019;914.6306;85.26021;5.469571;0.0818758;1.7792652;1.4766748;0.0885864;1.228867;0.0;0
440.73688;374.07556;651.8369;36.021576;2.3840947;0.7393917;0.27573746;0.48893315;0.8391175;0.93913335;0.0;0
421.52142;121.71194;805.12775;15.84668;6.6328793;1.0211856;1.444729;0.51528335;0.9131795;1.132644;0.0;0
257.48688;352.12613;280.25528;36.39887;3.4279184;1.900783;0.6625928;1.2676944;1.8859017;1.0196043;0.0;0
542.4521;356.62372;451.66702;81.52367;0.5612286;1.4577171;0.56334686;1.4802686;1.5137703;0.9689045;0.0;0
443.6465;526.8846;910.52124;13.251833;9.678062;0.22477403;1.9263355;0.8208776;1.2012848;1.035132;0.0;0
479.24463;972.628;60.386597;63.830723;8.440597;0.6098304;0.42084897;1.8896381;0.42812607;0.9625644;0.0;0
585.0626;475.31735;409.9419;98.75685;3.0441306;1.0481509;1.8299606;0.33180636;1.803883;0.90901417;0.0;0
16.2614;915.2819;782.51544;89.511986;1.3049518;0.9077194;1.6491958;1.0594264;0.3951205;1.1305592;0.0;0
908.61896;466.94208;746.3765;67.151215;7.3549094;0.02019416;1.7584786;1.2384859;1.8952767;1.0163419;0.0;0
80.376526;116.467865;853.1066;79.28377;2.2145212;1.870849;1.1761072;1.2385888;1.8924115;1.2174346;0.0;0
456.4155;237.85136;741.99646;11.735998;6.058486;1.8090392;1.1735646;1.3171344;1.9560055;0.7543705;0.0;0
215.29915;413.4425;947.6212;49.933495;7.7930007;1.8482517;0.81113833;1.2714278;0.57320726;1.1346753;0.0;0
528.54456;332.11508;503.27695;53.238052;2.7315145;0.86282414;0.80782956;1.5854881;0.28359634;0.8286689;0.0;0
287.4278;867.171;628.04694;78.291306;2.85352;1.6684172;1.7028277;1.6300234;1.2612677;1.1306065;0.0;0
861.40643;681.85913;849.2287;28.331076;0.6255105;1.4199892;0.7816328;1.9551271;0.85143816;1.1851157;0.0;0
402.39624;582.5254;704.674;10.73788;3.2052832;1.0283724;0.9785268;1.8799998;0.7831138;1.1420296;0.0;0
642.368;496.31726;111.03615;69.841576;5.978536;0.16349304;1.9928218;1.0446558;1.1170537;1.046921;0.0;0
256.39093;403.2979;373.32648;49.310154;1.5664103;0.34402546;0.71508455;1.4148357;1.3820337;0.8113544;0.0;0
29.21209;616.0705;557.0649;84.24518;9.531297;0.4840839;1.6469574;0.81083304;0.6709278;1.230196;0.0;0
410.11298;133.3611;757.17035;48.20082;7.226933;1.7928623;0.56162345;1.304789;0.67687875;0.9131748;0.0;0
541.12164;170.90785;548.1319;84.64245;2.04697;1.3340828;0.05989652;0.02481441;1.2246162;0.764115;0.0;0
464.9517;310.0852;779.77374;50.832718;5.3108606;1.9662317;1.1909214;0.74150944;0.15190701;0.7509395;0.0;0
962.3942;179.47276;839.2334;78.29158;3.9204943;1.1371996;0.9638985;1.829925;1.4028935;1.1193116;0.0;0
709.77075;680.32776;272.477;72.10244;3.829708;0.17856237;1.5754786;1.353257;1.6000329;1.1665086;0.0;0
995.7131;34.520638;619.9372;26.681646;5.604282;0.96074873;0.018263614;0.04438675;1.7607069;1.1515192;0.0;0
302.1095;168.57571;561.53925;31.008892;1.0904251;0.23245107;0.15041517;1.0501467;1.5101275;1.0295193;0.0;0
791.1627;903.58203;235.04408;89.929634;2.160983;1.803713;1.7207611;0.7381178;1.0184196;1.0659417;0.0;0
560.00287;997.5677;494.9793;23.177612;1.5053062;0.5640843;0.9668537;1.6194631;1.7488906;1.2034054;0.0;0
615.64276;492.71457;553.0826;69.780304;1.7480521;0.4025671;1.0176831;0.23854044;0.9870658;1.0818133;0.0;0
985.9947;500.41638;819.1665;14.597501;6.555622;1.0281469;0.4579628;1.2120854;1.5763007;0.9255947;0.0;0
657.4473;775.6648;466.3795;75.54032;9.961687;1.6161028;1.852583;1.4270197;0.1365873;1.2252012;0.0;0
899.82874;45.827682;90.10682;22.406656;6.51455;1.0255926;1.829697;1.1949552;1.4209825;1.2327912;0.0;0
728.49274;432.75128;492.423;59.447132;9.847388;0.086051024;1.0382206;0.55612576;0.17736083;1.063946;0.0;0
136.11226;108.829605;839.5714;56.467926;5.7743034;1.4884815;0.44346887;1.5884489;0.06512953;1.0330501;0.0;0
702.42944;406.9171;575.5429;20.431074;2.840253;0.07780196;1.965755;1.5892528;1.0094625;1.2184277;0.0;0
489.47244;983.98364;325.67657;49.191193;8.724325;1.212713;1.7859882;0.72824997;0.24770102;1.139037;0.0;0
919.61;756.0969;921.7612;87.936874;0.68123907;1.2376976;1.0476079;0.5406761;0.6569848;0.8093583;0.0;0
808.7661;985.19543;164.09486;68.084885;1.0332551;0.42495358;1.2565331;1.3311512;1.5507413;1.2290845;0.0;0
113.09334;748.58813;333.6089;99.266174;9.476768;0.8986849;0.88493896;0.7419607;1.1050643;1.1121832;0.0;0
142.57649;612.029;442.76334;78.476974;6.50535;0.022321858;0.42005497;0.6972451;1.4694223;1.1195064;0.0;0
78.914894;756.67865;740.5981;64.381195;9.290331;0.5745219;1.3660872;0.9066114;1.5692698;0.95046645;0.0;0
498.31244;662.50073;837.38934;56.363888;1.3375363;1.242509;1.3415769;0.9216002;0.96570635;0.7542232;0.0;0
89.96404;469.42538;67.97487;93.74912;7.684927;0.57549703;1.0991789;1.6609485;1.9714262;0.8858659;0.0;0
726.4415;299.62088;794.1155;52.748642;2.3557563;0.10478564;1.6307474;1.9061099;0.4121702;0.9155561;0.0;0
556.835;524.97626;723.3231;40.32701;3.4401083;1.3517855;0.90915483;1.4297912;0.17896904;0.9779438;0.0;0
837.5262;265.90854;895.7058;83.46591;8.990924;1.4873664;1.7232243;0.18558648;0.64378536;1.1006666;0.0;0
